k_s_per_km,kPk_pi_p1_1,kPk_pi_p2_1,kPk_pi_p7_1,kPk_pi_p8_1,kPk_pi_p9_1
1.480834e+00,2.176981e-11,3.187613e-11,6.084746e-11,3.588218e-11,1.877103e-11
1.481260e+00,2.224548e-11,3.187891e-11,6.044054e-11,3.567605e-11,1.825824e-11
1.481687e+00,2.269083e-11,3.193600e-11,5.998959e-11,3.536436e-11,1.789763e-11
1.482113e+00,2.309330e-11,3.205725e-11,5.949602e-11,3.494423e-11,1.768690e-11
1.482540e+00,2.344127e-11,3.224945e-11,5.895761e-11,3.440688e-11,1.756328e-11
1.482966e+00,2.372352e-11,3.251381e-11,5.838022e-11,3.374848e-11,1.745116e-11
1.483392e+00,2.393031e-11,3.285020e-11,5.776898e-11,3.296500e-11,1.731480e-11
1.483819e+00,2.405444e-11,3.325726e-11,5.712927e-11,3.205755e-11,1.718980e-11
1.484245e+00,2.408896e-11,3.372814e-11,5.646886e-11,3.104293e-11,1.716418e-11
1.484671e+00,2.402836e-11,3.425756e-11,5.578686e-11,2.994161e-11,1.731728e-11
1.485098e+00,2.386917e-11,3.483999e-11,5.507852e-11,2.878388e-11,1.766237e-11
1.485524e+00,2.361152e-11,3.546403e-11,5.434397e-11,2.762034e-11,1.812346e-11
1.485951e+00,2.326191e-11,3.612568e-11,5.357517e-11,2.648907e-11,1.858701e-11
1.486377e+00,2.283332e-11,3.681129e-11,5.278131e-11,2.544641e-11,1.898640e-11
1.486803e+00,2.234634e-11,3.751367e-11,5.196819e-11,2.453501e-11,1.935591e-11
1.487230e+00,2.182752e-11,3.822536e-11,5.114067e-11,2.378952e-11,1.979816e-11
1.487656e+00,2.130505e-11,3.893277e-11,5.030716e-11,2.323923e-11,2.040207e-11
1.488083e+00,2.080633e-11,3.962681e-11,4.946529e-11,2.289440e-11,2.117364e-11
1.488509e+00,2.035486e-11,4.028951e-11,4.861904e-11,2.275762e-11,2.200898e-11
1.488935e+00,1.996755e-11,4.090657e-11,4.776802e-11,2.281789e-11,2.276407e-11
1.489362e+00,1.965571e-11,4.146210e-11,4.691497e-11,2.306082e-11,2.334543e-11
1.489788e+00,1.942597e-11,4.193607e-11,4.607166e-11,2.347085e-11,2.377145e-11
1.490214e+00,1.928084e-11,4.231389e-11,4.524479e-11,2.403717e-11,2.416531e-11
1.490641e+00,1.921990e-11,4.258172e-11,4.443962e-11,2.475556e-11,2.466328e-11
1.491067e+00,1.923960e-11,4.272642e-11,4.366386e-11,2.562110e-11,2.531125e-11
1.491494e+00,1.933305e-11,4.274049e-11,4.291526e-11,2.663664e-11,2.602933e-11
1.491920e+00,1.948989e-11,4.262000e-11,4.219899e-11,2.779186e-11,2.664788e-11
1.492346e+00,1.969655e-11,4.236624e-11,4.151796e-11,2.907466e-11,2.702772e-11
1.492773e+00,1.993825e-11,4.198476e-11,4.087959e-11,3.046218e-11,2.714821e-11
1.493199e+00,2.020065e-11,4.148888e-11,4.029975e-11,3.191084e-11,2.712448e-11
1.493626e+00,2.047156e-11,4.089098e-11,3.979009e-11,3.338505e-11,2.713050e-11
1.494052e+00,2.074190e-11,4.021018e-11,3.936437e-11,3.483696e-11,2.727835e-11
1.494478e+00,2.100428e-11,3.946119e-11,3.902892e-11,3.623814e-11,2.753950e-11
1.494905e+00,2.125220e-11,3.865630e-11,3.878816e-11,3.757359e-11,2.776385e-11
1.495331e+00,2.147875e-11,3.780656e-11,3.864615e-11,3.883901e-11,2.778245e-11
1.495757e+00,2.167502e-11,3.691875e-11,3.860819e-11,4.004347e-11,2.752524e-11
1.496184e+00,2.183053e-11,3.599477e-11,3.868277e-11,4.119989e-11,2.706596e-11
1.496610e+00,2.193418e-11,3.504153e-11,3.887842e-11,4.230338e-11,2.657289e-11
1.497037e+00,2.197551e-11,3.405786e-11,3.920841e-11,4.333961e-11,2.618440e-11
1.497463e+00,2.194580e-11,3.305613e-11,3.967013e-11,4.426953e-11,2.589905e-11
1.497889e+00,2.183893e-11,3.204382e-11,4.026253e-11,4.504635e-11,2.559703e-11
1.498316e+00,2.165157e-11,3.103383e-11,4.098263e-11,4.562090e-11,2.514338e-11
1.498742e+00,2.138331e-11,3.005215e-11,4.182181e-11,4.595362e-11,2.449244e-11
1.499169e+00,2.103814e-11,2.912033e-11,4.277735e-11,4.603775e-11,2.371348e-11
1.499595e+00,2.062558e-11,2.827227e-11,4.383756e-11,4.589690e-11,2.294905e-11
1.500021e+00,2.016162e-11,2.753558e-11,4.499489e-11,4.558618e-11,2.230676e-11
1.500448e+00,1.967092e-11,2.693539e-11,4.623842e-11,4.518011e-11,2.179578e-11
1.500874e+00,1.918484e-11,2.649405e-11,4.754428e-11,4.475997e-11,2.133481e-11
1.501300e+00,1.873819e-11,2.621899e-11,4.889356e-11,4.438835e-11,2.081433e-11
1.501727e+00,1.836693e-11,2.610718e-11,5.026592e-11,4.409888e-11,2.018150e-11
1.502153e+00,1.810253e-11,2.614462e-11,5.163193e-11,4.389255e-11,1.948310e-11
1.502580e+00,1.796843e-11,2.630706e-11,5.297695e-11,4.373609e-11,1.882612e-11
1.503006e+00,1.797840e-11,2.656185e-11,5.427586e-11,4.357837e-11,1.831658e-11
1.503432e+00,1.813474e-11,2.687321e-11,5.551507e-11,4.336633e-11,1.798505e-11
1.503859e+00,1.843034e-11,2.720551e-11,5.668211e-11,4.306417e-11,1.778182e-11
1.504285e+00,1.885036e-11,2.752375e-11,5.775732e-11,4.266925e-11,1.761888e-11
1.504712e+00,1.937186e-11,2.780269e-11,5.873352e-11,4.221047e-11,1.742951e-11
1.505138e+00,1.996471e-11,2.802398e-11,5.959820e-11,4.174890e-11,1.721061e-11
1.505564e+00,2.059339e-11,2.818040e-11,6.034438e-11,4.135879e-11,1.701334e-11
1.505991e+00,2.121739e-11,2.827465e-11,6.096745e-11,4.110969e-11,1.689990e-11
1.506417e+00,2.179321e-11,2.831696e-11,6.146116e-11,4.104957e-11,1.689790e-11
1.506843e+00,2.227878e-11,2.832305e-11,6.182581e-11,4.118845e-11,1.698512e-11
1.507270e+00,2.263798e-11,2.830968e-11,6.206226e-11,4.149869e-11,1.711191e-11
1.507696e+00,2.284425e-11,2.829163e-11,6.217257e-11,4.191726e-11,1.723566e-11
1.508123e+00,2.288258e-11,2.828001e-11,6.215960e-11,4.236389e-11,1.734443e-11
1.508549e+00,2.275009e-11,2.828010e-11,6.202850e-11,4.275005e-11,1.744800e-11
1.508975e+00,2.245548e-11,2.829057e-11,6.178917e-11,4.301480e-11,1.755362e-11
1.509402e+00,2.201630e-11,2.830677e-11,6.144891e-11,4.312750e-11,1.764941e-11
1.509828e+00,2.145558e-11,2.832102e-11,6.101803e-11,4.308852e-11,1.771236e-11
1.510255e+00,2.080004e-11,2.832503e-11,6.050405e-11,4.292554e-11,1.773080e-11
1.510681e+00,2.007962e-11,2.831127e-11,5.991882e-11,4.268272e-11,1.771777e-11
1.511107e+00,1.932477e-11,2.827500e-11,5.927052e-11,4.240469e-11,1.770544e-11
1.511534e+00,1.856516e-11,2.821611e-11,5.856569e-11,4.212441e-11,1.772233e-11
1.511960e+00,1.782853e-11,2.813987e-11,5.781487e-11,4.185867e-11,1.777280e-11
1.512386e+00,1.713750e-11,2.805644e-11,5.702328e-11,4.160092e-11,1.783290e-11
1.512813e+00,1.650908e-11,2.798102e-11,5.619653e-11,4.132589e-11,1.786598e-11
1.513239e+00,1.595327e-11,2.793214e-11,5.534798e-11,4.100006e-11,1.784718e-11
1.513666e+00,1.547334e-11,2.792848e-11,5.448606e-11,4.058771e-11,1.778054e-11
1.514092e+00,1.506826e-11,2.798791e-11,5.362653e-11,4.006461e-11,1.769575e-11
1.514518e+00,1.473332e-11,2.812576e-11,5.277861e-11,3.941850e-11,1.762865e-11
1.514945e+00,1.446200e-11,2.835436e-11,5.195200e-11,3.865597e-11,1.760117e-11
1.515371e+00,1.424620e-11,2.868084e-11,5.115965e-11,3.780504e-11,1.760984e-11
1.515798e+00,1.407602e-11,2.911159e-11,5.040573e-11,3.689745e-11,1.763127e-11
1.516224e+00,1.394015e-11,2.964532e-11,4.970111e-11,3.597833e-11,1.763891e-11
1.516650e+00,1.382582e-11,3.028017e-11,4.905261e-11,3.508416e-11,1.761892e-11
1.517077e+00,1.372010e-11,3.101190e-11,4.846891e-11,3.424397e-11,1.757566e-11
1.517503e+00,1.361211e-11,3.182758e-11,4.796212e-11,3.348235e-11,1.752648e-11
1.517929e+00,1.349619e-11,3.271807e-11,4.753746e-11,3.280701e-11,1.749014e-11
1.518356e+00,1.337326e-11,3.367394e-11,4.719740e-11,3.221751e-11,1.747868e-11
1.518782e+00,1.324992e-11,3.467838e-11,4.694342e-11,3.171259e-11,1.749579e-11
1.519209e+00,1.313738e-11,3.572422e-11,4.677226e-11,3.128516e-11,1.754027e-11
1.519635e+00,1.304848e-11,3.679455e-11,4.668448e-11,3.093562e-11,1.760964e-11
1.520061e+00,1.299451e-11,3.787789e-11,4.667630e-11,3.065830e-11,1.770297e-11
1.520488e+00,1.298315e-11,3.896149e-11,4.674708e-11,3.044985e-11,1.782394e-11
1.520914e+00,1.301824e-11,4.002271e-11,4.689500e-11,3.030721e-11,1.797804e-11
1.521341e+00,1.310089e-11,4.104870e-11,4.711614e-11,3.022145e-11,1.817286e-11
1.521767e+00,1.323039e-11,4.201606e-11,4.740184e-11,3.018015e-11,1.841280e-11
1.522193e+00,1.340577e-11,4.290806e-11,4.774266e-11,3.016597e-11,1.869906e-11
1.522620e+00,1.362592e-11,4.370819e-11,4.812990e-11,3.016017e-11,1.902937e-11
1.523046e+00,1.388929e-11,4.439615e-11,4.855363e-11,3.014523e-11,1.939904e-11
1.523472e+00,1.419401e-11,4.495943e-11,4.900805e-11,3.010847e-11,1.981046e-11
1.523899e+00,1.453697e-11,4.539034e-11,4.949056e-11,3.004409e-11,2.027609e-11
1.524325e+00,1.491409e-11,4.568302e-11,4.999358e-11,2.995396e-11,2.080778e-11
1.524752e+00,1.532154e-11,4.584262e-11,5.051145e-11,2.984625e-11,2.141289e-11
1.525178e+00,1.575646e-11,4.588061e-11,5.103284e-11,2.973505e-11,2.207378e-11
1.525604e+00,1.621699e-11,4.581805e-11,5.155032e-11,2.963591e-11,2.275408e-11
1.526031e+00,1.670102e-11,4.568202e-11,5.205744e-11,2.956479e-11,2.340602e-11
1.526457e+00,1.720431e-11,4.550424e-11,5.254569e-11,2.953755e-11,2.398912e-11
1.526884e+00,1.771799e-11,4.531578e-11,5.301251e-11,2.956885e-11,2.450138e-11
1.527310e+00,1.822752e-11,4.514749e-11,5.345074e-11,2.967235e-11,2.497076e-11
1.527736e+00,1.871322e-11,4.502346e-11,5.385555e-11,2.986135e-11,2.544414e-11
1.528163e+00,1.915137e-11,4.496047e-11,5.422116e-11,3.014894e-11,2.595064e-11
1.528589e+00,1.951699e-11,4.496632e-11,5.453992e-11,3.054264e-11,2.647035e-11
1.529015e+00,1.978639e-11,4.503783e-11,5.480931e-11,3.104610e-11,2.694106e-11
1.529442e+00,1.994073e-11,4.516197e-11,5.502985e-11,3.165522e-11,2.728404e-11
1.529868e+00,1.996717e-11,4.531589e-11,5.520295e-11,3.235106e-11,2.744875e-11
1.530295e+00,1.985895e-11,4.547080e-11,5.533220e-11,3.311157e-11,2.744831e-11
1.530721e+00,1.961771e-11,4.559286e-11,5.541900e-11,3.389996e-11,2.735441e-11
1.531147e+00,1.925320e-11,4.564840e-11,5.546361e-11,3.468150e-11,2.725968e-11
1.531574e+00,1.878386e-11,4.561239e-11,5.546789e-11,3.542881e-11,2.721296e-11
1.532000e+00,1.823660e-11,4.546703e-11,5.543408e-11,3.612189e-11,2.719170e-11
1.532427e+00,1.764469e-11,4.520238e-11,5.536778e-11,3.676293e-11,2.712016e-11
1.532853e+00,1.704638e-11,4.481850e-11,5.527858e-11,3.736261e-11,2.692000e-11
1.533279e+00,1.647934e-11,4.432321e-11,5.517743e-11,3.794682e-11,2.656027e-11
1.533706e+00,1.597539e-11,4.372635e-11,5.507398e-11,3.854914e-11,2.607397e-11
1.534132e+00,1.555776e-11,4.304764e-11,5.497698e-11,3.919531e-11,2.554432e-11
1.534558e+00,1.523884e-11,4.230596e-11,5.489209e-11,3.990858e-11,2.505119e-11
1.534985e+00,1.502163e-11,4.151978e-11,5.482422e-11,4.070205e-11,2.463151e-11
1.535411e+00,1.490108e-11,4.071256e-11,5.478009e-11,4.157148e-11,2.426890e-11
1.535838e+00,1.486702e-11,3.989930e-11,5.476711e-11,4.251126e-11,2.390774e-11
1.536264e+00,1.490791e-11,3.910030e-11,5.479251e-11,4.350195e-11,2.350021e-11
1.536690e+00,1.501216e-11,3.832779e-11,5.486140e-11,4.452969e-11,2.303383e-11
1.537117e+00,1.516854e-11,3.759321e-11,5.497640e-11,4.558306e-11,2.254007e-11
1.537543e+00,1.536554e-11,3.691281e-11,5.513571e-11,4.664563e-11,2.207657e-11
1.537970e+00,1.559187e-11,3.629617e-11,5.533597e-11,4.771285e-11,2.168575e-11
1.538396e+00,1.583721e-11,3.575872e-11,5.557105e-11,4.877027e-11,2.137926e-11
1.538822e+00,1.609309e-11,3.531054e-11,5.583645e-11,4.980814e-11,2.113184e-11
1.539249e+00,1.635465e-11,3.496011e-11,5.612795e-11,5.081250e-11,2.090705e-11
1.539675e+00,1.662201e-11,3.471420e-11,5.643872e-11,5.175810e-11,2.068524e-11
1.540101e+00,1.689902e-11,3.457163e-11,5.676251e-11,5.262431e-11,2.047399e-11
1.540528e+00,1.719156e-11,3.452593e-11,5.709022e-11,5.339075e-11,2.030311e-11
1.540954e+00,1.750694e-11,3.456520e-11,5.740881e-11,5.403545e-11,2.020433e-11
1.541381e+00,1.785078e-11,3.467253e-11,5.770878e-11,5.454870e-11,2.018874e-11
1.541807e+00,1.822524e-11,3.482607e-11,5.797922e-11,5.492430e-11,2.024291e-11
1.542233e+00,1.863064e-11,3.500200e-11,5.821178e-11,5.516205e-11,2.034046e-11
1.542660e+00,1.906463e-11,3.517350e-11,5.839940e-11,5.526934e-11,2.046030e-11
1.543086e+00,1.952208e-11,3.531636e-11,5.853481e-11,5.525413e-11,2.060235e-11
1.543513e+00,1.999688e-11,3.540991e-11,5.861089e-11,5.512004e-11,2.078317e-11
1.543939e+00,2.048082e-11,3.543792e-11,5.861966e-11,5.486804e-11,2.102036e-11
1.544365e+00,2.096319e-11,3.539099e-11,5.855507e-11,5.449605e-11,2.132185e-11
1.544792e+00,2.143123e-11,3.526554e-11,5.841381e-11,5.399928e-11,2.168128e-11
1.545218e+00,2.187004e-11,3.506496e-11,5.819698e-11,5.337778e-11,2.207845e-11
1.545644e+00,2.226504e-11,3.479604e-11,5.790721e-11,5.263254e-11,2.249221e-11
1.546071e+00,2.260414e-11,3.446744e-11,5.754706e-11,5.176897e-11,2.290372e-11
1.546497e+00,2.288022e-11,3.409087e-11,5.712129e-11,5.080451e-11,2.329641e-11
1.546924e+00,2.309128e-11,3.367453e-11,5.663053e-11,4.975287e-11,2.366476e-11
1.547350e+00,2.323851e-11,3.322986e-11,5.607978e-11,4.863921e-11,2.400859e-11
1.547776e+00,2.332698e-11,3.276395e-11,5.547190e-11,4.748077e-11,2.434081e-11
1.548203e+00,2.336346e-11,3.228162e-11,5.481106e-11,4.629132e-11,2.468211e-11
1.548629e+00,2.335451e-11,3.178953e-11,5.410776e-11,4.508888e-11,2.504896e-11
1.549056e+00,2.330612e-11,3.128819e-11,5.336659e-11,4.387620e-11,2.544555e-11
1.549482e+00,2.322492e-11,3.078140e-11,5.259848e-11,4.266452e-11,2.584718e-11
1.549908e+00,2.311922e-11,3.026929e-11,5.180847e-11,4.145724e-11,2.621023e-11
1.550335e+00,2.299690e-11,2.975364e-11,5.100104e-11,4.026226e-11,2.648850e-11
1.550761e+00,2.286575e-11,2.924283e-11,5.018620e-11,3.910270e-11,2.665892e-11
1.551187e+00,2.273136e-11,2.874512e-11,4.936829e-11,3.800217e-11,2.674263e-11
1.551614e+00,2.259403e-11,2.827259e-11,4.855207e-11,3.699339e-11,2.679643e-11
1.552040e+00,2.245019e-11,2.784382e-11,4.774791e-11,3.612065e-11,2.688311e-11
1.552467e+00,2.229347e-11,2.747536e-11,4.695839e-11,3.541925e-11,2.703291e-11
1.552893e+00,2.211644e-11,2.718558e-11,4.618863e-11,3.492010e-11,2.721957e-11
1.553319e+00,2.191560e-11,2.699172e-11,4.544303e-11,3.463999e-11,2.737118e-11
1.553746e+00,2.169363e-11,2.691042e-11,4.472537e-11,3.458039e-11,2.740991e-11
1.554172e+00,2.146075e-11,2.694624e-11,4.404313e-11,3.470666e-11,2.731856e-11
1.554599e+00,2.123530e-11,2.710023e-11,4.339833e-11,3.497316e-11,2.714567e-11
1.555025e+00,2.104056e-11,2.736429e-11,4.279925e-11,3.532159e-11,2.697869e-11
1.555451e+00,2.090208e-11,2.772235e-11,4.224890e-11,3.569428e-11,2.688707e-11
1.555878e+00,2.084435e-11,2.815145e-11,4.174927e-11,3.604187e-11,2.688007e-11
1.556304e+00,2.088887e-11,2.861978e-11,4.130503e-11,3.632692e-11,2.690388e-11
1.556730e+00,2.105308e-11,2.909601e-11,4.091723e-11,3.653443e-11,2.688055e-11
1.557157e+00,2.134826e-11,2.954971e-11,4.058666e-11,3.666857e-11,2.676108e-11
1.557583e+00,2.177831e-11,2.995156e-11,4.031561e-11,3.674737e-11,2.655882e-11
1.558010e+00,2.233885e-11,3.028345e-11,4.010218e-11,3.679881e-11,2.633626e-11
1.558436e+00,2.301630e-11,3.053260e-11,3.994491e-11,3.685233e-11,2.616017e-11
1.558862e+00,2.378768e-11,3.069804e-11,3.983984e-11,3.693357e-11,2.604890e-11
1.559289e+00,2.462209e-11,3.078675e-11,3.978360e-11,3.706022e-11,2.595995e-11
1.559715e+00,2.548368e-11,3.081269e-11,3.977348e-11,3.724010e-11,2.582106e-11
1.560142e+00,2.633524e-11,3.079581e-11,3.980685e-11,3.747556e-11,2.558542e-11
1.560568e+00,2.714223e-11,3.075903e-11,3.988027e-11,3.776347e-11,2.527708e-11
1.560994e+00,2.787525e-11,3.072525e-11,3.998868e-11,3.810208e-11,2.498096e-11
1.561421e+00,2.851186e-11,3.071379e-11,4.012513e-11,3.849164e-11,2.479020e-11
1.561847e+00,2.903623e-11,3.073766e-11,4.027926e-11,3.893184e-11,2.473869e-11
1.562273e+00,2.943890e-11,3.080341e-11,4.044111e-11,3.942804e-11,2.476574e-11
1.562700e+00,2.971721e-11,3.091147e-11,4.060155e-11,3.998361e-11,2.474657e-11
1.563126e+00,2.987369e-11,3.105555e-11,4.075194e-11,4.059545e-11,2.457123e-11
1.563553e+00,2.991812e-11,3.122737e-11,4.088618e-11,4.126219e-11,2.422161e-11
1.563979e+00,2.986774e-11,3.141692e-11,4.099771e-11,4.197309e-11,2.380036e-11
1.564405e+00,2.974536e-11,3.161635e-11,4.107935e-11,4.272072e-11,2.346918e-11
1.564832e+00,2.957869e-11,3.182037e-11,4.112171e-11,4.349983e-11,2.335459e-11
1.565258e+00,2.939634e-11,3.202482e-11,4.111752e-11,4.430353e-11,2.344720e-11
1.565685e+00,2.922479e-11,3.222987e-11,4.106331e-11,4.513639e-11,2.360316e-11
1.566111e+00,2.908658e-11,3.243463e-11,4.095864e-11,4.599840e-11,2.364758e-11
1.566537e+00,2.899881e-11,3.263933e-11,4.080609e-11,4.689613e-11,2.347987e-11
1.566964e+00,2.897306e-11,3.284325e-11,4.060778e-11,4.783244e-11,2.312966e-11
1.567390e+00,2.901648e-11,3.304086e-11,4.036641e-11,4.879678e-11,2.273501e-11
1.567816e+00,2.913265e-11,3.322410e-11,4.008157e-11,4.977654e-11,2.245123e-11
1.568243e+00,2.932014e-11,3.338059e-11,3.975164e-11,5.075003e-11,2.236014e-11
1.568669e+00,2.957198e-11,3.349263e-11,3.937974e-11,5.168265e-11,2.242818e-11
1.569096e+00,2.987448e-11,3.354153e-11,3.896987e-11,5.254645e-11,2.253406e-11
1.569522e+00,3.020632e-11,3.350811e-11,3.853356e-11,5.330634e-11,2.254488e-11
1.569948e+00,3.053943e-11,3.337635e-11,3.808222e-11,5.393912e-11,2.239091e-11
1.570375e+00,3.084066e-11,3.313459e-11,3.762733e-11,5.442936e-11,2.209158e-11
1.570801e+00,3.107700e-11,3.277984e-11,3.718129e-11,5.476796e-11,2.173336e-11
1.571228e+00,3.121949e-11,3.231337e-11,3.675017e-11,5.495798e-11,2.140891e-11
1.571654e+00,3.124509e-11,3.174546e-11,3.634278e-11,5.500753e-11,2.117290e-11
1.572080e+00,3.113988e-11,3.108741e-11,3.596595e-11,5.493012e-11,2.102146e-11
1.572507e+00,3.089818e-11,3.035575e-11,3.563086e-11,5.473940e-11,2.091358e-11
1.572933e+00,3.052087e-11,2.957384e-11,3.535251e-11,5.445009e-11,2.080276e-11
1.573359e+00,3.001509e-11,2.876017e-11,3.514268e-11,5.407394e-11,2.066057e-11
1.573786e+00,2.939284e-11,2.793224e-11,3.501024e-11,5.362002e-11,2.048347e-11
1.574212e+00,2.867097e-11,2.711189e-11,3.496061e-11,5.309945e-11,2.028717e-11
1.574639e+00,2.786986e-11,2.630998e-11,3.499424e-11,5.251681e-11,2.009379e-11
1.575065e+00,2.701244e-11,2.554143e-11,3.510961e-11,5.188099e-11,1.993050e-11
1.575491e+00,2.612459e-11,2.481263e-11,3.530702e-11,5.119680e-11,1.982409e-11
1.575918e+00,2.523251e-11,2.412808e-11,3.558788e-11,5.046920e-11,1.979675e-11
1.576344e+00,2.436130e-11,2.349912e-11,3.595418e-11,4.970819e-11,1.985335e-11
1.576771e+00,2.353564e-11,2.292824e-11,3.640308e-11,4.891966e-11,1.996503e-11
1.577197e+00,2.277910e-11,2.242584e-11,3.692486e-11,4.811785e-11,2.008825e-11
1.577623e+00,2.211464e-11,2.199955e-11,3.750850e-11,4.731429e-11,2.018839e-11
1.578050e+00,2.156517e-11,2.165793e-11,3.814202e-11,4.652338e-11,2.026334e-11
1.578476e+00,2.115227e-11,2.141148e-11,3.880882e-11,4.576771e-11,2.034702e-11
1.578902e+00,2.089431e-11,2.126706e-11,3.949751e-11,4.506471e-11,2.049002e-11
1.579329e+00,2.080284e-11,2.123120e-11,4.019857e-11,4.442983e-11,2.072533e-11
1.579755e+00,2.087925e-11,2.130896e-11,4.089747e-11,4.387775e-11,2.104246e-11
1.580182e+00,2.111228e-11,2.150290e-11,4.158386e-11,4.340927e-11,2.139423e-11
1.580608e+00,2.147805e-11,2.181069e-11,4.223803e-11,4.301940e-11,2.171978e-11
1.581034e+00,2.194271e-11,2.222815e-11,4.284703e-11,4.268724e-11,2.198682e-11
1.581461e+00,2.246497e-11,2.274803e-11,4.339781e-11,4.238522e-11,2.220567e-11
1.581887e+00,2.300136e-11,2.335438e-11,4.387596e-11,4.208443e-11,2.241951e-11
1.582314e+00,2.351024e-11,2.403363e-11,4.427660e-11,4.175537e-11,2.267697e-11
1.582740e+00,2.395395e-11,2.476435e-11,4.459381e-11,4.138105e-11,2.299502e-11
1.583166e+00,2.430124e-11,2.552957e-11,4.482594e-11,4.095561e-11,2.335187e-11
1.583593e+00,2.452831e-11,2.631360e-11,4.497089e-11,4.048707e-11,2.370129e-11
1.584019e+00,2.462129e-11,2.709702e-11,4.502615e-11,3.999833e-11,2.400229e-11
1.584445e+00,2.457791e-11,2.786873e-11,4.499206e-11,3.951301e-11,2.425111e-11
1.584872e+00,2.440789e-11,2.862053e-11,4.487067e-11,3.905118e-11,2.448414e-11
1.585298e+00,2.413363e-11,2.934222e-11,4.466801e-11,3.862540e-11,2.475834e-11
1.585725e+00,2.378811e-11,3.003464e-11,4.439068e-11,3.822868e-11,2.512354e-11
1.586151e+00,2.341055e-11,3.069592e-11,4.404848e-11,3.784419e-11,2.559053e-11
1.586577e+00,2.304210e-11,3.133171e-11,4.364888e-11,3.744539e-11,2.613248e-11
1.587004e+00,2.271988e-11,3.194822e-11,4.319869e-11,3.700976e-11,2.669935e-11
1.587430e+00,2.247187e-11,3.254587e-11,4.270853e-11,3.653366e-11,2.724039e-11
1.587857e+00,2.231518e-11,3.312768e-11,4.218617e-11,3.603621e-11,2.774341e-11
1.588283e+00,2.225640e-11,3.368692e-11,4.164696e-11,3.557000e-11,2.823572e-11
1.588709e+00,2.229321e-11,3.421636e-11,4.110264e-11,3.519969e-11,2.877038e-11
1.589136e+00,2.241653e-11,3.470540e-11,4.056477e-11,3.499199e-11,2.939509e-11
1.589562e+00,2.261236e-11,3.513814e-11,4.004790e-11,3.500017e-11,3.011946e-11
1.589988e+00,2.286423e-11,3.550251e-11,3.956130e-11,3.524383e-11,3.091418e-11
1.590415e+00,2.315475e-11,3.578791e-11,3.911411e-11,3.570403e-11,3.172316e-11
1.590841e+00,2.346631e-11,3.598726e-11,3.871625e-11,3.632344e-11,3.249775e-11
1.591268e+00,2.378334e-11,3.609945e-11,3.837521e-11,3.702397e-11,3.323640e-11
1.591694e+00,2.409314e-11,3.612791e-11,3.810126e-11,3.771713e-11,3.398075e-11
1.592120e+00,2.438646e-11,3.608363e-11,3.790054e-11,3.833823e-11,3.480192e-11
1.592547e+00,2.465909e-11,3.598224e-11,3.777815e-11,3.885707e-11,3.574899e-11
1.592973e+00,2.490939e-11,3.584399e-11,3.773797e-11,3.928185e-11,3.680592e-11
1.593400e+00,2.513667e-11,3.568952e-11,3.778189e-11,3.966204e-11,3.790859e-11
1.593826e+00,2.534010e-11,3.553838e-11,3.791140e-11,4.006290e-11,3.896926e-11
1.594252e+00,2.551574e-11,3.540334e-11,3.812727e-11,4.054809e-11,3.995312e-11
1.594679e+00,2.565793e-11,3.529031e-11,3.842902e-11,4.115369e-11,4.090160e-11
1.595105e+00,2.576090e-11,3.519860e-11,3.881115e-11,4.186601e-11,4.190474e-11
1.595531e+00,2.582007e-11,3.511983e-11,3.926771e-11,4.262688e-11,4.304625e-11
1.595958e+00,2.583550e-11,3.504059e-11,3.979123e-11,4.333898e-11,4.432722e-11
1.596384e+00,2.581220e-11,3.494525e-11,4.036988e-11,4.388132e-11,4.563557e-11
1.596811e+00,2.575916e-11,3.481648e-11,4.099811e-11,4.414776e-11,4.682077e-11
1.597237e+00,2.568783e-11,3.463974e-11,4.166453e-11,4.406540e-11,4.776950e-11
1.597663e+00,2.561007e-11,3.440306e-11,4.236141e-11,4.361577e-11,4.850080e-11
1.598090e+00,2.553742e-11,3.409782e-11,4.307978e-11,4.283565e-11,4.915201e-11
1.598516e+00,2.547981e-11,3.372362e-11,4.380294e-11,4.181668e-11,4.987921e-11
1.598943e+00,2.544714e-11,3.328103e-11,4.451870e-11,4.066885e-11,5.074222e-11
1.599369e+00,2.545034e-11,3.278126e-11,4.520908e-11,3.952051e-11,5.160458e-11
1.599795e+00,2.550005e-11,3.223602e-11,4.586344e-11,3.845816e-11,5.222889e-11
1.600222e+00,2.560685e-11,3.165253e-11,4.647808e-11,3.751855e-11,5.242528e-11
1.600648e+00,2.577920e-11,3.104377e-11,4.704382e-11,3.670907e-11,5.216036e-11
1.601074e+00,2.602094e-11,3.041586e-11,4.755739e-11,3.599196e-11,5.158568e-11
1.601501e+00,2.633092e-11,2.977188e-11,4.801344e-11,3.531294e-11,5.092846e-11
1.601927e+00,2.670307e-11,2.911933e-11,4.840276e-11,3.462580e-11,5.035060e-11
1.602354e+00,2.712828e-11,2.846070e-11,4.872077e-11,3.389693e-11,4.983990e-11
1.602780e+00,2.759679e-11,2.780666e-11,4.896125e-11,3.313079e-11,4.923818e-11
