k_s_per_km,kPk_pi_Ω_m__0.30,kPk_pi_Ω_m__0.40,kPk_pi_Ω_m__0.50,kPk_pi_Ω_m__0.20,kPk_pi_Ω_m__0.10
2.765407e+01,7.463303e-16,1.189945e-08,3.308012e-16,4.142931e-08,2.554679e-15
2.765593e+01,7.356340e-16,1.135822e-08,3.290101e-16,4.181274e-08,2.559892e-15
2.765780e+01,7.461313e-16,1.074080e-08,3.301553e-16,4.219310e-08,2.564109e-15
2.765966e+01,7.500027e-16,1.017819e-08,3.292727e-16,4.256816e-08,2.567735e-15
2.766153e+01,7.373049e-16,9.803933e-09,3.366669e-16,4.293224e-08,2.587936e-15
2.766339e+01,7.325176e-16,9.598550e-09,3.322988e-16,4.327303e-08,2.605569e-15
2.766525e+01,7.328232e-16,9.474744e-09,3.288243e-16,4.358778e-08,2.611266e-15
2.766712e+01,7.328879e-16,9.320810e-09,3.310454e-16,4.387779e-08,2.624357e-15
2.766898e+01,7.425523e-16,9.118283e-09,3.335875e-16,4.414343e-08,2.644031e-15
2.767084e+01,7.197812e-16,8.910592e-09,3.370615e-16,4.439177e-08,2.650805e-15
2.767271e+01,7.288095e-16,8.795089e-09,3.397748e-16,4.462593e-08,2.655419e-15
2.767457e+01,7.228628e-16,8.800866e-09,3.331696e-16,4.485314e-08,2.665547e-15
2.767644e+01,7.257772e-16,8.863633e-09,3.352941e-16,4.507220e-08,2.663799e-15
2.767830e+01,7.265184e-16,8.912154e-09,3.346232e-16,4.527361e-08,2.644728e-15
2.768016e+01,7.274269e-16,8.918285e-09,3.259574e-16,4.545036e-08,2.651552e-15
2.768203e+01,7.196401e-16,8.946869e-09,3.253833e-16,4.559397e-08,2.669627e-15
2.768389e+01,7.242297e-16,9.069422e-09,3.308685e-16,4.570873e-08,2.697158e-15
2.768576e+01,7.213507e-16,9.351917e-09,3.299453e-16,4.580634e-08,2.712424e-15
2.768762e+01,7.145115e-16,9.703004e-09,3.369374e-16,4.589031e-08,2.697073e-15
2.768948e+01,7.193243e-16,1.001442e-08,3.295911e-16,4.596459e-08,2.703637e-15
2.769135e+01,7.194696e-16,1.022474e-08,3.329582e-16,4.603150e-08,2.726149e-15
2.769321e+01,7.170549e-16,1.035913e-08,3.331554e-16,4.608663e-08,2.731244e-15
2.769507e+01,7.143003e-16,1.051502e-08,3.280405e-16,4.612458e-08,2.734087e-15
2.769694e+01,7.144504e-16,1.076166e-08,3.337662e-16,4.613932e-08,2.737896e-15
2.769880e+01,7.001087e-16,1.111291e-08,3.347553e-16,4.612920e-08,2.750731e-15
2.770067e+01,7.065271e-16,1.145599e-08,3.318587e-16,4.609735e-08,2.774210e-15
2.770253e+01,7.106514e-16,1.172876e-08,3.311962e-16,4.605190e-08,2.748505e-15
2.770439e+01,7.115375e-16,1.192881e-08,3.315586e-16,4.599984e-08,2.709317e-15
2.770626e+01,7.211811e-16,1.212221e-08,3.283529e-16,4.594457e-08,2.712904e-15
2.770812e+01,7.185183e-16,1.235878e-08,3.315309e-16,4.588725e-08,2.715546e-15
2.770999e+01,7.230451e-16,1.263176e-08,3.324603e-16,4.582488e-08,2.716429e-15
2.771185e+01,7.208273e-16,1.284462e-08,3.307768e-16,4.575239e-08,2.721675e-15
2.771371e+01,7.136363e-16,1.292012e-08,3.279177e-16,4.565370e-08,2.729380e-15
2.771558e+01,7.114153e-16,1.288500e-08,3.295794e-16,4.553637e-08,2.741977e-15
2.771744e+01,7.002353e-16,1.282834e-08,3.279893e-16,4.541021e-08,2.745413e-15
2.771930e+01,7.142063e-16,1.286212e-08,3.301795e-16,4.528122e-08,2.716432e-15
2.772117e+01,7.037954e-16,1.298287e-08,3.292638e-16,4.515336e-08,2.700467e-15
2.772303e+01,7.123828e-16,1.311621e-08,3.335205e-16,4.503022e-08,2.696746e-15
2.772490e+01,7.035852e-16,1.312224e-08,3.309502e-16,4.490693e-08,2.699908e-15
2.772676e+01,7.091487e-16,1.298329e-08,3.280084e-16,4.478017e-08,2.703973e-15
2.772862e+01,7.070405e-16,1.277705e-08,3.310980e-16,4.464399e-08,2.702559e-15
2.773049e+01,7.033732e-16,1.260505e-08,3.292477e-16,4.449354e-08,2.703845e-15
2.773235e+01,7.133908e-16,1.252389e-08,3.298571e-16,4.432881e-08,2.709147e-15
2.773422e+01,7.082463e-16,1.245186e-08,3.304802e-16,4.415805e-08,2.698633e-15
2.773608e+01,7.185719e-16,1.230052e-08,3.304281e-16,4.399274e-08,2.681266e-15
2.773794e+01,7.154258e-16,1.201885e-08,3.325070e-16,4.383230e-08,2.701842e-15
2.773981e+01,7.118230e-16,1.170467e-08,3.340468e-16,4.367550e-08,2.709323e-15
2.774167e+01,7.163014e-16,1.147807e-08,3.366084e-16,4.352215e-08,2.682514e-15
2.774353e+01,7.206068e-16,1.140861e-08,3.345713e-16,4.336624e-08,2.665504e-15
2.774540e+01,7.164680e-16,1.141514e-08,3.326564e-16,4.319618e-08,2.655678e-15
2.774726e+01,7.374337e-16,1.134194e-08,3.339256e-16,4.301117e-08,2.637463e-15
2.774913e+01,7.356451e-16,1.110113e-08,3.334633e-16,4.281503e-08,2.620694e-15
2.775099e+01,7.362416e-16,1.075822e-08,3.348030e-16,4.261790e-08,2.618907e-15
2.775285e+01,7.419219e-16,1.048104e-08,3.309733e-16,4.242674e-08,2.620594e-15
2.775472e+01,7.371385e-16,1.037248e-08,3.329209e-16,4.224283e-08,2.626529e-15
2.775658e+01,7.467630e-16,1.043560e-08,3.318763e-16,4.206218e-08,2.612609e-15
2.775845e+01,7.372468e-16,1.049899e-08,3.312211e-16,4.187688e-08,2.593193e-15
2.776031e+01,7.361884e-16,1.046163e-08,3.299418e-16,4.168515e-08,2.603221e-15
2.776217e+01,7.316673e-16,1.031542e-08,3.335375e-16,4.148295e-08,2.612443e-15
2.776404e+01,7.353428e-16,1.020600e-08,3.302809e-16,4.126486e-08,2.620098e-15
2.776590e+01,7.416346e-16,1.024653e-08,3.345084e-16,4.103651e-08,2.616296e-15
2.776777e+01,7.580278e-16,1.043456e-08,3.313234e-16,4.081157e-08,2.605704e-15
2.776963e+01,7.417231e-16,1.063308e-08,3.334758e-16,4.059504e-08,2.573630e-15
2.777149e+01,7.504394e-16,1.066225e-08,3.295051e-16,4.038502e-08,2.549613e-15
2.777336e+01,7.499499e-16,1.054376e-08,3.368100e-16,4.017704e-08,2.561470e-15
2.777522e+01,7.493035e-16,1.041749e-08,3.345015e-16,3.996653e-08,2.591325e-15
2.777708e+01,7.572092e-16,1.047347e-08,3.312398e-16,3.974859e-08,2.638482e-15
2.777895e+01,7.535939e-16,1.073932e-08,3.325277e-16,3.952017e-08,2.635070e-15
2.778081e+01,7.431370e-16,1.110599e-08,3.301405e-16,3.928500e-08,2.620681e-15
2.778268e+01,7.565878e-16,1.135060e-08,3.301244e-16,3.904545e-08,2.620024e-15
2.778454e+01,7.511515e-16,1.139335e-08,3.273997e-16,3.881435e-08,2.617412e-15
2.778640e+01,7.506823e-16,1.134197e-08,3.281557e-16,3.860051e-08,2.611768e-15
2.778827e+01,7.580996e-16,1.138195e-08,3.262165e-16,3.839688e-08,2.604055e-15
2.779013e+01,7.597981e-16,1.160164e-08,3.239206e-16,3.820006e-08,2.595450e-15
2.779200e+01,7.621595e-16,1.192964e-08,3.233555e-16,3.800296e-08,2.578251e-15
2.779386e+01,7.640222e-16,1.220662e-08,3.201220e-16,3.780421e-08,2.569984e-15
2.779572e+01,7.518732e-16,1.229242e-08,3.180694e-16,3.760279e-08,2.585608e-15
2.779759e+01,7.463278e-16,1.230068e-08,3.304929e-16,3.739989e-08,2.590197e-15
2.779945e+01,7.466694e-16,1.239332e-08,3.246011e-16,3.720695e-08,2.586310e-15
2.780131e+01,7.417958e-16,1.269042e-08,3.232248e-16,3.703020e-08,2.564153e-15
2.780318e+01,7.408495e-16,1.312113e-08,3.246272e-16,3.687191e-08,2.543165e-15
2.780504e+01,7.408382e-16,1.350149e-08,3.235239e-16,3.673055e-08,2.545449e-15
2.780691e+01,7.429320e-16,1.367134e-08,3.220799e-16,3.660033e-08,2.533899e-15
2.780877e+01,7.440136e-16,1.364180e-08,3.179100e-16,3.647361e-08,2.505526e-15
2.781063e+01,7.527660e-16,1.363693e-08,3.204553e-16,3.634771e-08,2.489592e-15
2.781250e+01,7.455985e-16,1.380790e-08,3.215726e-16,3.622280e-08,2.479788e-15
2.781436e+01,7.481307e-16,1.415622e-08,3.237587e-16,3.610348e-08,2.517742e-15
2.781623e+01,7.482172e-16,1.452783e-08,3.253625e-16,3.599694e-08,2.534635e-15
2.781809e+01,7.426977e-16,1.475859e-08,3.248593e-16,3.591369e-08,2.508792e-15
2.781995e+01,7.476241e-16,1.480104e-08,3.300036e-16,3.584840e-08,2.469132e-15
2.782182e+01,7.354149e-16,1.481336e-08,3.261675e-16,3.579607e-08,2.420876e-15
2.782368e+01,7.405529e-16,1.494920e-08,3.268058e-16,3.575144e-08,2.433005e-15
2.782554e+01,7.314795e-16,1.521920e-08,3.293536e-16,3.570849e-08,2.449285e-15
2.782741e+01,7.370890e-16,1.549857e-08,3.277258e-16,3.566412e-08,2.461400e-15
2.782927e+01,7.357908e-16,1.561545e-08,3.308272e-16,3.562030e-08,2.469543e-15
2.783114e+01,7.479261e-16,1.554351e-08,3.322233e-16,3.558065e-08,2.473885e-15
2.783300e+01,7.361826e-16,1.540129e-08,3.344683e-16,3.555112e-08,2.461731e-15
2.783486e+01,7.234410e-16,1.540602e-08,3.371396e-16,3.553620e-08,2.447396e-15
2.783673e+01,7.284489e-16,1.559878e-08,3.275008e-16,3.553650e-08,2.452062e-15
2.783859e+01,7.295707e-16,1.586389e-08,3.346083e-16,3.554222e-08,2.457788e-15
2.784046e+01,7.366929e-16,1.602562e-08,3.325235e-16,3.554651e-08,2.465272e-15
2.784232e+01,7.358171e-16,1.598987e-08,3.325329e-16,3.554645e-08,2.466427e-15
2.784418e+01,7.404186e-16,1.584160e-08,3.357820e-16,3.554050e-08,2.464661e-15
2.784605e+01,7.211631e-16,1.574604e-08,3.338264e-16,3.552848e-08,2.502677e-15
2.784791e+01,7.283033e-16,1.580302e-08,3.340444e-16,3.551714e-08,2.519037e-15
2.784977e+01,7.231976e-16,1.592672e-08,3.297103e-16,3.551450e-08,2.474089e-15
2.785164e+01,7.165024e-16,1.599406e-08,3.363268e-16,3.552095e-08,2.452162e-15
2.785350e+01,7.144606e-16,1.591628e-08,3.336455e-16,3.553379e-08,2.448421e-15
2.785537e+01,7.090258e-16,1.577511e-08,3.356342e-16,3.554843e-08,2.437514e-15
2.785723e+01,7.053015e-16,1.570858e-08,3.340956e-16,3.555771e-08,2.429343e-15
2.785909e+01,7.047654e-16,1.579970e-08,3.300109e-16,3.555847e-08,2.443050e-15
2.786096e+01,7.102852e-16,1.596550e-08,3.287808e-16,3.555358e-08,2.450272e-15
2.786282e+01,7.144664e-16,1.603705e-08,3.275284e-16,3.554603e-08,2.449280e-15
2.786469e+01,7.105192e-16,1.593015e-08,3.308954e-16,3.554013e-08,2.425372e-15
2.786655e+01,7.036231e-16,1.567806e-08,3.264143e-16,3.554140e-08,2.394573e-15
2.786841e+01,7.055611e-16,1.546721e-08,3.288159e-16,3.555691e-08,2.395981e-15
2.787028e+01,7.074294e-16,1.539600e-08,3.316783e-16,3.557955e-08,2.407873e-15
2.787214e+01,7.095154e-16,1.545011e-08,3.282853e-16,3.560392e-08,2.441229e-15
2.787401e+01,7.161672e-16,1.547382e-08,3.284055e-16,3.562811e-08,2.461782e-15
2.787587e+01,7.180178e-16,1.537411e-08,3.268716e-16,3.565112e-08,2.474321e-15
2.787773e+01,7.074284e-16,1.515399e-08,3.240879e-16,3.567295e-08,2.467133e-15
2.787960e+01,7.050164e-16,1.492859e-08,3.280234e-16,3.569921e-08,2.459548e-15
2.788146e+01,7.080340e-16,1.479918e-08,3.264473e-16,3.573735e-08,2.457699e-15
2.788332e+01,7.011978e-16,1.472934e-08,3.322443e-16,3.579120e-08,2.448634e-15
2.788519e+01,7.094827e-16,1.461822e-08,3.272432e-16,3.586190e-08,2.432263e-15
2.788705e+01,7.163024e-16,1.437072e-08,3.254281e-16,3.594650e-08,2.432476e-15
2.788892e+01,7.167619e-16,1.403253e-08,3.268593e-16,3.604356e-08,2.438168e-15
2.789078e+01,7.198760e-16,1.371227e-08,3.198599e-16,3.614605e-08,2.455978e-15
2.789264e+01,7.152357e-16,1.355008e-08,3.212512e-16,3.625547e-08,2.458296e-15
2.789451e+01,7.188036e-16,1.350355e-08,3.259177e-16,3.637472e-08,2.435399e-15
2.789637e+01,7.168495e-16,1.345340e-08,3.303941e-16,3.650548e-08,2.437829e-15
2.789824e+01,7.100430e-16,1.326729e-08,3.263499e-16,3.665379e-08,2.452339e-15
2.790010e+01,7.130630e-16,1.295281e-08,3.298677e-16,3.682990e-08,2.459772e-15
2.790196e+01,7.023907e-16,1.262264e-08,3.336493e-16,3.702633e-08,2.464493e-15
2.790383e+01,7.174143e-16,1.239493e-08,3.279069e-16,3.724056e-08,2.462161e-15
2.790569e+01,7.081309e-16,1.232967e-08,3.233661e-16,3.746695e-08,2.472849e-15
2.790755e+01,7.020338e-16,1.230202e-08,3.255454e-16,3.770386e-08,2.493792e-15
2.790942e+01,7.193497e-16,1.222629e-08,3.232584e-16,3.795543e-08,2.502017e-15
2.791128e+01,7.105648e-16,1.207549e-08,3.214470e-16,3.821677e-08,2.504800e-15
2.791315e+01,7.008411e-16,1.194172e-08,3.217067e-16,3.849362e-08,2.488944e-15
2.791501e+01,7.117835e-16,1.191455e-08,3.212998e-16,3.878800e-08,2.500890e-15
2.791687e+01,7.066394e-16,1.202468e-08,3.250537e-16,3.910391e-08,2.547991e-15
2.791874e+01,7.054752e-16,1.216925e-08,3.243010e-16,3.944065e-08,2.548524e-15
2.792060e+01,7.028390e-16,1.223677e-08,3.212923e-16,3.979414e-08,2.531617e-15
2.792247e+01,6.970936e-16,1.221169e-08,3.263342e-16,4.015758e-08,2.498574e-15
2.792433e+01,7.105549e-16,1.218689e-08,3.254397e-16,4.052442e-08,2.471812e-15
2.792619e+01,7.123313e-16,1.228064e-08,3.240805e-16,4.089654e-08,2.457867e-15
2.792806e+01,7.062315e-16,1.252775e-08,3.259726e-16,4.127769e-08,2.450939e-15
2.792992e+01,7.120017e-16,1.285728e-08,3.266404e-16,4.166514e-08,2.448464e-15
2.793178e+01,6.977028e-16,1.310258e-08,3.250977e-16,4.206848e-08,2.474804e-15
2.793365e+01,7.027246e-16,1.322537e-08,3.279594e-16,4.248772e-08,2.492779e-15
2.793551e+01,7.004351e-16,1.327244e-08,3.240459e-16,4.291327e-08,2.466119e-15
2.793738e+01,7.039752e-16,1.335503e-08,3.293078e-16,4.334466e-08,2.446840e-15
2.793924e+01,6.959786e-16,1.352688e-08,3.319491e-16,4.377448e-08,2.435228e-15
2.794110e+01,6.984436e-16,1.373577e-08,3.268334e-16,4.420015e-08,2.446487e-15
2.794297e+01,6.958258e-16,1.387618e-08,3.278032e-16,4.462580e-08,2.462674e-15
2.794483e+01,7.062296e-16,1.388004e-08,3.278944e-16,4.504653e-08,2.465684e-15
2.794670e+01,7.062388e-16,1.381232e-08,3.285369e-16,4.546843e-08,2.463319e-15
2.794856e+01,7.021820e-16,1.376722e-08,3.288557e-16,4.588986e-08,2.452207e-15
2.795042e+01,7.030512e-16,1.379898e-08,3.285786e-16,4.631744e-08,2.469822e-15
2.795229e+01,7.022359e-16,1.385986e-08,3.260016e-16,4.674320e-08,2.501626e-15
2.795415e+01,7.099409e-16,1.383199e-08,3.223311e-16,4.716030e-08,2.485817e-15
2.795601e+01,7.132360e-16,1.363630e-08,3.328367e-16,4.756751e-08,2.477489e-15
2.795788e+01,7.031848e-16,1.332501e-08,3.318481e-16,4.796401e-08,2.495311e-15
2.795974e+01,7.052589e-16,1.302711e-08,3.294567e-16,4.834421e-08,2.501984e-15
2.796161e+01,7.178648e-16,1.281814e-08,3.303837e-16,4.871422e-08,2.499737e-15
2.796347e+01,7.211962e-16,1.269107e-08,3.320244e-16,4.907373e-08,2.513712e-15
2.796533e+01,7.217845e-16,1.253631e-08,3.282119e-16,4.942971e-08,2.525000e-15
2.796720e+01,7.287934e-16,1.226739e-08,3.283615e-16,4.978237e-08,2.501957e-15
2.796906e+01,7.241476e-16,1.189553e-08,3.266646e-16,5.012330e-08,2.501425e-15
2.797093e+01,7.237241e-16,1.153411e-08,3.275163e-16,5.044985e-08,2.530065e-15
2.797279e+01,7.353285e-16,1.126864e-08,3.257364e-16,5.075277e-08,2.544417e-15
2.797465e+01,7.415196e-16,1.109174e-08,3.303443e-16,5.103745e-08,2.553664e-15
2.797652e+01,7.470962e-16,1.092011e-08,3.264117e-16,5.130650e-08,2.567157e-15
2.797838e+01,7.457844e-16,1.065065e-08,3.259173e-16,5.155843e-08,2.574790e-15
2.798025e+01,7.632065e-16,1.030744e-08,3.261831e-16,5.179804e-08,2.569941e-15
2.798211e+01,7.563850e-16,9.998669e-09,3.266027e-16,5.202852e-08,2.576712e-15
2.798397e+01,7.686362e-16,9.856191e-09,3.250897e-16,5.224768e-08,2.590807e-15
2.798584e+01,7.609227e-16,9.886047e-09,3.213492e-16,5.245128e-08,2.593556e-15
2.798770e+01,7.561988e-16,1.000220e-08,3.191712e-16,5.263462e-08,2.591622e-15
2.798956e+01,7.609914e-16,1.006362e-08,3.183564e-16,5.279779e-08,2.575761e-15
2.799143e+01,7.718310e-16,1.002604e-08,3.180944e-16,5.294001e-08,2.573789e-15
2.799329e+01,7.770887e-16,9.987121e-09,3.185793e-16,5.306021e-08,2.586180e-15
2.799516e+01,7.917543e-16,1.008276e-08,3.202183e-16,5.316606e-08,2.579689e-15
2.799702e+01,7.910859e-16,1.037133e-08,3.179337e-16,5.326019e-08,2.567886e-15
2.799888e+01,7.876176e-16,1.077790e-08,3.155312e-16,5.334590e-08,2.553598e-15
2.800075e+01,7.924905e-16,1.118234e-08,3.179380e-16,5.342406e-08,2.557837e-15
2.800261e+01,8.014155e-16,1.148345e-08,3.186809e-16,5.348398e-08,2.592983e-15
2.800448e+01,7.975717e-16,1.178112e-08,3.180184e-16,5.352132e-08,2.618880e-15
2.800634e+01,7.996327e-16,1.219260e-08,3.185132e-16,5.353958e-08,2.639984e-15
2.800820e+01,8.065412e-16,1.280685e-08,3.214936e-16,5.354172e-08,2.604986e-15
2.801007e+01,8.174353e-16,1.355108e-08,3.220566e-16,5.353027e-08,2.588758e-15
2.801193e+01,8.212869e-16,1.424971e-08,3.251981e-16,5.350694e-08,2.633575e-15
2.801379e+01,8.302067e-16,1.476776e-08,3.232123e-16,5.347636e-08,2.654480e-15
2.801566e+01,8.326637e-16,1.512204e-08,3.241039e-16,5.344146e-08,2.655700e-15
2.801752e+01,8.162355e-16,1.550728e-08,3.240891e-16,5.339900e-08,2.655325e-15
2.801939e+01,8.286861e-16,1.607149e-08,3.229048e-16,5.334450e-08,2.655801e-15
2.802125e+01,8.149313e-16,1.681438e-08,3.187976e-16,5.327538e-08,2.663349e-15
2.802311e+01,8.334735e-16,1.756026e-08,3.208744e-16,5.318968e-08,2.667949e-15
2.802498e+01,8.271805e-16,1.813092e-08,3.194151e-16,5.309357e-08,2.668648e-15
2.802684e+01,8.264292e-16,1.844317e-08,3.211115e-16,5.299205e-08,2.680155e-15
2.802871e+01,8.165850e-16,1.864274e-08,3.247684e-16,5.288677e-08,2.695059e-15
2.803057e+01,8.176245e-16,1.891836e-08,3.257337e-16,5.278128e-08,2.674830e-15
2.803243e+01,8.375326e-16,1.932474e-08,3.265666e-16,5.267684e-08,2.665707e-15
2.803430e+01,8.345898e-16,1.972972e-08,3.242554e-16,5.257079e-08,2.681178e-15
2.803616e+01,8.260359e-16,1.992401e-08,3.259116e-16,5.245751e-08,2.679251e-15
2.803802e+01,8.408281e-16,1.982433e-08,3.212303e-16,5.233493e-08,2.666139e-15
2.803989e+01,8.328556e-16,1.953027e-08,3.219969e-16,5.220437e-08,2.665315e-15
2.804175e+01,8.335594e-16,1.933466e-08,3.287887e-16,5.207169e-08,2.674265e-15
2.804362e+01,8.271671e-16,1.934413e-08,3.286797e-16,5.193934e-08,2.718363e-15
2.804548e+01,8.272791e-16,1.945836e-08,3.339074e-16,5.181318e-08,2.745885e-15
2.804734e+01,8.322293e-16,1.941370e-08,3.253554e-16,5.169455e-08,2.756347e-15
2.804921e+01,8.369368e-16,1.902548e-08,3.268425e-16,5.158071e-08,2.745747e-15
2.805107e+01,8.364874e-16,1.832964e-08,3.267213e-16,5.146931e-08,2.729676e-15
2.805294e+01,8.372251e-16,1.760340e-08,3.282284e-16,5.135501e-08,2.718084e-15
2.805480e+01,8.287396e-16,1.712072e-08,3.279547e-16,5.123588e-08,2.708892e-15
2.805666e+01,8.223353e-16,1.687013e-08,3.292326e-16,5.111822e-08,2.703662e-15
2.805853e+01,8.146620e-16,1.664369e-08,3.253892e-16,5.100600e-08,2.706473e-15
2.806039e+01,8.161245e-16,1.620508e-08,3.267790e-16,5.090257e-08,2.713346e-15
2.806225e+01,8.139466e-16,1.551107e-08,3.250348e-16,5.080815e-08,2.737349e-15
2.806412e+01,8.086574e-16,1.475312e-08,3.236564e-16,5.072496e-08,2.751877e-15
2.806598e+01,8.208638e-16,1.425143e-08,3.251421e-16,5.065309e-08,2.735579e-15
2.806785e+01,8.226203e-16,1.404708e-08,3.260882e-16,5.058693e-08,2.707900e-15
2.806971e+01,8.071343e-16,1.395260e-08,3.337572e-16,5.052396e-08,2.671006e-15
2.807157e+01,8.036290e-16,1.369949e-08,3.302238e-16,5.046278e-08,2.662019e-15
2.807344e+01,7.936196e-16,1.317597e-08,3.276655e-16,5.040534e-08,2.663885e-15
2.807530e+01,8.089939e-16,1.255511e-08,3.281845e-16,5.036245e-08,2.701236e-15
2.807717e+01,7.933122e-16,1.218697e-08,3.268557e-16,5.033431e-08,2.701658e-15
2.807903e+01,7.907534e-16,1.226546e-08,3.329891e-16,5.032219e-08,2.652683e-15
2.808089e+01,7.930936e-16,1.262854e-08,3.302376e-16,5.032534e-08,2.633178e-15
2.808276e+01,7.923507e-16,1.296437e-08,3.316979e-16,5.034182e-08,2.625528e-15
2.808462e+01,7.996675e-16,1.303738e-08,3.321245e-16,5.036821e-08,2.646181e-15
2.808648e+01,7.772826e-16,1.288335e-08,3.309669e-16,5.040054e-08,2.638806e-15
2.808835e+01,8.016193e-16,1.278457e-08,3.312095e-16,5.044082e-08,2.567622e-15
2.809021e+01,7.831676e-16,1.303104e-08,3.310122e-16,5.049347e-08,2.534277e-15
2.809208e+01,7.934523e-16,1.359222e-08,3.320621e-16,5.056350e-08,2.525634e-15
2.809394e+01,7.818692e-16,1.419719e-08,3.308426e-16,5.065298e-08,2.536454e-15
2.809580e+01,7.693866e-16,1.459163e-08,3.309648e-16,5.076519e-08,2.545276e-15
2.809767e+01,7.711659e-16,1.473354e-08,3.296632e-16,5.089261e-08,2.535897e-15
2.809953e+01,7.767116e-16,1.482823e-08,3.295281e-16,5.103268e-08,2.537971e-15
2.810140e+01,7.587247e-16,1.515906e-08,3.306389e-16,5.118507e-08,2.552284e-15
2.810326e+01,7.603731e-16,1.577115e-08,3.330241e-16,5.134641e-08,2.561495e-15
2.810512e+01,7.505213e-16,1.641591e-08,3.286825e-16,5.151907e-08,2.566457e-15
2.810699e+01,7.530737e-16,1.680260e-08,3.295576e-16,5.170889e-08,2.533584e-15
2.810885e+01,7.580868e-16,1.682851e-08,3.265038e-16,5.191443e-08,2.517243e-15
2.811072e+01,7.487328e-16,1.665358e-08,3.236391e-16,5.213967e-08,2.529350e-15
2.811258e+01,7.435849e-16,1.659408e-08,3.290163e-16,5.238147e-08,2.532858e-15
2.811444e+01,7.445976e-16,1.682188e-08,3.260476e-16,5.263732e-08,2.531996e-15
2.811631e+01,7.445784e-16,1.719616e-08,3.303822e-16,5.290659e-08,2.543053e-15
2.811817e+01,7.299285e-16,1.741315e-08,3.286693e-16,5.317922e-08,2.549985e-15
2.812003e+01,7.293867e-16,1.730959e-08,3.284918e-16,5.345571e-08,2.542718e-15
2.812190e+01,7.333752e-16,1.693954e-08,3.333859e-16,5.373983e-08,2.549610e-15
2.812376e+01,7.318339e-16,1.654526e-08,3.257387e-16,5.403141e-08,2.568490e-15
2.812563e+01,7.439638e-16,1.634235e-08,3.257346e-16,5.433564e-08,2.565678e-15
2.812749e+01,7.330756e-16,1.627652e-08,3.309404e-16,5.465334e-08,2.557914e-15
2.812935e+01,7.382739e-16,1.613900e-08,3.277757e-16,5.497566e-08,2.545707e-15
2.813122e+01,7.363195e-16,1.575610e-08,3.253564e-16,5.529832e-08,2.533766e-15
2.813308e+01,7.458154e-16,1.517537e-08,3.270840e-16,5.561491e-08,2.522339e-15
2.813495e+01,7.396910e-16,1.459334e-08,3.309520e-16,5.592826e-08,2.526747e-15
2.813681e+01,7.320081e-16,1.422062e-08,3.249372e-16,5.623197e-08,2.537199e-15
2.813867e+01,7.372990e-16,1.406247e-08,3.302924e-16,5.653183e-08,2.530589e-15
2.814054e+01,7.310071e-16,1.389633e-08,3.327324e-16,5.682928e-08,2.514511e-15
2.814240e+01,7.323619e-16,1.353268e-08,3.340601e-16,5.711991e-08,2.477122e-15
2.814426e+01,7.290503e-16,1.295865e-08,3.292246e-16,5.740419e-08,2.466487e-15
2.814613e+01,7.177757e-16,1.234416e-08,3.307070e-16,5.768273e-08,2.473970e-15
2.814799e+01,7.215394e-16,1.190603e-08,3.286925e-16,5.793970e-08,2.499481e-15
2.814986e+01,7.321450e-16,1.173610e-08,3.263317e-16,5.817762e-08,2.522443e-15
2.815172e+01,7.221024e-16,1.167633e-08,3.266355e-16,5.839283e-08,2.524224e-15
2.815358e+01,7.281661e-16,1.154666e-08,3.319279e-16,5.858712e-08,2.511704e-15
2.815545e+01,7.293499e-16,1.127189e-08,3.284566e-16,5.876290e-08,2.483448e-15
2.815731e+01,7.370746e-16,1.097045e-08,3.284648e-16,5.891838e-08,2.494558e-15
2.815918e+01,7.303536e-16,1.079940e-08,3.288348e-16,5.905538e-08,2.514516e-15
2.816104e+01,7.327092e-16,1.083603e-08,3.279832e-16,5.917174e-08,2.498275e-15
2.816290e+01,7.317040e-16,1.098664e-08,3.276487e-16,5.926276e-08,2.486974e-15
2.816477e+01,7.260896e-16,1.105774e-08,3.246891e-16,5.932401e-08,2.484431e-15
2.816663e+01,7.248761e-16,1.100498e-08,3.299418e-16,5.935206e-08,2.491418e-15
2.816849e+01,7.353699e-16,1.092200e-08,3.269639e-16,5.934095e-08,2.503398e-15
2.817036e+01,7.323170e-16,1.097982e-08,3.285208e-16,5.930351e-08,2.494978e-15
2.817222e+01,7.227495e-16,1.125472e-08,3.234611e-16,5.924161e-08,2.488905e-15
2.817409e+01,7.255906e-16,1.168212e-08,3.246201e-16,5.915480e-08,2.493675e-15
2.817595e+01,7.416888e-16,1.203697e-08,3.262492e-16,5.904362e-08,2.509969e-15
2.817781e+01,7.304986e-16,1.222474e-08,3.263290e-16,5.890146e-08,2.536196e-15
2.817968e+01,7.335832e-16,1.229280e-08,3.234466e-16,5.872418e-08,2.528504e-15
2.818154e+01,7.271167e-16,1.240048e-08,3.261091e-16,5.851503e-08,2.517972e-15
2.818341e+01,7.360640e-16,1.266083e-08,3.225316e-16,5.827128e-08,2.536684e-15
2.818527e+01,7.370781e-16,1.304805e-08,3.232231e-16,5.799785e-08,2.545701e-15
2.818713e+01,7.319785e-16,1.341984e-08,3.192874e-16,5.770001e-08,2.541431e-15
2.818900e+01,7.398617e-16,1.362936e-08,3.230000e-16,5.737189e-08,2.543236e-15
