k_s_per_km,kPk_pi_p1_2,kPk_pi_p2_2,kPk_pi_p7_2,kPk_pi_p8_2,kPk_pi_p9_2
6.913011e-01,8.672947e-17,1.009759e-11,2.510054e-11,2.009782e-11,1.184295e-11
6.917126e-01,8.622565e-17,1.028514e-11,2.528002e-11,2.054548e-11,1.184604e-11
6.921241e-01,8.789565e-17,1.046391e-11,2.550748e-11,2.104834e-11,1.186275e-11
6.925356e-01,8.699845e-17,1.064382e-11,2.577742e-11,2.160317e-11,1.190757e-11
6.929471e-01,8.717165e-17,1.083663e-11,2.608162e-11,2.220553e-11,1.199688e-11
6.933586e-01,8.757634e-17,1.104151e-11,2.641088e-11,2.285502e-11,1.214771e-11
6.937701e-01,8.623720e-17,1.123858e-11,2.675403e-11,2.353975e-11,1.237579e-11
6.941815e-01,8.656567e-17,1.140889e-11,2.710006e-11,2.425128e-11,1.268238e-11
6.945930e-01,8.577751e-17,1.155137e-11,2.744225e-11,2.497659e-11,1.306429e-11
6.950045e-01,8.523156e-17,1.168149e-11,2.777518e-11,2.569917e-11,1.351014e-11
6.954160e-01,8.350475e-17,1.181692e-11,2.809704e-11,2.640792e-11,1.400161e-11
6.958275e-01,8.277361e-17,1.196164e-11,2.840910e-11,2.708524e-11,1.451408e-11
6.962390e-01,8.364315e-17,1.210271e-11,2.871453e-11,2.771593e-11,1.501960e-11
6.966505e-01,8.390664e-17,1.222100e-11,2.901734e-11,2.828664e-11,1.548995e-11
6.970620e-01,8.404700e-17,1.230757e-11,2.932151e-11,2.878190e-11,1.589980e-11
6.974735e-01,8.266246e-17,1.237246e-11,2.962961e-11,2.918873e-11,1.622946e-11
6.978849e-01,8.315319e-17,1.243793e-11,2.994133e-11,2.949884e-11,1.646629e-11
6.982964e-01,8.357811e-17,1.252100e-11,3.025325e-11,2.970154e-11,1.660507e-11
6.987079e-01,8.232409e-17,1.261941e-11,3.055885e-11,2.979526e-11,1.664676e-11
6.991194e-01,8.160803e-17,1.271378e-11,3.084989e-11,2.977697e-11,1.659609e-11
6.995309e-01,8.053317e-17,1.278561e-11,3.111476e-11,2.964091e-11,1.646070e-11
6.999424e-01,7.921274e-17,1.283894e-11,3.134586e-11,2.940447e-11,1.625784e-11
7.003539e-01,8.048634e-17,1.289032e-11,3.153803e-11,2.907127e-11,1.599836e-11
7.007654e-01,8.088142e-17,1.295254e-11,3.168937e-11,2.865311e-11,1.569048e-11
7.011769e-01,8.083694e-17,1.302365e-11,3.180127e-11,2.816346e-11,1.533878e-11
7.015883e-01,7.966840e-17,1.309065e-11,3.187821e-11,2.761327e-11,1.494502e-11
7.019998e-01,7.855364e-17,1.314167e-11,3.192739e-11,2.701766e-11,1.450837e-11
7.024113e-01,7.671232e-17,1.317527e-11,3.195687e-11,2.639126e-11,1.402759e-11
7.028228e-01,7.571609e-17,1.320011e-11,3.197430e-11,2.574551e-11,1.350288e-11
7.032343e-01,7.445255e-17,1.322565e-11,3.198618e-11,2.509420e-11,1.293768e-11
7.036458e-01,7.378730e-17,1.325278e-11,3.199703e-11,2.445084e-11,1.234015e-11
7.040573e-01,7.531205e-17,1.327338e-11,3.200832e-11,2.382399e-11,1.172346e-11
7.044688e-01,7.523745e-17,1.327857e-11,3.201952e-11,2.322855e-11,1.110628e-11
7.048803e-01,7.826716e-17,1.326853e-11,3.202822e-11,2.267138e-11,1.051132e-11
7.052917e-01,7.945178e-17,1.325631e-11,3.202808e-11,2.216335e-11,9.967396e-12
7.057032e-01,8.101946e-17,1.325117e-11,3.201345e-11,2.171160e-11,9.494939e-12
7.061147e-01,8.335113e-17,1.324716e-11,3.197917e-11,2.131643e-11,9.112224e-12
7.065262e-01,8.385864e-17,1.323047e-11,3.192026e-11,2.098647e-11,8.831952e-12
7.069377e-01,8.376876e-17,1.319236e-11,3.183231e-11,2.072419e-11,8.659519e-12
7.073492e-01,8.283867e-17,1.313645e-11,3.171250e-11,2.053040e-11,8.593820e-12
7.077607e-01,8.109604e-17,1.307531e-11,3.155942e-11,2.040766e-11,8.628053e-12
7.081722e-01,7.915367e-17,1.301964e-11,3.137269e-11,2.035393e-11,8.751619e-12
7.085837e-01,7.649081e-17,1.296806e-11,3.115321e-11,2.036559e-11,8.952451e-12
7.089951e-01,7.479058e-17,1.290689e-11,3.090329e-11,2.044108e-11,9.218878e-12
7.094066e-01,7.442615e-17,1.282153e-11,3.062552e-11,2.057411e-11,9.541078e-12
7.098181e-01,7.312300e-17,1.270999e-11,3.032206e-11,2.075776e-11,9.912335e-12
7.102296e-01,7.350846e-17,1.258747e-11,2.999538e-11,2.098717e-11,1.032898e-11
7.106411e-01,7.377321e-17,1.247727e-11,2.964703e-11,2.124843e-11,1.078985e-11
7.110526e-01,7.580826e-17,1.239211e-11,2.927662e-11,2.153601e-11,1.129595e-11
7.114641e-01,7.537710e-17,1.232022e-11,2.888549e-11,2.183717e-11,1.184249e-11
7.118756e-01,7.716629e-17,1.224414e-11,2.847515e-11,2.213929e-11,1.242539e-11
7.122871e-01,7.780941e-17,1.215681e-11,2.804861e-11,2.243737e-11,1.303765e-11
7.126985e-01,7.789791e-17,1.206963e-11,2.761085e-11,2.272015e-11,1.366888e-11
7.131100e-01,7.808652e-17,1.200514e-11,2.717006e-11,2.298044e-11,1.430579e-11
7.135215e-01,7.827580e-17,1.198206e-11,2.673798e-11,2.321312e-11,1.493181e-11
7.139330e-01,7.852659e-17,1.200440e-11,2.632910e-11,2.341143e-11,1.552816e-11
7.143445e-01,7.900056e-17,1.206258e-11,2.595971e-11,2.357198e-11,1.607554e-11
7.147560e-01,8.024258e-17,1.214460e-11,2.564599e-11,2.369492e-11,1.655592e-11
7.151675e-01,8.040449e-17,1.224809e-11,2.540182e-11,2.377753e-11,1.695345e-11
7.155790e-01,8.056173e-17,1.238373e-11,2.523745e-11,2.382225e-11,1.725639e-11
7.159905e-01,8.165511e-17,1.256641e-11,2.515867e-11,2.383118e-11,1.745820e-11
7.164019e-01,8.004763e-17,1.280113e-11,2.516548e-11,2.380278e-11,1.755724e-11
7.168134e-01,8.032787e-17,1.307716e-11,2.525472e-11,2.374596e-11,1.755325e-11
7.172249e-01,8.129910e-17,1.337150e-11,2.540853e-11,2.366377e-11,1.746399e-11
7.176364e-01,8.017292e-17,1.367142e-11,2.561198e-11,2.356272e-11,1.730346e-11
7.180479e-01,8.002466e-17,1.397495e-11,2.584927e-11,2.345038e-11,1.708769e-11
7.184594e-01,7.970266e-17,1.428345e-11,2.610476e-11,2.332922e-11,1.683337e-11
7.188709e-01,7.912470e-17,1.459245e-11,2.636401e-11,2.320714e-11,1.655680e-11
7.192824e-01,7.732913e-17,1.489024e-11,2.661576e-11,2.308935e-11,1.627223e-11
7.196939e-01,7.695405e-17,1.516340e-11,2.685170e-11,2.297994e-11,1.599108e-11
7.201053e-01,7.623567e-17,1.540433e-11,2.706556e-11,2.288573e-11,1.572218e-11
7.205168e-01,7.563024e-17,1.561474e-11,2.725297e-11,2.281138e-11,1.547194e-11
7.209283e-01,7.561444e-17,1.580111e-11,2.741174e-11,2.275807e-11,1.524486e-11
7.213398e-01,7.400436e-17,1.596761e-11,2.754210e-11,2.273227e-11,1.504384e-11
7.217513e-01,7.366418e-17,1.611251e-11,2.764600e-11,2.273358e-11,1.487148e-11
7.221628e-01,7.363338e-17,1.623222e-11,2.772767e-11,2.276227e-11,1.472887e-11
7.225743e-01,7.219964e-17,1.632811e-11,2.779424e-11,2.282561e-11,1.461705e-11
7.229858e-01,7.317066e-17,1.641250e-11,2.785621e-11,2.291516e-11,1.453167e-11
7.233973e-01,7.226285e-17,1.649522e-11,2.792273e-11,2.303396e-11,1.446900e-11
7.238087e-01,7.200948e-17,1.657844e-11,2.800350e-11,2.317843e-11,1.442457e-11
7.242202e-01,7.290328e-17,1.665835e-11,2.810660e-11,2.334445e-11,1.439418e-11
7.246317e-01,7.266468e-17,1.673115e-11,2.823660e-11,2.353241e-11,1.437364e-11
7.250432e-01,7.225277e-17,1.679643e-11,2.839437e-11,2.373783e-11,1.435898e-11
7.254547e-01,7.137125e-17,1.685640e-11,2.857702e-11,2.395773e-11,1.434694e-11
7.258662e-01,7.197548e-17,1.691203e-11,2.877841e-11,2.419118e-11,1.433483e-11
7.262777e-01,7.077537e-17,1.695912e-11,2.899023e-11,2.443381e-11,1.432061e-11
7.266892e-01,7.064201e-17,1.698830e-11,2.920301e-11,2.468289e-11,1.430323e-11
7.271007e-01,6.939213e-17,1.698970e-11,2.940796e-11,2.494009e-11,1.428231e-11
7.275121e-01,6.877689e-17,1.695783e-11,2.959848e-11,2.519859e-11,1.425804e-11
7.279236e-01,6.860348e-17,1.689173e-11,2.977065e-11,2.546071e-11,1.423212e-11
7.283351e-01,6.824035e-17,1.678762e-11,2.992155e-11,2.572576e-11,1.420670e-11
7.287466e-01,6.878901e-17,1.664274e-11,3.005426e-11,2.598880e-11,1.418389e-11
7.291581e-01,6.947359e-17,1.644991e-11,3.017029e-11,2.625359e-11,1.416698e-11
7.295696e-01,6.973077e-17,1.620461e-11,3.027024e-11,2.651480e-11,1.415978e-11
7.299811e-01,7.221418e-17,1.590808e-11,3.035336e-11,2.677188e-11,1.416668e-11
7.303926e-01,7.160617e-17,1.556603e-11,3.041649e-11,2.702399e-11,1.419260e-11
7.308040e-01,7.046739e-17,1.518488e-11,3.045403e-11,2.726622e-11,1.424221e-11
7.312155e-01,7.135559e-17,1.476956e-11,3.045910e-11,2.749712e-11,1.431918e-11
7.316270e-01,7.090518e-17,1.432467e-11,3.042453e-11,2.771436e-11,1.442549e-11
7.320385e-01,7.006657e-17,1.385615e-11,3.034339e-11,2.791157e-11,1.456081e-11
7.324500e-01,7.080017e-17,1.337319e-11,3.021007e-11,2.808646e-11,1.472202e-11
7.328615e-01,7.185764e-17,1.288776e-11,3.002166e-11,2.823624e-11,1.490343e-11
7.332730e-01,7.161552e-17,1.241187e-11,2.977927e-11,2.835241e-11,1.509668e-11
7.336845e-01,7.296217e-17,1.195360e-11,2.948630e-11,2.843711e-11,1.529089e-11
7.340960e-01,7.263637e-17,1.152095e-11,2.914491e-11,2.847933e-11,1.547081e-11
7.345074e-01,7.263759e-17,1.111727e-11,2.876672e-11,2.848016e-11,1.562224e-11
7.349189e-01,7.334090e-17,1.074927e-11,2.836032e-11,2.844080e-11,1.573171e-11
7.353304e-01,7.257025e-17,1.042323e-11,2.793420e-11,2.835555e-11,1.578861e-11
7.357419e-01,7.248325e-17,1.014124e-11,2.749634e-11,2.822861e-11,1.578646e-11
7.361534e-01,7.246680e-17,9.901999e-12,2.705513e-11,2.806081e-11,1.572366e-11
7.365649e-01,7.293018e-17,9.703464e-12,2.661890e-11,2.785354e-11,1.560426e-11
7.369764e-01,7.251439e-17,9.545447e-12,2.619521e-11,2.761261e-11,1.543765e-11
7.373879e-01,7.300080e-17,9.430305e-12,2.579120e-11,2.734235e-11,1.523715e-11
7.377994e-01,7.275702e-17,9.360787e-12,2.541418e-11,2.704690e-11,1.501846e-11
7.382108e-01,7.353075e-17,9.335950e-12,2.507155e-11,2.673600e-11,1.479805e-11
7.386223e-01,7.281110e-17,9.349300e-12,2.477009e-11,2.641383e-11,1.459022e-11
7.390338e-01,7.353625e-17,9.392393e-12,2.451717e-11,2.608770e-11,1.440569e-11
7.394453e-01,7.218607e-17,9.461072e-12,2.431874e-11,2.577010e-11,1.425010e-11
7.398568e-01,7.238469e-17,9.562509e-12,2.418556e-11,2.546347e-11,1.412518e-11
7.402683e-01,7.253855e-17,9.702399e-12,2.411701e-11,2.518061e-11,1.402216e-11
7.406798e-01,7.087499e-17,9.880548e-12,2.411422e-11,2.492706e-11,1.393145e-11
7.410913e-01,7.132707e-17,1.008660e-11,2.417565e-11,2.470613e-11,1.384253e-11
7.415028e-01,7.096370e-17,1.030552e-11,2.429582e-11,2.452771e-11,1.374623e-11
7.419142e-01,7.125739e-17,1.052807e-11,2.446577e-11,2.439355e-11,1.363627e-11
7.423257e-01,7.178807e-17,1.075684e-11,2.467291e-11,2.430728e-11,1.351052e-11
7.427372e-01,7.167083e-17,1.100198e-11,2.490067e-11,2.427300e-11,1.337212e-11
7.431487e-01,7.134083e-17,1.127144e-11,2.513043e-11,2.429034e-11,1.322916e-11
7.435602e-01,7.100865e-17,1.156223e-11,2.534350e-11,2.435923e-11,1.309332e-11
7.439717e-01,7.082051e-17,1.185988e-11,2.552235e-11,2.448065e-11,1.297810e-11
7.443832e-01,7.118828e-17,1.214761e-11,2.565274e-11,2.464745e-11,1.289743e-11
7.447947e-01,7.015145e-17,1.241856e-11,2.572590e-11,2.485918e-11,1.286385e-11
7.452062e-01,6.987378e-17,1.268099e-11,2.573960e-11,2.511208e-11,1.288638e-11
7.456176e-01,6.982845e-17,1.295098e-11,2.569529e-11,2.539593e-11,1.297401e-11
7.460291e-01,6.976870e-17,1.323203e-11,2.560941e-11,2.570733e-11,1.312059e-11
7.464406e-01,6.926042e-17,1.350981e-11,2.549889e-11,2.603238e-11,1.331914e-11
7.468521e-01,6.842221e-17,1.376481e-11,2.538299e-11,2.636422e-11,1.355937e-11
7.472636e-01,6.776783e-17,1.398641e-11,2.528045e-11,2.669574e-11,1.382834e-11
7.476751e-01,6.891176e-17,1.417960e-11,2.520763e-11,2.701550e-11,1.411317e-11
7.480866e-01,6.865282e-17,1.435812e-11,2.517731e-11,2.731771e-11,1.440303e-11
7.484981e-01,6.797125e-17,1.453160e-11,2.519774e-11,2.759441e-11,1.469022e-11
7.489096e-01,6.709691e-17,1.469808e-11,2.527256e-11,2.783616e-11,1.497079e-11
7.493210e-01,6.741975e-17,1.484761e-11,2.540087e-11,2.803850e-11,1.524452e-11
7.497325e-01,6.669807e-17,1.497362e-11,2.557777e-11,2.819713e-11,1.551430e-11
7.501440e-01,6.716741e-17,1.508200e-11,2.579589e-11,2.830520e-11,1.578400e-11
7.505555e-01,6.738891e-17,1.519031e-11,2.604654e-11,2.836513e-11,1.605673e-11
7.509670e-01,6.666872e-17,1.531529e-11,2.632024e-11,2.837155e-11,1.633348e-11
7.513785e-01,6.764443e-17,1.545964e-11,2.660961e-11,2.831940e-11,1.661154e-11
7.517900e-01,6.714726e-17,1.561018e-11,2.690708e-11,2.821599e-11,1.688388e-11
7.522015e-01,6.643504e-17,1.575816e-11,2.720750e-11,2.805730e-11,1.713983e-11
7.526130e-01,6.598706e-17,1.590751e-11,2.750968e-11,2.785045e-11,1.736713e-11
7.530244e-01,6.527646e-17,1.606935e-11,2.781408e-11,2.759655e-11,1.755294e-11
7.534359e-01,6.423960e-17,1.624847e-11,2.812215e-11,2.729701e-11,1.768527e-11
7.538474e-01,6.416191e-17,1.643554e-11,2.843622e-11,2.695791e-11,1.775491e-11
7.542589e-01,6.338656e-17,1.661166e-11,2.875851e-11,2.658131e-11,1.775730e-11
7.546704e-01,6.412138e-17,1.676032e-11,2.908951e-11,2.617072e-11,1.769279e-11
7.550819e-01,6.365288e-17,1.687735e-11,2.942697e-11,2.573411e-11,1.756684e-11
7.554934e-01,6.394400e-17,1.697021e-11,2.976510e-11,2.527512e-11,1.738959e-11
7.559049e-01,6.347402e-17,1.704634e-11,3.009355e-11,2.479951e-11,1.717394e-11
7.563164e-01,6.284803e-17,1.710113e-11,3.039847e-11,2.431779e-11,1.693408e-11
7.567278e-01,6.342820e-17,1.711587e-11,3.066349e-11,2.383027e-11,1.668449e-11
7.571393e-01,6.301515e-17,1.706583e-11,3.086561e-11,2.334943e-11,1.643963e-11
7.575508e-01,6.259109e-17,1.695218e-11,3.099039e-11,2.288022e-11,1.621039e-11
7.579623e-01,6.249022e-17,1.679053e-11,3.102702e-11,2.242723e-11,1.600263e-11
7.583738e-01,6.248246e-17,1.659632e-11,3.096989e-11,2.200112e-11,1.581842e-11
7.587853e-01,6.339833e-17,1.637266e-11,3.082018e-11,2.160267e-11,1.565673e-11
7.591968e-01,6.375535e-17,1.611043e-11,3.058672e-11,2.123708e-11,1.551423e-11
7.596083e-01,6.471452e-17,1.579889e-11,3.028463e-11,2.090825e-11,1.538693e-11
7.600198e-01,6.561679e-17,1.543695e-11,2.993349e-11,2.061527e-11,1.527161e-11
7.604312e-01,6.551650e-17,1.503756e-11,2.955575e-11,2.035942e-11,1.516727e-11
7.608427e-01,6.691029e-17,1.462096e-11,2.917390e-11,2.014178e-11,1.507587e-11
7.612542e-01,6.619462e-17,1.420242e-11,2.880803e-11,1.995768e-11,1.500244e-11
7.616657e-01,6.643726e-17,1.378363e-11,2.847429e-11,1.980666e-11,1.495451e-11
7.620772e-01,6.785746e-17,1.335673e-11,2.818454e-11,1.968536e-11,1.494107e-11
7.624887e-01,6.706564e-17,1.291642e-11,2.794478e-11,1.958476e-11,1.497002e-11
7.629002e-01,6.788130e-17,1.247400e-11,2.775847e-11,1.950810e-11,1.504916e-11
7.633117e-01,6.752008e-17,1.205444e-11,2.761838e-11,1.944383e-11,1.517519e-11
7.637232e-01,6.763036e-17,1.167485e-11,2.751761e-11,1.939009e-11,1.533958e-11
7.641346e-01,6.804343e-17,1.133536e-11,2.744893e-11,1.934459e-11,1.552841e-11
7.645461e-01,6.785930e-17,1.102360e-11,2.740532e-11,1.929933e-11,1.572369e-11
7.649576e-01,6.875701e-17,1.072834e-11,2.738074e-11,1.925482e-11,1.590476e-11
7.653691e-01,7.031860e-17,1.045104e-11,2.737162e-11,1.920777e-11,1.605023e-11
7.657806e-01,7.069020e-17,1.020549e-11,2.737739e-11,1.915528e-11,1.614050e-11
7.661921e-01,7.192101e-17,1.000701e-11,2.739957e-11,1.909885e-11,1.615972e-11
7.666036e-01,7.140169e-17,9.859940e-12,2.744075e-11,1.903797e-11,1.609745e-11
7.670151e-01,7.149183e-17,9.753221e-12,2.750422e-11,1.897080e-11,1.594982e-11
7.674265e-01,7.089290e-17,9.668368e-12,2.759268e-11,1.890310e-11,1.571970e-11
7.678380e-01,7.160463e-17,9.595050e-12,2.770694e-11,1.883312e-11,1.541598e-11
7.682495e-01,7.053396e-17,9.540009e-12,2.784442e-11,1.876290e-11,1.505232e-11
7.686610e-01,6.987760e-17,9.523339e-12,2.799846e-11,1.870060e-11,1.464414e-11
7.690725e-01,6.838139e-17,9.551608e-12,2.815671e-11,1.864340e-11,1.421241e-11
7.694840e-01,6.772913e-17,9.612037e-12,2.830455e-11,1.860015e-11,1.377474e-11
7.698955e-01,6.707983e-17,9.684671e-12,2.842651e-11,1.857103e-11,1.334546e-11
7.703070e-01,6.666999e-17,9.756844e-12,2.850860e-11,1.855780e-11,1.293543e-11
7.707185e-01,6.607425e-17,9.830189e-12,2.854070e-11,1.856651e-11,1.255133e-11
7.711299e-01,6.486863e-17,9.915265e-12,2.851823e-11,1.859648e-11,1.219561e-11
7.715414e-01,6.560001e-17,1.001939e-11,2.844331e-11,1.864949e-11,1.186629e-11
7.719529e-01,6.456525e-17,1.013784e-11,2.832547e-11,1.872831e-11,1.155863e-11
7.723644e-01,6.382335e-17,1.025630e-11,2.818100e-11,1.883051e-11,1.126625e-11
7.727759e-01,6.339176e-17,1.036206e-11,2.803061e-11,1.895485e-11,1.098325e-11
7.731874e-01,6.281033e-17,1.045304e-11,2.789708e-11,1.910309e-11,1.070632e-11
7.735989e-01,6.219879e-17,1.053692e-11,2.780235e-11,1.926818e-11,1.043478e-11
7.740104e-01,6.204074e-17,1.062207e-11,2.776496e-11,1.945187e-11,1.017107e-11
7.744219e-01,6.164705e-17,1.070654e-11,2.780310e-11,1.965046e-11,9.923025e-12
7.748333e-01,6.142892e-17,1.077652e-11,2.791971e-11,1.985609e-11,9.700845e-12
7.752448e-01,6.141233e-17,1.082066e-11,2.811013e-11,2.007117e-11,9.515777e-12
7.756563e-01,6.119648e-17,1.083736e-11,2.836552e-11,2.028647e-11,9.379416e-12
7.760678e-01,6.074180e-17,1.083214e-11,2.867293e-11,2.050055e-11,9.301842e-12
7.764793e-01,6.072841e-17,1.080953e-11,2.901652e-11,2.071102e-11,9.289707e-12
7.768908e-01,6.138856e-17,1.076709e-11,2.937841e-11,2.091206e-11,9.344969e-12
7.773023e-01,6.114048e-17,1.069741e-11,2.974017e-11,2.110231e-11,9.464165e-12
7.777138e-01,6.086595e-17,1.059551e-11,3.008343e-11,2.127898e-11,9.638908e-12
7.781253e-01,6.081751e-17,1.046447e-11,3.039023e-11,2.143689e-11,9.857059e-12
7.785367e-01,6.122701e-17,1.031390e-11,3.064369e-11,2.157628e-11,1.010396e-11
7.789482e-01,6.110481e-17,1.015315e-11,3.082863e-11,2.169506e-11,1.036386e-11
7.793597e-01,6.104805e-17,9.986224e-12,3.093227e-11,2.178801e-11,1.062151e-11
7.797712e-01,6.227730e-17,9.811172e-12,3.094577e-11,2.186053e-11,1.086419e-11
7.801827e-01,6.198849e-17,9.625618e-12,3.085910e-11,2.190505e-11,1.108089e-11
7.805942e-01,6.239401e-17,9.437232e-12,3.067759e-11,2.192471e-11,1.126845e-11
7.810057e-01,6.263948e-17,9.257644e-12,3.041267e-11,2.192401e-11,1.143005e-11
7.814172e-01,6.193092e-17,9.093187e-12,3.007843e-11,2.190033e-11,1.157336e-11
7.818287e-01,6.209727e-17,8.942741e-12,2.969318e-11,2.186172e-11,1.170980e-11
7.822401e-01,6.266991e-17,8.800456e-12,2.927677e-11,2.180993e-11,1.185264e-11
7.826516e-01,6.316586e-17,8.661417e-12,2.884825e-11,2.174812e-11,1.201497e-11
7.830631e-01,6.199680e-17,8.525102e-12,2.842500e-11,2.168354e-11,1.220745e-11
7.834746e-01,6.331812e-17,8.394065e-12,2.802055e-11,2.162017e-11,1.243606e-11
7.838861e-01,6.387988e-17,8.270300e-12,2.764315e-11,2.156188e-11,1.270094e-11
7.842976e-01,6.412607e-17,8.153027e-12,2.729616e-11,2.151668e-11,1.299667e-11
7.847091e-01,6.412317e-17,8.040145e-12,2.698022e-11,2.148532e-11,1.331205e-11
7.851206e-01,6.501212e-17,7.931309e-12,2.669324e-11,2.147106e-11,1.363063e-11
7.855321e-01,6.561234e-17,7.829571e-12,2.643270e-11,2.147991e-11,1.393263e-11
7.859435e-01,6.538564e-17,7.739805e-12,2.619986e-11,2.150656e-11,1.419398e-11
7.863550e-01,6.706200e-17,7.662872e-12,2.599672e-11,2.155656e-11,1.439428e-11
7.867665e-01,6.610387e-17,7.599267e-12,2.582904e-11,2.162424e-11,1.451953e-11
7.871780e-01,6.658866e-17,7.553114e-12,2.570501e-11,2.170367e-11,1.456217e-11
7.875895e-01,6.651299e-17,7.532085e-12,2.563420e-11,2.179350e-11,1.452345e-11
7.880010e-01,6.663024e-17,7.543764e-12,2.562625e-11,2.188398e-11,1.441338e-11
7.884125e-01,6.616213e-17,7.590900e-12,2.568935e-11,2.196918e-11,1.425032e-11
7.888240e-01,6.721416e-17,7.670169e-12,2.582854e-11,2.204330e-11,1.405944e-11
7.892355e-01,6.707389e-17,7.775366e-12,2.604470e-11,2.209726e-11,1.386983e-11
7.896469e-01,6.701324e-17,7.902637e-12,2.633449e-11,2.212435e-11,1.371086e-11
7.900584e-01,6.642471e-17,8.053520e-12,2.669071e-11,2.211967e-11,1.360841e-11
7.904699e-01,6.534103e-17,8.232128e-12,2.710085e-11,2.207372e-11,1.358235e-11
7.908814e-01,6.542424e-17,8.439808e-12,2.754857e-11,2.198562e-11,1.364382e-11
7.912929e-01,6.544609e-17,8.670127e-12,2.801541e-11,2.185262e-11,1.379312e-11
7.917044e-01,6.396995e-17,8.909565e-12,2.847991e-11,2.166764e-11,1.402185e-11
7.921159e-01,6.433201e-17,9.145431e-12,2.891802e-11,2.143950e-11,1.430385e-11
7.925274e-01,6.376092e-17,9.373302e-12,2.930953e-11,2.116726e-11,1.460708e-11
7.929389e-01,6.339831e-17,9.594925e-12,2.963748e-11,2.085835e-11,1.489976e-11
7.933503e-01,6.308463e-17,9.811102e-12,2.988754e-11,2.051979e-11,1.515293e-11
7.937618e-01,6.129328e-17,1.001745e-11,3.004984e-11,2.015609e-11,1.534413e-11
7.941733e-01,6.180112e-17,1.020568e-11,3.011862e-11,1.977962e-11,1.545835e-11
7.945848e-01,6.074288e-17,1.036934e-11,3.009233e-11,1.939922e-11,1.548987e-11
7.949963e-01,6.112986e-17,1.050965e-11,2.997345e-11,1.902201e-11,1.544169e-11
7.954078e-01,6.153123e-17,1.063685e-11,2.976831e-11,1.865865e-11,1.532359e-11
7.958193e-01,6.042146e-17,1.076475e-11,2.948613e-11,1.831681e-11,1.514959e-11
7.962308e-01,6.088661e-17,1.090258e-11,2.913853e-11,1.800083e-11,1.493581e-11
7.966423e-01,5.971494e-17,1.105130e-11,2.873899e-11,1.772086e-11,1.469803e-11
7.970537e-01,5.888626e-17,1.120678e-11,2.830374e-11,1.747728e-11,1.444982e-11
7.974652e-01,5.879830e-17,1.137145e-11,2.785153e-11,1.727511e-11,1.419989e-11
7.978767e-01,5.819152e-17,1.156101e-11,2.740660e-11,1.711613e-11,1.395122e-11
7.982882e-01,5.753655e-17,1.179331e-11,2.699231e-11,1.699211e-11,1.370144e-11
7.986997e-01,5.851956e-17,1.207662e-11,2.663180e-11,1.690468e-11,1.344562e-11
7.991112e-01,5.731230e-17,1.240334e-11,2.634719e-11,1.684703e-11,1.317817e-11
7.995227e-01,5.723414e-17,1.275622e-11,2.615580e-11,1.681433e-11,1.289569e-11
7.999342e-01,5.691104e-17,1.312134e-11,2.606838e-11,1.680414e-11,1.259929e-11
8.003457e-01,5.665616e-17,1.349639e-11,2.608723e-11,1.680865e-11,1.229479e-11
8.007571e-01,5.706341e-17,1.388701e-11,2.620443e-11,1.682197e-11,1.199289e-11
8.011686e-01,5.659424e-17,1.429587e-11,2.640133e-11,1.684160e-11,1.170822e-11
8.015801e-01,5.708223e-17,1.471259e-11,2.664980e-11,1.686164e-11,1.145780e-11
8.019916e-01,5.675493e-17,1.511445e-11,2.691525e-11,1.687958e-11,1.125830e-11
8.024031e-01,5.713567e-17,1.547889e-11,2.716023e-11,1.689691e-11,1.112397e-11
8.028146e-01,5.719653e-17,1.579801e-11,2.734849e-11,1.690713e-11,1.106449e-11
8.032261e-01,5.716395e-17,1.608067e-11,2.744537e-11,1.691497e-11,1.108365e-11
8.036376e-01,5.742469e-17,1.634003e-11,2.743032e-11,1.691864e-11,1.116798e-11
8.040490e-01,5.861381e-17,1.657407e-11,2.730100e-11,1.691732e-11,1.129171e-11
8.044605e-01,5.895732e-17,1.676638e-11,2.706372e-11,1.691779e-11,1.142443e-11
8.048720e-01,5.886124e-17,1.690174e-11,2.673576e-11,1.691843e-11,1.153173e-11
8.052835e-01,5.974430e-17,1.698036e-11,2.634169e-11,1.692362e-11,1.158056e-11
8.056950e-01,5.992029e-17,1.701646e-11,2.590962e-11,1.693524e-11,1.154350e-11
8.061065e-01,6.019274e-17,1.702645e-11,2.546774e-11,1.695217e-11,1.140216e-11
8.065180e-01,5.923649e-17,1.701623e-11,2.504162e-11,1.697694e-11,1.114989e-11
8.069295e-01,5.932071e-17,1.697751e-11,2.465214e-11,1.701151e-11,1.079295e-11
8.073410e-01,5.919111e-17,1.689711e-11,2.431422e-11,1.705387e-11,1.034946e-11
8.077524e-01,5.958903e-17,1.677198e-11,2.403659e-11,1.710735e-11,9.847753e-12
8.081639e-01,5.906111e-17,1.661515e-11,2.382150e-11,1.717126e-11,9.323062e-12
8.085754e-01,5.975112e-17,1.644681e-11,2.366663e-11,1.724108e-11,8.814719e-12
8.089869e-01,5.981552e-17,1.627609e-11,2.356713e-11,1.732206e-11,8.363149e-12
