k_s_per_km,kPk_pi_p1_n2,kPk_pi_p2_n2,kPk_pi_p7_n2,kPk_pi_p8_n2,kPk_pi_p9_n2
3.362152e+00,2.317975e-17,1.284378e-10,3.723503e-11,2.876524e-11,8.709224e-11
3.362635e+00,2.343237e-17,1.285442e-10,3.785309e-11,3.028490e-11,8.700473e-11
3.363118e+00,2.349231e-17,1.284347e-10,3.847012e-11,3.159814e-11,8.700369e-11
3.363601e+00,2.338018e-17,1.280768e-10,3.907171e-11,3.257495e-11,8.711509e-11
3.364084e+00,2.341967e-17,1.274549e-10,3.964045e-11,3.308541e-11,8.737125e-11
3.364567e+00,2.340355e-17,1.266567e-10,4.016227e-11,3.310678e-11,8.778502e-11
3.365050e+00,2.344669e-17,1.257592e-10,4.062271e-11,3.267260e-11,8.836629e-11
3.365533e+00,2.351742e-17,1.247112e-10,4.100713e-11,3.187238e-11,8.912000e-11
3.366016e+00,2.302010e-17,1.233212e-10,4.130181e-11,3.084206e-11,9.004449e-11
3.366499e+00,2.320417e-17,1.214284e-10,4.149402e-11,2.974013e-11,9.113091e-11
3.366982e+00,2.323243e-17,1.191090e-10,4.157298e-11,2.872003e-11,9.236206e-11
3.367465e+00,2.307173e-17,1.166423e-10,4.153106e-11,2.789790e-11,9.371895e-11
3.367948e+00,2.326246e-17,1.142552e-10,4.136362e-11,2.733955e-11,9.517651e-11
3.368431e+00,2.337091e-17,1.119194e-10,4.107049e-11,2.705026e-11,9.670464e-11
3.368914e+00,2.322855e-17,1.094729e-10,4.065591e-11,2.697704e-11,9.827135e-11
3.369397e+00,2.303468e-17,1.069451e-10,4.012369e-11,2.702638e-11,9.984007e-11
3.369880e+00,2.338760e-17,1.046453e-10,3.949278e-11,2.707425e-11,1.013706e-10
3.370363e+00,2.307056e-17,1.027980e-10,3.878347e-11,2.702262e-11,1.028260e-10
3.370846e+00,2.291471e-17,1.013972e-10,3.801753e-11,2.681231e-11,1.041690e-10
