k_s_per_km,kPk_pi_0,kPk_pi_1,kPk_pi_2,kPk_pi_n1,kPk_pi_n2
8.506491e-01,2.068890e-11,1.322032e-11,1.385402e-11,2.057694e-11,3.255330e-11
8.510921e-01,2.108431e-11,1.319686e-11,1.419088e-11,2.027340e-11,3.290824e-11
8.515352e-01,2.149468e-11,1.320064e-11,1.451261e-11,2.003226e-11,3.336936e-11
8.519782e-01,2.190605e-11,1.323460e-11,1.480266e-11,1.985994e-11,3.390326e-11
8.524212e-01,2.230620e-11,1.329911e-11,1.504198e-11,1.976141e-11,3.447845e-11
8.528643e-01,2.268459e-11,1.339109e-11,1.522448e-11,1.973869e-11,3.510024e-11
8.533073e-01,2.303344e-11,1.350575e-11,1.536185e-11,1.979058e-11,3.579933e-11
8.537504e-01,2.334732e-11,1.363549e-11,1.546901e-11,1.991417e-11,3.658751e-11
8.541934e-01,2.362406e-11,1.376999e-11,1.554624e-11,2.010586e-11,3.743068e-11
8.546365e-01,2.386382e-11,1.389865e-11,1.557643e-11,2.036298e-11,3.827228e-11
8.550795e-01,2.406789e-11,1.401069e-11,1.554306e-11,2.068293e-11,3.908628e-11
8.555226e-01,2.423872e-11,1.409753e-11,1.545372e-11,2.106188e-11,3.989619e-11
8.559656e-01,2.437800e-11,1.415527e-11,1.533797e-11,2.149625e-11,4.073532e-11
8.564087e-01,2.448691e-11,1.418511e-11,1.521971e-11,2.197986e-11,4.160339e-11
8.568517e-01,2.456463e-11,1.419521e-11,1.509320e-11,2.250299e-11,4.246630e-11
8.572948e-01,2.460784e-11,1.419956e-11,1.492683e-11,2.305537e-11,4.328978e-11
8.577378e-01,2.461337e-11,1.421637e-11,1.469626e-11,2.362500e-11,4.406674e-11
8.581809e-01,2.457648e-11,1.426725e-11,1.441170e-11,2.420015e-11,4.480719e-11
8.586239e-01,2.449209e-11,1.437463e-11,1.411111e-11,2.477210e-11,4.551212e-11
8.590669e-01,2.435731e-11,1.455927e-11,1.382518e-11,2.533483e-11,4.616547e-11
8.595100e-01,2.417083e-11,1.483842e-11,1.354827e-11,2.588462e-11,4.674814e-11
8.599530e-01,2.393379e-11,1.522388e-11,1.324826e-11,2.642022e-11,4.725603e-11
8.603961e-01,2.365035e-11,1.571954e-11,1.290541e-11,2.694168e-11,4.769275e-11
8.608391e-01,2.332775e-11,1.632036e-11,1.254057e-11,2.744860e-11,4.804812e-11
8.612822e-01,2.297530e-11,1.701343e-11,1.220234e-11,2.794113e-11,4.829700e-11
8.617252e-01,2.260371e-11,1.777908e-11,1.192591e-11,2.842016e-11,4.841985e-11
8.621683e-01,2.222447e-11,1.859263e-11,1.170662e-11,2.888578e-11,4.842032e-11
8.626113e-01,2.184896e-11,1.942759e-11,1.151314e-11,2.933907e-11,4.832065e-11
8.630544e-01,2.148722e-11,2.025799e-11,1.132378e-11,2.978350e-11,4.814600e-11
8.634974e-01,2.114800e-11,2.106021e-11,1.114650e-11,3.022157e-11,4.791424e-11
8.639405e-01,2.083926e-11,2.181394e-11,1.100436e-11,3.065453e-11,4.763688e-11
8.643835e-01,2.056664e-11,2.250213e-11,1.090390e-11,3.108228e-11,4.732434e-11
8.648265e-01,2.033427e-11,2.311215e-11,1.081980e-11,3.150141e-11,4.698869e-11
8.652696e-01,2.014612e-11,2.363519e-11,1.071186e-11,3.190513e-11,4.664331e-11
8.657126e-01,2.000472e-11,2.406552e-11,1.055504e-11,3.228446e-11,4.630047e-11
8.661557e-01,1.991099e-11,2.440031e-11,1.035079e-11,3.262924e-11,4.596933e-11
8.665987e-01,1.986548e-11,2.463767e-11,1.011137e-11,3.292928e-11,4.565543e-11
8.670418e-01,1.986814e-11,2.477621e-11,9.838690e-12,3.317638e-11,4.536058e-11
8.674848e-01,1.991756e-11,2.481486e-11,9.519820e-12,3.336425e-11,4.508598e-11
8.679279e-01,2.001149e-11,2.475266e-11,9.142646e-12,3.348860e-11,4.483012e-11
8.683709e-01,2.014728e-11,2.458967e-11,8.716937e-12,3.354690e-11,4.458178e-11
8.688140e-01,2.032197e-11,2.432771e-11,8.275113e-12,3.353603e-11,4.432286e-11
8.692570e-01,2.053231e-11,2.397154e-11,7.852915e-12,3.345291e-11,4.404179e-11
8.697001e-01,2.077413e-11,2.352925e-11,7.471277e-12,3.329548e-11,4.374671e-11
8.701431e-01,2.104227e-11,2.301132e-11,7.134980e-12,3.306208e-11,4.346097e-11
8.705862e-01,2.133111e-11,2.243010e-11,6.850623e-12,3.275444e-11,4.320125e-11
8.710292e-01,2.163353e-11,2.179994e-11,6.642794e-12,3.237771e-11,4.296441e-11
8.714722e-01,2.194040e-11,2.113589e-11,6.549172e-12,3.193952e-11,4.273530e-11
8.719153e-01,2.224124e-11,2.045364e-11,6.597830e-12,3.145078e-11,4.250020e-11
8.723583e-01,2.252373e-11,1.976939e-11,6.789249e-12,3.092342e-11,4.225494e-11
8.728014e-01,2.277459e-11,1.909823e-11,7.101966e-12,3.036845e-11,4.200678e-11
8.732444e-01,2.298037e-11,1.845484e-11,7.514951e-12,2.979509e-11,4.177790e-11
8.736875e-01,2.312737e-11,1.785254e-11,8.023580e-12,2.921095e-11,4.160054e-11
8.741305e-01,2.320384e-11,1.730287e-11,8.633923e-12,2.862289e-11,4.148966e-11
8.745736e-01,2.320125e-11,1.681666e-11,9.339196e-12,2.803834e-11,4.141732e-11
8.750166e-01,2.311507e-11,1.640454e-11,1.010318e-11,2.746670e-11,4.131942e-11
8.754597e-01,2.294487e-11,1.607738e-11,1.087180e-11,2.691914e-11,4.114506e-11
8.759027e-01,2.269423e-11,1.584574e-11,1.160081e-11,2.640851e-11,4.090494e-11
8.763458e-01,2.237156e-11,1.572001e-11,1.227446e-11,2.594717e-11,4.065779e-11
8.767888e-01,2.198925e-11,1.570990e-11,1.289644e-11,2.554509e-11,4.044008e-11
8.772318e-01,2.156151e-11,1.582273e-11,1.346272e-11,2.520884e-11,4.021828e-11
8.776749e-01,2.110376e-11,1.606295e-11,1.394841e-11,2.494096e-11,3.992229e-11
8.781179e-01,2.063293e-11,1.643165e-11,1.431992e-11,2.474212e-11,3.952141e-11
8.785610e-01,2.016556e-11,1.692617e-11,1.456105e-11,2.461156e-11,3.905355e-11
8.790040e-01,1.971655e-11,1.754020e-11,1.468682e-11,2.454684e-11,3.857481e-11
8.794471e-01,1.929897e-11,1.826253e-11,1.472938e-11,2.454595e-11,3.809947e-11
8.798901e-01,1.892395e-11,1.907626e-11,1.471224e-11,2.460610e-11,3.760668e-11
8.803332e-01,1.859997e-11,1.995995e-11,1.463859e-11,2.472174e-11,3.708690e-11
8.807762e-01,1.833322e-11,2.088837e-11,1.450304e-11,2.488389e-11,3.655451e-11
8.812193e-01,1.812777e-11,2.183288e-11,1.431196e-11,2.508016e-11,3.601656e-11
8.816623e-01,1.798360e-11,2.276378e-11,1.409027e-11,2.529693e-11,3.545205e-11
8.821054e-01,1.789736e-11,2.365214e-11,1.386801e-11,2.552018e-11,3.483867e-11
8.825484e-01,1.786331e-11,2.447108e-11,1.366221e-11,2.573848e-11,3.419082e-11
8.829914e-01,1.787314e-11,2.519696e-11,1.347272e-11,2.594617e-11,3.354484e-11
8.834345e-01,1.791693e-11,2.580998e-11,1.329427e-11,2.614365e-11,3.290253e-11
8.838775e-01,1.798360e-11,2.629577e-11,1.313136e-11,2.633716e-11,3.221811e-11
8.843206e-01,1.806159e-11,2.664531e-11,1.299789e-11,2.653589e-11,3.145786e-11
8.847636e-01,1.814113e-11,2.685444e-11,1.290480e-11,2.674933e-11,3.065827e-11
8.852067e-01,1.821491e-11,2.692501e-11,1.285042e-11,2.698645e-11,2.990121e-11
8.856497e-01,1.827832e-11,2.686255e-11,1.282242e-11,2.725390e-11,2.922831e-11
8.860928e-01,1.833093e-11,2.667466e-11,1.280951e-11,2.755522e-11,2.860584e-11
8.865358e-01,1.837399e-11,2.637098e-11,1.280963e-11,2.789248e-11,2.798728e-11
8.869789e-01,1.841074e-11,2.596079e-11,1.282387e-11,2.826698e-11,2.738739e-11
8.874219e-01,1.844790e-11,2.545224e-11,1.284644e-11,2.867801e-11,2.686987e-11
8.878650e-01,1.849127e-11,2.485473e-11,1.286480e-11,2.912267e-11,2.647232e-11
8.883080e-01,1.854615e-11,2.417877e-11,1.286665e-11,2.959524e-11,2.617162e-11
8.887511e-01,1.861772e-11,2.343558e-11,1.284734e-11,3.008651e-11,2.592532e-11
8.891941e-01,1.870873e-11,2.263912e-11,1.280851e-11,3.058429e-11,2.572494e-11
8.896371e-01,1.882143e-11,2.180629e-11,1.275032e-11,3.107586e-11,2.558872e-11
8.900802e-01,1.895762e-11,2.095627e-11,1.266936e-11,3.154939e-11,2.550926e-11
8.905232e-01,1.911870e-11,2.011047e-11,1.256347e-11,3.199661e-11,2.543862e-11
8.909663e-01,1.930641e-11,1.929214e-11,1.243674e-11,3.241496e-11,2.533450e-11
8.914093e-01,1.952298e-11,1.852485e-11,1.229911e-11,3.280619e-11,2.520584e-11
8.918524e-01,1.977218e-11,1.783106e-11,1.215860e-11,3.317542e-11,2.509413e-11
8.922954e-01,2.005850e-11,1.723006e-11,1.201575e-11,3.352975e-11,2.501130e-11
8.927385e-01,2.038628e-11,1.673525e-11,1.186850e-11,3.387606e-11,2.491862e-11
8.931815e-01,2.075944e-11,1.635333e-11,1.171918e-11,3.422074e-11,2.477102e-11
8.936246e-01,2.118160e-11,1.608368e-11,1.157561e-11,3.456864e-11,2.456682e-11
8.940676e-01,2.165479e-11,1.591871e-11,1.144376e-11,3.492367e-11,2.434504e-11
8.945107e-01,2.217877e-11,1.584652e-11,1.132200e-11,3.528969e-11,2.414146e-11
8.949537e-01,2.275180e-11,1.585196e-11,1.120412e-11,3.566910e-11,2.396014e-11
8.953967e-01,2.336951e-11,1.591826e-11,1.108645e-11,3.606306e-11,2.378255e-11
8.958398e-01,2.402564e-11,1.603033e-11,1.097317e-11,3.646977e-11,2.359402e-11
8.962828e-01,2.471270e-11,1.617478e-11,1.087226e-11,3.688365e-11,2.339902e-11
8.967259e-01,2.542146e-11,1.634060e-11,1.078598e-11,3.729659e-11,2.321361e-11
8.971689e-01,2.614128e-11,1.652024e-11,1.070842e-11,3.769746e-11,2.304992e-11
8.976120e-01,2.686102e-11,1.670872e-11,1.063221e-11,3.807468e-11,2.290021e-11
8.980550e-01,2.756918e-11,1.690387e-11,1.055672e-11,3.841907e-11,2.273368e-11
8.984981e-01,2.825354e-11,1.710433e-11,1.048934e-11,3.872445e-11,2.252230e-11
8.989411e-01,2.890144e-11,1.730790e-11,1.043764e-11,3.898714e-11,2.227405e-11
8.993842e-01,2.949991e-11,1.751154e-11,1.040016e-11,3.920584e-11,2.203830e-11
8.998272e-01,3.003702e-11,1.770996e-11,1.036657e-11,3.938108e-11,2.186425e-11
9.002703e-01,3.050186e-11,1.789665e-11,1.032699e-11,3.951346e-11,2.174851e-11
9.007133e-01,3.088560e-11,1.806496e-11,1.028152e-11,3.960332e-11,2.164100e-11
9.011564e-01,3.118190e-11,1.820892e-11,1.024045e-11,3.965244e-11,2.151024e-11
9.015994e-01,3.138639e-11,1.832546e-11,1.021338e-11,3.966404e-11,2.139063e-11
9.020424e-01,3.149702e-11,1.841493e-11,1.019861e-11,3.964264e-11,2.134915e-11
9.024855e-01,3.151485e-11,1.848089e-11,1.018393e-11,3.959354e-11,2.141233e-11
9.029285e-01,3.144329e-11,1.852956e-11,1.016000e-11,3.952190e-11,2.154638e-11
9.033716e-01,3.128578e-11,1.856963e-11,1.013160e-11,3.943084e-11,2.170799e-11
9.038146e-01,3.104675e-11,1.861150e-11,1.011366e-11,3.931994e-11,2.189203e-11
9.042577e-01,3.073159e-11,1.866563e-11,1.011790e-11,3.918606e-11,2.211755e-11
9.047007e-01,3.034513e-11,1.874113e-11,1.014076e-11,3.902432e-11,2.238578e-11
9.051438e-01,2.989151e-11,1.884444e-11,1.016590e-11,3.883092e-11,2.267321e-11
9.055868e-01,2.937514e-11,1.897790e-11,1.018367e-11,3.860595e-11,2.296572e-11
9.060299e-01,2.880082e-11,1.913959e-11,1.020369e-11,3.835259e-11,2.327963e-11
9.064729e-01,2.817379e-11,1.932302e-11,1.024662e-11,3.807769e-11,2.363276e-11
9.069160e-01,2.750054e-11,1.951764e-11,1.032403e-11,3.779030e-11,2.401044e-11
9.073590e-01,2.678857e-11,1.971212e-11,1.042496e-11,3.749750e-11,2.438213e-11
9.078020e-01,2.604585e-11,1.989435e-11,1.052840e-11,3.720411e-11,2.475033e-11
9.082451e-01,2.528143e-11,2.005282e-11,1.062725e-11,3.691154e-11,2.515736e-11
9.086881e-01,2.450478e-11,2.017900e-11,1.073684e-11,3.661802e-11,2.563072e-11
9.091312e-01,2.372362e-11,2.026594e-11,1.087925e-11,3.632140e-11,2.614317e-11
9.095742e-01,2.294493e-11,2.030952e-11,1.105585e-11,3.602039e-11,2.664423e-11
9.100173e-01,2.217505e-11,2.030986e-11,1.123972e-11,3.571377e-11,2.711960e-11
9.104603e-01,2.141817e-11,2.027005e-11,1.139862e-11,3.540069e-11,2.759501e-11
9.109034e-01,2.067747e-11,2.019532e-11,1.152412e-11,3.507984e-11,2.808626e-11
9.113464e-01,1.995499e-11,2.009294e-11,1.163561e-11,3.474737e-11,2.857352e-11
9.117895e-01,1.925235e-11,1.997109e-11,1.175262e-11,3.439694e-11,2.903428e-11
9.122325e-01,1.857168e-11,1.983690e-11,1.186618e-11,3.402203e-11,2.947758e-11
9.126756e-01,1.791531e-11,1.969553e-11,1.193979e-11,3.361789e-11,2.991910e-11
9.131186e-01,1.728603e-11,1.954990e-11,1.194130e-11,3.318416e-11,3.033290e-11
9.135616e-01,1.668801e-11,1.940051e-11,1.187435e-11,3.272699e-11,3.066092e-11
9.140047e-01,1.612630e-11,1.924556e-11,1.177277e-11,3.225886e-11,3.088933e-11
9.144477e-01,1.560494e-11,1.908184e-11,1.166522e-11,3.179663e-11,3.109610e-11
9.148908e-01,1.512755e-11,1.890588e-11,1.154572e-11,3.135745e-11,3.138523e-11
9.153338e-01,1.469707e-11,1.871376e-11,1.137988e-11,3.095587e-11,3.177022e-11
9.157769e-01,1.431465e-11,1.850282e-11,1.114280e-11,3.060281e-11,3.215213e-11
9.162199e-01,1.398044e-11,1.827325e-11,1.084769e-11,3.030430e-11,3.243512e-11
9.166630e-01,1.369294e-11,1.802871e-11,1.053633e-11,3.006274e-11,3.264435e-11
9.171060e-01,1.344896e-11,1.777769e-11,1.024155e-11,2.988016e-11,3.290298e-11
9.175491e-01,1.324441e-11,1.753189e-11,9.959359e-12,2.975800e-11,3.329929e-11
9.179921e-01,1.307512e-11,1.730656e-11,9.660437e-12,2.969663e-11,3.380136e-11
9.184352e-01,1.293669e-11,1.711934e-11,9.328308e-12,2.969588e-11,3.430333e-11
9.188782e-01,1.282455e-11,1.698548e-11,8.982377e-12,2.975220e-11,3.473216e-11
9.193213e-01,1.273558e-11,1.691723e-11,8.663775e-12,2.985592e-11,3.509579e-11
9.197643e-01,1.266665e-11,1.692320e-11,8.400522e-12,2.999383e-11,3.544026e-11
9.202073e-01,1.261470e-11,1.700625e-11,8.187404e-12,3.015124e-11,3.578542e-11
9.206504e-01,1.257826e-11,1.716339e-11,8.000138e-12,3.031425e-11,3.610953e-11
9.210934e-01,1.255515e-11,1.738638e-11,7.827861e-12,3.047370e-11,3.638008e-11
9.215365e-01,1.254312e-11,1.766258e-11,7.685696e-12,3.062614e-11,3.657951e-11
9.219795e-01,1.254074e-11,1.797681e-11,7.597057e-12,3.077346e-11,3.670321e-11
9.224226e-01,1.254601e-11,1.831316e-11,7.568152e-12,3.092023e-11,3.675244e-11
9.228656e-01,1.255725e-11,1.865708e-11,7.578931e-12,3.107164e-11,3.673919e-11
9.233087e-01,1.257348e-11,1.899806e-11,7.602479e-12,3.123090e-11,3.669170e-11
9.237517e-01,1.259348e-11,1.933028e-11,7.629852e-12,3.139796e-11,3.664059e-11
9.241948e-01,1.261605e-11,1.965265e-11,7.672417e-12,3.157164e-11,3.659671e-11
9.246378e-01,1.264100e-11,1.996827e-11,7.742353e-12,3.175103e-11,3.655097e-11
9.250809e-01,1.266867e-11,2.028301e-11,7.833533e-12,3.193710e-11,3.649390e-11
9.255239e-01,1.269965e-11,2.060297e-11,7.924151e-12,3.213360e-11,3.642786e-11
9.259669e-01,1.273496e-11,2.093313e-11,7.997851e-12,3.234596e-11,3.636280e-11
9.264100e-01,1.277544e-11,2.127574e-11,8.060491e-12,3.257830e-11,3.630565e-11
9.268530e-01,1.282233e-11,2.162995e-11,8.132384e-12,3.283137e-11,3.625577e-11
9.272961e-01,1.287708e-11,2.199327e-11,8.225864e-12,3.310242e-11,3.620666e-11
9.277391e-01,1.294082e-11,2.236012e-11,8.330181e-12,3.338475e-11,3.615232e-11
9.281822e-01,1.301514e-11,2.272341e-11,8.420038e-12,3.366988e-11,3.609233e-11
9.286252e-01,1.310188e-11,2.307628e-11,8.482737e-12,3.395094e-11,3.603299e-11
9.290683e-01,1.320244e-11,2.341174e-11,8.530837e-12,3.422366e-11,3.598492e-11
9.295113e-01,1.331929e-11,2.372534e-11,8.589996e-12,3.448647e-11,3.595935e-11
9.299544e-01,1.345558e-11,2.401555e-11,8.673213e-12,3.473934e-11,3.596403e-11
9.303974e-01,1.361330e-11,2.428218e-11,8.764710e-12,3.498150e-11,3.600273e-11
9.308405e-01,1.379447e-11,2.452700e-11,8.836961e-12,3.520941e-11,3.608020e-11
9.312835e-01,1.400170e-11,2.475170e-11,8.879834e-12,3.541562e-11,3.620118e-11
9.317266e-01,1.423714e-11,2.495532e-11,8.912990e-12,3.559028e-11,3.636391e-11
9.321696e-01,1.450125e-11,2.513412e-11,8.969726e-12,3.572281e-11,3.655911e-11
9.326126e-01,1.479361e-11,2.528178e-11,9.065158e-12,3.580465e-11,3.677621e-11
9.330557e-01,1.511277e-11,2.538964e-11,9.184864e-12,3.583173e-11,3.700613e-11
9.334987e-01,1.545519e-11,2.544723e-11,9.303084e-12,3.580423e-11,3.723714e-11
9.339418e-01,1.581692e-11,2.544442e-11,9.411005e-12,3.572428e-11,3.745108e-11
9.343848e-01,1.619287e-11,2.537362e-11,9.525471e-12,3.559525e-11,3.762939e-11
9.348279e-01,1.657632e-11,2.523004e-11,9.670397e-12,3.542017e-11,3.776373e-11
9.352709e-01,1.696101e-11,2.501253e-11,9.851192e-12,3.519974e-11,3.785537e-11
9.357140e-01,1.734128e-11,2.472539e-11,1.004879e-11,3.493460e-11,3.790279e-11
9.361570e-01,1.771227e-11,2.437797e-11,1.023943e-11,3.462606e-11,3.789582e-11
9.366001e-01,1.806967e-11,2.398355e-11,1.041429e-11,3.427858e-11,3.783163e-11
9.370431e-01,1.841040e-11,2.355915e-11,1.058187e-11,3.390030e-11,3.773504e-11
9.374862e-01,1.873401e-11,2.312243e-11,1.075182e-11,3.350163e-11,3.765017e-11
9.379292e-01,1.904125e-11,2.268923e-11,1.091886e-11,3.309376e-11,3.759969e-11
9.383722e-01,1.933388e-11,2.227286e-11,1.106609e-11,3.268578e-11,3.755959e-11
9.388153e-01,1.961524e-11,2.188171e-11,1.117897e-11,3.228285e-11,3.749529e-11
9.392583e-01,1.988996e-11,2.151927e-11,1.125459e-11,3.188520e-11,3.742129e-11
9.397014e-01,2.016334e-11,2.118577e-11,1.129734e-11,3.149003e-11,3.740820e-11
9.401444e-01,2.044110e-11,2.087769e-11,1.130846e-11,3.109385e-11,3.751755e-11
9.405875e-01,2.072864e-11,2.058897e-11,1.128287e-11,3.069377e-11,3.773544e-11
9.410305e-01,2.103107e-11,2.031305e-11,1.121546e-11,3.028936e-11,3.798278e-11
9.414736e-01,2.135329e-11,2.004334e-11,1.110730e-11,2.988229e-11,3.819141e-11
9.419166e-01,2.169899e-11,1.977475e-11,1.096523e-11,2.947475e-11,3.836631e-11
9.423597e-01,2.207079e-11,1.950495e-11,1.079698e-11,2.906865e-11,3.857271e-11
9.428027e-01,2.246916e-11,1.923477e-11,1.060788e-11,2.866451e-11,3.887006e-11
9.432458e-01,2.289311e-11,1.896926e-11,1.040218e-11,2.826092e-11,3.926321e-11
9.436888e-01,2.334011e-11,1.871668e-11,1.018641e-11,2.785544e-11,3.971261e-11
9.441319e-01,2.380544e-11,1.848731e-11,9.969282e-12,2.744652e-11,4.018130e-11
9.445749e-01,2.428281e-11,1.829166e-11,9.755414e-12,2.703460e-11,4.066267e-11
9.450179e-01,2.476495e-11,1.813864e-11,9.543602e-12,2.662169e-11,4.117073e-11
9.454610e-01,2.524445e-11,1.803489e-11,9.330818e-12,2.621169e-11,4.172139e-11
9.459040e-01,2.571328e-11,1.798392e-11,9.116776e-12,2.580872e-11,4.232632e-11
9.463471e-01,2.616398e-11,1.798528e-11,8.906001e-12,2.541518e-11,4.298792e-11
9.467901e-01,2.659031e-11,1.803371e-11,8.701900e-12,2.503207e-11,4.368653e-11
9.472332e-01,2.698580e-11,1.811965e-11,8.500886e-12,2.465916e-11,4.437712e-11
9.476762e-01,2.734498e-11,1.822995e-11,8.293435e-12,2.429751e-11,4.501098e-11
9.481193e-01,2.766419e-11,1.834822e-11,8.072230e-12,2.395056e-11,4.556687e-11
9.485623e-01,2.793855e-11,1.845728e-11,7.839205e-12,2.362369e-11,4.605511e-11
9.490054e-01,2.816322e-11,1.854181e-11,7.604703e-12,2.332651e-11,4.649038e-11
9.494484e-01,2.833402e-11,1.859025e-11,7.379682e-12,2.307064e-11,4.686256e-11
9.498915e-01,2.844572e-11,1.859720e-11,7.167764e-12,2.286785e-11,4.713491e-11
9.503345e-01,2.849385e-11,1.856303e-11,6.967094e-12,2.272932e-11,4.727474e-11
9.507775e-01,2.847437e-11,1.849347e-11,6.776863e-12,2.266253e-11,4.728395e-11
9.512206e-01,2.838331e-11,1.839941e-11,6.603644e-12,2.267169e-11,4.719605e-11
9.516636e-01,2.821918e-11,1.829447e-11,6.460386e-12,2.275819e-11,4.704397e-11
9.521067e-01,2.798293e-11,1.819338e-11,6.356767e-12,2.292072e-11,4.683305e-11
9.525497e-01,2.767705e-11,1.811067e-11,6.293868e-12,2.315596e-11,4.654912e-11
9.529928e-01,2.730713e-11,1.805839e-11,6.267556e-12,2.345721e-11,4.618707e-11
9.534358e-01,2.688098e-11,1.804426e-11,6.277331e-12,2.381499e-11,4.576099e-11
9.538789e-01,2.640844e-11,1.807166e-11,6.329716e-12,2.421769e-11,4.529223e-11
9.543219e-01,2.590058e-11,1.813933e-11,6.432374e-12,2.465132e-11,4.479576e-11
9.547650e-01,2.536865e-11,1.824210e-11,6.585010e-12,2.510141e-11,4.427766e-11
9.552080e-01,2.482470e-11,1.837366e-11,6.777608e-12,2.555403e-11,4.373963e-11
9.556511e-01,2.427978e-11,1.852838e-11,6.998795e-12,2.599701e-11,4.318086e-11
9.560941e-01,2.374422e-11,1.870322e-11,7.244956e-12,2.642180e-11,4.259611e-11
9.565371e-01,2.322728e-11,1.889873e-11,7.521110e-12,2.682308e-11,4.197319e-11
9.569802e-01,2.273661e-11,1.911839e-11,7.828778e-12,2.719847e-11,4.130307e-11
9.574232e-01,2.227880e-11,1.936790e-11,8.155463e-12,2.754842e-11,4.059739e-11
9.578663e-01,2.185835e-11,1.965338e-11,8.479676e-12,2.787432e-11,3.988899e-11
9.583093e-01,2.147753e-11,1.997928e-11,8.786524e-12,2.817854e-11,3.921021e-11
9.587524e-01,2.113683e-11,2.034719e-11,9.079095e-12,2.846445e-11,3.856671e-11
9.591954e-01,2.083494e-11,2.075427e-11,9.372982e-12,2.873623e-11,3.793691e-11
9.596385e-01,2.056763e-11,2.119230e-11,9.676833e-12,2.899983e-11,3.730105e-11
9.600815e-01,2.032770e-11,2.164762e-11,9.978851e-12,2.926176e-11,3.666557e-11
9.605246e-01,2.010765e-11,2.210180e-11,1.025738e-11,2.952891e-11,3.606060e-11
9.609676e-01,1.989890e-11,2.253328e-11,1.050541e-11,2.980737e-11,3.551655e-11
9.614107e-01,1.969139e-11,2.292071e-11,1.074439e-11,3.010034e-11,3.504267e-11
9.618537e-01,1.947645e-11,2.324539e-11,1.101023e-11,3.040834e-11,3.462357e-11
9.622968e-01,1.924775e-11,2.349279e-11,1.132101e-11,3.072915e-11,3.423274e-11
9.627398e-01,1.900051e-11,2.365508e-11,1.166111e-11,3.105940e-11,3.384932e-11
9.631828e-01,1.873270e-11,2.373165e-11,1.199922e-11,3.139525e-11,3.346246e-11
9.636259e-01,1.844591e-11,2.372686e-11,1.232298e-11,3.173357e-11,3.306610e-11
9.640689e-01,1.814353e-11,2.364831e-11,1.265549e-11,3.207362e-11,3.265653e-11
9.645120e-01,1.783059e-11,2.350651e-11,1.303343e-11,3.241475e-11,3.223447e-11
9.649550e-01,1.751291e-11,2.331197e-11,1.346745e-11,3.275526e-11,3.180710e-11
9.653981e-01,1.719580e-11,2.307336e-11,1.392774e-11,3.309293e-11,3.138384e-11
9.658411e-01,1.688398e-11,2.279807e-11,1.437021e-11,3.342471e-11,3.096884e-11
9.662842e-01,1.658025e-11,2.249039e-11,1.477727e-11,3.374550e-11,3.056193e-11
9.667272e-01,1.628576e-11,2.215247e-11,1.516915e-11,3.405060e-11,3.016874e-11
9.671703e-01,1.600069e-11,2.178536e-11,1.557304e-11,3.433783e-11,2.980746e-11
9.676133e-01,1.572392e-11,2.138966e-11,1.598549e-11,3.460593e-11,2.950092e-11
9.680564e-01,1.545385e-11,2.096841e-11,1.636684e-11,3.485550e-11,2.926252e-11
9.684994e-01,1.518905e-11,2.052846e-11,1.667455e-11,3.508910e-11,2.909007e-11
9.689424e-01,1.492824e-11,2.008108e-11,1.689869e-11,3.530757e-11,2.897573e-11
9.693855e-01,1.467068e-11,1.964186e-11,1.706078e-11,3.550917e-11,2.891773e-11
9.698285e-01,1.441686e-11,1.922982e-11,1.718102e-11,3.569009e-11,2.891004e-11
9.702716e-01,1.416813e-11,1.886518e-11,1.725015e-11,3.584553e-11,2.892774e-11
9.707146e-01,1.392580e-11,1.856735e-11,1.723747e-11,3.597109e-11,2.893696e-11
9.711577e-01,1.369071e-11,1.835312e-11,1.712431e-11,3.606408e-11,2.892665e-11
9.716007e-01,1.346362e-11,1.823464e-11,1.692418e-11,3.612519e-11,2.892780e-11
9.720438e-01,1.324537e-11,1.821896e-11,1.667141e-11,3.615856e-11,2.898742e-11
9.724868e-01,1.303632e-11,1.830753e-11,1.638919e-11,3.617002e-11,2.911236e-11
9.729299e-01,1.283645e-11,1.849494e-11,1.607252e-11,3.616436e-11,2.924414e-11
9.733729e-01,1.264575e-11,1.876904e-11,1.570508e-11,3.614430e-11,2.931031e-11
9.738160e-01,1.246434e-11,1.911345e-11,1.528550e-11,3.610982e-11,2.930568e-11
9.742590e-01,1.229256e-11,1.950812e-11,1.483687e-11,3.605846e-11,2.930915e-11
9.747021e-01,1.213185e-11,1.993122e-11,1.438986e-11,3.598650e-11,2.940999e-11
9.751451e-01,1.198489e-11,2.036280e-11,1.395624e-11,3.589027e-11,2.962143e-11
9.755881e-01,1.185467e-11,2.078531e-11,1.352167e-11,3.576867e-11,2.987815e-11
9.760312e-01,1.174518e-11,2.118454e-11,1.306659e-11,3.562392e-11,3.011536e-11
9.764742e-01,1.166175e-11,2.154986e-11,1.259170e-11,3.545937e-11,3.033064e-11
9.769173e-01,1.161085e-11,2.187412e-11,1.212026e-11,3.527965e-11,3.056402e-11
9.773603e-01,1.159907e-11,2.215344e-11,1.167915e-11,3.508905e-11,3.083872e-11
