k_s_per_km,kPk_pi_p1_0,kPk_pi_p1_1,kPk_pi_p1_2,kPk_pi_p1_n1,kPk_pi_p1_n2
8.467700e+00,1.913167e-14,1.995019e-08,5.252266e-10,7.023497e-15,3.928154e-05
8.469429e+00,1.907341e-14,2.002805e-08,5.022451e-10,6.973536e-15,3.909023e-05
8.471158e+00,1.898420e-14,2.012784e-08,4.811687e-10,6.885825e-15,3.891338e-05
8.472887e+00,1.888690e-14,2.025079e-08,4.618586e-10,7.042358e-15,3.874023e-05
8.474617e+00,1.897512e-14,2.039461e-08,4.439945e-10,7.039143e-15,3.857665e-05
8.476346e+00,1.877927e-14,2.055889e-08,4.280257e-10,7.053042e-15,3.841847e-05
8.478075e+00,1.905979e-14,2.074315e-08,4.136280e-10,7.177451e-15,3.826513e-05
8.479804e+00,1.861057e-14,2.094697e-08,4.009215e-10,7.333811e-15,3.811780e-05
8.481533e+00,1.879646e-14,2.116981e-08,3.899330e-10,7.217054e-15,3.797236e-05
8.483262e+00,1.850374e-14,2.141223e-08,3.808466e-10,7.290278e-15,3.783136e-05
8.484992e+00,1.864356e-14,2.167314e-08,3.731015e-10,7.359229e-15,3.769110e-05
8.486721e+00,1.865610e-14,2.195059e-08,3.670292e-10,7.372271e-15,3.755234e-05
8.488450e+00,1.855531e-14,2.224392e-08,3.627966e-10,7.328807e-15,3.741337e-05
8.490179e+00,1.906442e-14,2.255232e-08,3.603477e-10,7.277744e-15,3.727430e-05
8.491908e+00,1.849699e-14,2.287479e-08,3.595331e-10,7.375758e-15,3.713271e-05
8.493637e+00,1.916293e-14,2.321039e-08,3.604724e-10,7.431794e-15,3.698985e-05
8.495366e+00,1.860453e-14,2.355928e-08,3.632089e-10,7.413770e-15,3.684306e-05
8.497096e+00,1.949953e-14,2.391899e-08,3.676746e-10,7.433144e-15,3.669263e-05
8.498825e+00,1.924583e-14,2.428797e-08,3.739699e-10,7.531981e-15,3.653872e-05
8.500554e+00,1.945085e-14,2.466552e-08,3.823169e-10,7.593820e-15,3.637788e-05
8.502283e+00,1.985868e-14,2.505012e-08,3.923886e-10,7.459474e-15,3.621443e-05
8.504012e+00,1.955449e-14,2.544078e-08,4.042088e-10,7.497772e-15,3.604118e-05
8.505741e+00,2.022095e-14,2.583638e-08,4.180244e-10,7.605128e-15,3.586385e-05
8.507471e+00,1.961776e-14,2.623536e-08,4.337529e-10,7.696354e-15,3.567875e-05
8.509200e+00,2.067970e-14,2.663618e-08,4.513288e-10,7.718085e-15,3.548583e-05
8.510929e+00,1.996159e-14,2.703740e-08,4.707041e-10,7.693812e-15,3.528827e-05
8.512658e+00,2.067769e-14,2.743786e-08,4.921206e-10,7.645329e-15,3.507851e-05
8.514387e+00,2.057145e-14,2.783636e-08,5.153008e-10,7.681556e-15,3.486490e-05
8.516116e+00,2.044159e-14,2.823145e-08,5.403127e-10,7.691099e-15,3.464020e-05
8.517846e+00,2.082137e-14,2.862128e-08,5.671190e-10,7.613680e-15,3.440886e-05
8.519575e+00,2.033690e-14,2.900492e-08,5.958870e-10,7.562689e-15,3.417056e-05
8.521304e+00,2.092104e-14,2.938104e-08,6.262988e-10,7.459829e-15,3.392201e-05
8.523033e+00,1.991939e-14,2.974856e-08,6.584779e-10,7.440597e-15,3.366969e-05
8.524762e+00,2.072296e-14,3.010643e-08,6.924623e-10,7.374482e-15,3.340494e-05
8.526491e+00,2.001044e-14,3.045324e-08,7.280820e-10,7.257401e-15,3.313630e-05
8.528221e+00,2.038778e-14,3.078755e-08,7.653001e-10,7.176804e-15,3.285945e-05
8.529950e+00,2.010010e-14,3.110784e-08,8.041730e-10,7.228891e-15,3.257608e-05
8.531679e+00,2.055354e-14,3.141384e-08,8.446906e-10,7.186454e-15,3.228842e-05
8.533408e+00,2.099164e-14,3.170489e-08,8.867077e-10,7.177657e-15,3.199196e-05
8.535137e+00,2.055265e-14,3.197989e-08,9.300574e-10,7.193311e-15,3.169301e-05
8.536866e+00,2.168614e-14,3.223819e-08,9.750573e-10,7.198124e-15,3.138724e-05
8.538595e+00,2.113733e-14,3.247889e-08,1.021347e-09,7.166382e-15,3.107836e-05
8.540325e+00,2.201758e-14,3.269950e-08,1.069060e-09,7.182968e-15,3.076560e-05
8.542054e+00,2.170526e-14,3.290115e-08,1.118278e-09,7.187718e-15,3.044909e-05
8.543783e+00,2.253904e-14,3.308353e-08,1.168722e-09,7.208159e-15,3.013111e-05
8.545512e+00,2.274949e-14,3.324604e-08,1.220383e-09,7.229945e-15,2.980982e-05
8.547241e+00,2.277399e-14,3.338848e-08,1.273249e-09,7.217229e-15,2.948800e-05
8.548970e+00,2.361820e-14,3.351060e-08,1.327616e-09,7.215065e-15,2.916497e-05
8.550700e+00,2.310307e-14,3.361084e-08,1.383236e-09,7.196511e-15,2.884167e-05
8.552429e+00,2.407164e-14,3.368920e-08,1.440091e-09,7.126179e-15,2.851849e-05
8.554158e+00,2.325314e-14,3.374682e-08,1.498071e-09,7.116300e-15,2.819678e-05
8.555887e+00,2.390832e-14,3.378381e-08,1.557264e-09,7.180547e-15,2.787578e-05
8.557616e+00,2.336387e-14,3.380027e-08,1.617675e-09,7.043086e-15,2.755746e-05
8.559345e+00,2.317063e-14,3.379633e-08,1.679461e-09,7.002335e-15,2.724108e-05
8.561075e+00,2.308258e-14,3.377225e-08,1.742475e-09,7.000978e-15,2.692705e-05
8.562804e+00,2.258583e-14,3.372630e-08,1.806564e-09,6.968132e-15,2.661746e-05
8.564533e+00,2.246350e-14,3.366113e-08,1.871679e-09,6.929443e-15,2.630954e-05
8.566262e+00,2.188769e-14,3.357723e-08,1.938127e-09,6.960839e-15,2.600855e-05
8.567991e+00,2.211909e-14,3.347510e-08,2.005699e-09,6.898180e-15,2.570977e-05
8.569720e+00,2.118257e-14,3.335546e-08,2.074564e-09,6.863807e-15,2.541657e-05
8.571450e+00,2.114357e-14,3.321875e-08,2.144381e-09,6.824532e-15,2.512812e-05
8.573179e+00,2.078140e-14,3.306494e-08,2.215365e-09,6.806664e-15,2.484362e-05
8.574908e+00,2.037079e-14,3.289491e-08,2.287335e-09,6.833610e-15,2.456683e-05
8.576637e+00,2.001565e-14,3.271022e-08,2.360427e-09,6.885759e-15,2.429264e-05
8.578366e+00,1.982339e-14,3.251185e-08,2.434600e-09,6.663517e-15,2.402659e-05
8.580095e+00,1.977131e-14,3.230056e-08,2.509832e-09,6.670505e-15,2.376451e-05
8.581825e+00,1.914129e-14,3.207704e-08,2.585894e-09,6.692882e-15,2.350793e-05
8.583554e+00,1.915335e-14,3.184244e-08,2.662905e-09,6.659645e-15,2.325803e-05
8.585283e+00,1.911323e-14,3.159664e-08,2.740788e-09,6.659622e-15,2.301100e-05
8.587012e+00,1.863071e-14,3.134146e-08,2.819564e-09,6.801418e-15,2.277285e-05
8.588741e+00,1.868559e-14,3.107812e-08,2.899047e-09,6.722892e-15,2.253720e-05
8.590470e+00,1.820513e-14,3.080749e-08,2.979302e-09,6.758221e-15,2.230808e-05
8.592199e+00,1.835532e-14,3.053034e-08,3.060109e-09,6.840547e-15,2.208339e-05
8.593929e+00,1.791250e-14,3.024772e-08,3.141503e-09,6.850803e-15,2.186231e-05
8.595658e+00,1.785771e-14,2.996038e-08,3.223377e-09,6.847722e-15,2.164748e-05
8.597387e+00,1.783325e-14,2.966933e-08,3.305765e-09,6.787542e-15,2.143469e-05
8.599116e+00,1.750898e-14,2.937581e-08,3.388471e-09,6.845211e-15,2.122798e-05
8.600845e+00,1.802176e-14,2.908046e-08,3.471464e-09,6.855121e-15,2.102357e-05
8.602574e+00,1.744511e-14,2.878450e-08,3.554784e-09,6.804715e-15,2.082273e-05
8.604304e+00,1.840113e-14,2.848842e-08,3.638239e-09,6.823378e-15,2.062509e-05
8.606033e+00,1.779483e-14,2.819339e-08,3.721839e-09,6.767582e-15,2.042915e-05
8.607762e+00,1.835088e-14,2.790038e-08,3.805555e-09,6.804096e-15,2.023723e-05
8.609491e+00,1.836595e-14,2.761024e-08,3.889330e-09,6.779725e-15,2.004626e-05
8.611220e+00,1.839720e-14,2.732345e-08,3.973126e-09,6.739572e-15,1.985777e-05
8.612949e+00,1.885806e-14,2.704100e-08,4.056938e-09,6.749527e-15,1.967053e-05
8.614679e+00,1.861799e-14,2.676330e-08,4.140566e-09,6.749512e-15,1.948430e-05
8.616408e+00,1.931690e-14,2.649138e-08,4.224175e-09,6.665334e-15,1.929962e-05
8.618137e+00,1.845111e-14,2.622633e-08,4.307657e-09,6.641672e-15,1.911539e-05
8.619866e+00,1.973597e-14,2.596871e-08,4.391073e-09,6.648809e-15,1.893213e-05
8.621595e+00,1.893187e-14,2.571885e-08,4.474170e-09,6.648044e-15,1.874903e-05
8.623324e+00,1.958903e-14,2.547734e-08,4.557081e-09,6.613863e-15,1.856618e-05
8.625054e+00,1.955820e-14,2.524453e-08,4.639715e-09,6.619360e-15,1.838326e-05
8.626783e+00,1.925523e-14,2.502139e-08,4.722116e-09,6.618927e-15,1.820048e-05
8.628512e+00,2.015139e-14,2.480812e-08,4.804269e-09,6.660752e-15,1.801739e-05
8.630241e+00,1.893187e-14,2.460638e-08,4.886214e-09,6.674163e-15,1.783417e-05
8.631970e+00,2.041724e-14,2.441584e-08,4.967560e-09,6.607250e-15,1.765053e-05
8.633699e+00,1.926308e-14,2.423682e-08,5.048672e-09,6.598298e-15,1.746654e-05
8.635428e+00,2.038006e-14,2.406961e-08,5.129471e-09,6.570029e-15,1.728219e-05
8.637158e+00,1.985786e-14,2.391466e-08,5.210012e-09,6.544056e-15,1.709736e-05
8.638887e+00,2.047066e-14,2.377241e-08,5.290177e-09,6.590183e-15,1.691251e-05
8.640616e+00,2.078632e-14,2.364371e-08,5.369968e-09,6.637361e-15,1.672732e-05
8.642345e+00,2.060238e-14,2.352948e-08,5.449240e-09,6.491516e-15,1.654206e-05
8.644074e+00,2.173311e-14,2.342895e-08,5.528130e-09,6.486177e-15,1.635668e-05
8.645803e+00,2.096783e-14,2.334249e-08,5.606706e-09,6.444747e-15,1.617152e-05
8.647533e+00,2.238974e-14,2.327031e-08,5.684931e-09,6.393623e-15,1.598638e-05
8.649262e+00,2.134421e-14,2.321271e-08,5.762602e-09,6.396884e-15,1.580205e-05
8.650991e+00,2.284773e-14,2.316993e-08,5.839639e-09,6.465320e-15,1.561804e-05
8.652720e+00,2.194217e-14,2.314355e-08,5.916101e-09,6.377955e-15,1.543504e-05
8.654449e+00,2.257848e-14,2.313266e-08,5.992005e-09,6.306605e-15,1.525301e-05
8.656178e+00,2.277330e-14,2.313710e-08,6.067340e-09,6.263420e-15,1.507203e-05
8.657908e+00,2.212710e-14,2.315702e-08,6.141984e-09,6.265622e-15,1.489298e-05
8.659637e+00,2.355441e-14,2.319249e-08,6.215778e-09,6.285875e-15,1.471481e-05
8.661366e+00,2.196845e-14,2.324350e-08,6.288667e-09,6.251480e-15,1.453984e-05
8.663095e+00,2.371125e-14,2.331068e-08,6.360729e-09,6.196879e-15,1.436622e-05
8.664824e+00,2.225689e-14,2.339470e-08,6.431863e-09,6.198550e-15,1.419540e-05
8.666553e+00,2.352302e-14,2.349427e-08,6.502193e-09,6.171016e-15,1.402752e-05
8.668283e+00,2.274527e-14,2.360940e-08,6.571384e-09,6.158754e-15,1.386143e-05
8.670012e+00,2.295783e-14,2.373975e-08,6.639459e-09,6.216999e-15,1.370032e-05
8.671741e+00,2.330075e-14,2.388531e-08,6.706496e-09,6.230216e-15,1.354088e-05
8.673470e+00,2.251886e-14,2.404592e-08,6.772451e-09,6.211876e-15,1.338658e-05
8.675199e+00,2.350561e-14,2.422263e-08,6.837166e-09,6.207126e-15,1.323536e-05
8.676928e+00,2.202533e-14,2.441402e-08,6.900789e-09,6.179215e-15,1.308780e-05
8.678658e+00,2.348400e-14,2.461976e-08,6.963251e-09,6.128648e-15,1.294553e-05
8.680387e+00,2.212017e-14,2.483912e-08,7.024382e-09,6.115108e-15,1.280540e-05
8.682116e+00,2.294594e-14,2.507190e-08,7.084170e-09,6.224920e-15,1.267288e-05
8.683845e+00,2.249468e-14,2.531767e-08,7.142839e-09,6.148102e-15,1.254280e-05
8.685574e+00,2.199662e-14,2.557613e-08,7.200164e-09,6.091077e-15,1.241831e-05
8.687303e+00,2.259022e-14,2.584767e-08,7.256162e-09,6.101189e-15,1.229863e-05
8.689032e+00,2.112839e-14,2.613045e-08,7.310849e-09,6.131103e-15,1.218235e-05
8.690762e+00,2.216546e-14,2.642403e-08,7.364242e-09,6.060302e-15,1.207331e-05
8.692491e+00,2.054655e-14,2.672756e-08,7.416036e-09,6.049759e-15,1.196669e-05
8.694220e+00,2.104807e-14,2.704028e-08,7.466495e-09,6.040709e-15,1.186711e-05
8.695949e+00,2.034783e-14,2.736172e-08,7.515683e-09,6.081192e-15,1.177105e-05
8.697678e+00,2.003832e-14,2.769165e-08,7.563393e-09,6.158371e-15,1.167959e-05
8.699407e+00,1.967039e-14,2.802862e-08,7.609589e-09,6.162196e-15,1.159384e-05
8.701137e+00,1.899953e-14,2.837167e-08,7.654325e-09,6.103042e-15,1.151029e-05
8.702866e+00,1.949305e-14,2.871974e-08,7.697639e-09,6.176521e-15,1.143433e-05
8.704595e+00,1.824332e-14,2.907182e-08,7.739349e-09,6.242288e-15,1.136036e-05
8.706324e+00,1.872189e-14,2.942722e-08,7.779697e-09,6.257534e-15,1.129142e-05
8.708053e+00,1.806635e-14,2.978491e-08,7.818567e-09,6.241002e-15,1.122615e-05
8.709782e+00,1.791386e-14,3.014362e-08,7.855855e-09,6.251420e-15,1.116372e-05
8.711512e+00,1.779820e-14,3.050274e-08,7.891434e-09,6.304249e-15,1.110616e-05
8.713241e+00,1.761908e-14,3.086050e-08,7.925587e-09,6.282862e-15,1.105018e-05
8.714970e+00,1.794772e-14,3.121609e-08,7.958271e-09,6.286184e-15,1.099856e-05
8.716699e+00,1.733795e-14,3.156857e-08,7.989326e-09,6.314680e-15,1.094869e-05
8.718428e+00,1.775062e-14,3.191657e-08,8.018709e-09,6.181944e-15,1.090133e-05
8.720157e+00,1.733264e-14,3.225889e-08,8.046462e-09,6.216931e-15,1.085636e-05
8.721887e+00,1.747036e-14,3.259465e-08,8.072489e-09,6.266549e-15,1.081243e-05
8.723616e+00,1.758705e-14,3.292245e-08,8.096858e-09,6.291816e-15,1.077102e-05
8.725345e+00,1.723686e-14,3.324147e-08,8.119624e-09,6.283026e-15,1.073012e-05
8.727074e+00,1.802266e-14,3.355085e-08,8.140687e-09,6.241804e-15,1.069051e-05
8.728803e+00,1.727956e-14,3.384933e-08,8.159644e-09,6.132024e-15,1.065140e-05
8.730532e+00,1.837586e-14,3.413591e-08,8.176789e-09,6.212168e-15,1.061270e-05
8.732261e+00,1.783515e-14,3.440850e-08,8.192254e-09,6.266480e-15,1.057407e-05
8.733991e+00,1.836835e-14,3.466737e-08,8.205778e-09,6.282731e-15,1.053535e-05
8.735720e+00,1.872134e-14,3.491159e-08,8.217343e-09,6.259149e-15,1.049604e-05
8.737449e+00,1.839871e-14,3.514029e-08,8.226977e-09,6.157377e-15,1.045618e-05
8.739178e+00,1.974189e-14,3.535279e-08,8.234616e-09,6.325613e-15,1.041547e-05
8.740907e+00,1.890081e-14,3.554833e-08,8.240082e-09,6.342746e-15,1.037339e-05
8.742636e+00,2.018544e-14,3.572472e-08,8.243713e-09,6.349924e-15,1.033065e-05
8.744366e+00,1.932342e-14,3.588217e-08,8.245459e-09,6.359287e-15,1.028540e-05
8.746095e+00,2.047887e-14,3.602059e-08,8.245013e-09,6.326846e-15,1.023933e-05
8.747824e+00,2.025797e-14,3.613954e-08,8.242473e-09,6.364573e-15,1.019092e-05
8.749553e+00,2.041479e-14,3.623865e-08,8.238032e-09,6.350193e-15,1.014072e-05
8.751282e+00,2.107718e-14,3.631759e-08,8.231591e-09,6.337966e-15,1.008886e-05
8.753011e+00,2.046878e-14,3.637561e-08,8.223077e-09,6.373782e-15,1.003403e-05
8.754741e+00,2.180541e-14,3.641074e-08,8.212625e-09,6.461747e-15,9.978093e-06
8.756470e+00,2.039936e-14,3.642491e-08,8.200372e-09,6.535826e-15,9.918597e-06
8.758199e+00,2.202628e-14,3.641807e-08,8.185813e-09,6.442776e-15,9.857622e-06
8.759928e+00,2.081777e-14,3.639023e-08,8.169479e-09,6.527288e-15,9.794113e-06
8.761657e+00,2.202396e-14,3.634150e-08,8.151193e-09,6.602239e-15,9.728036e-06
8.763386e+00,2.134758e-14,3.627196e-08,8.131114e-09,6.566588e-15,9.660584e-06
8.765116e+00,2.152701e-14,3.618032e-08,8.108924e-09,6.432481e-15,9.589466e-06
8.766845e+00,2.220102e-14,3.606761e-08,8.084975e-09,6.506553e-15,9.517331e-06
8.768574e+00,2.091716e-14,3.593496e-08,8.059194e-09,6.594089e-15,9.442296e-06
8.770303e+00,2.270301e-14,3.578289e-08,8.031440e-09,6.541471e-15,9.365583e-06
8.772032e+00,2.100419e-14,3.561200e-08,8.001786e-09,6.446948e-15,9.287188e-06
8.773761e+00,2.283335e-14,3.542271e-08,7.970550e-09,6.411571e-15,9.206393e-06
8.775491e+00,2.179274e-14,3.521538e-08,7.937404e-09,6.430754e-15,9.124704e-06
8.777220e+00,2.274197e-14,3.498953e-08,7.902484e-09,6.418336e-15,9.040516e-06
8.778949e+00,2.259863e-14,3.474738e-08,7.865717e-09,6.391797e-15,8.955562e-06
8.780678e+00,2.216484e-14,3.448992e-08,7.827443e-09,6.364292e-15,8.869169e-06
8.782407e+00,2.344664e-14,3.421797e-08,7.787213e-09,6.348803e-15,8.781669e-06
8.784136e+00,2.202907e-14,3.393231e-08,7.745448e-09,6.351245e-15,8.693519e-06
8.785865e+00,2.379273e-14,3.363413e-08,7.702154e-09,6.332063e-15,8.604182e-06
8.787595e+00,2.201326e-14,3.332320e-08,7.657116e-09,6.234626e-15,8.514541e-06
8.789324e+00,2.416544e-14,3.300138e-08,7.610259e-09,6.189926e-15,8.424387e-06
8.791053e+00,2.264018e-14,3.267016e-08,7.561960e-09,6.206401e-15,8.334135e-06
8.792782e+00,2.377337e-14,3.233061e-08,7.512309e-09,6.235609e-15,8.243777e-06
8.794511e+00,2.362010e-14,3.198365e-08,7.460933e-09,6.174421e-15,8.153610e-06
8.796240e+00,2.324870e-14,3.163074e-08,7.407984e-09,6.035774e-15,8.063536e-06
8.797970e+00,2.426228e-14,3.127245e-08,7.353609e-09,6.005912e-15,7.974153e-06
8.799699e+00,2.245750e-14,3.091029e-08,7.297575e-09,6.059863e-15,7.885212e-06
8.801428e+00,2.427423e-14,3.054581e-08,7.240109e-09,6.072882e-15,7.797080e-06
8.803157e+00,2.166598e-14,3.017993e-08,7.181349e-09,5.911150e-15,7.709893e-06
8.804886e+00,2.309267e-14,2.981415e-08,7.121183e-09,5.918747e-15,7.623316e-06
8.806615e+00,2.169444e-14,2.944950e-08,7.059221e-09,5.990483e-15,7.538472e-06
8.808345e+00,2.157692e-14,2.908689e-08,6.995849e-09,6.032628e-15,7.454179e-06
8.810074e+00,2.127270e-14,2.872848e-08,6.931272e-09,6.038668e-15,7.371783e-06
8.811803e+00,1.992529e-14,2.837509e-08,6.865287e-09,6.023585e-15,7.290501e-06
8.813532e+00,2.098465e-14,2.802784e-08,6.797901e-09,5.996972e-15,7.210551e-06
8.815261e+00,1.855589e-14,2.768797e-08,6.729207e-09,6.044560e-15,7.132558e-06
8.816990e+00,1.983248e-14,2.735649e-08,6.659131e-09,6.093197e-15,7.055315e-06
8.818720e+00,1.806438e-14,2.703422e-08,6.587582e-09,6.104443e-15,6.980708e-06
8.820449e+00,1.865622e-14,2.672293e-08,6.514995e-09,6.102256e-15,6.906982e-06
8.822178e+00,1.775908e-14,2.642459e-08,6.441279e-09,6.147735e-15,6.835183e-06
8.823907e+00,1.750702e-14,2.613917e-08,6.366262e-09,6.169327e-15,6.765018e-06
8.825636e+00,1.815672e-14,2.586762e-08,6.290024e-09,6.125929e-15,6.696006e-06
8.827365e+00,1.699333e-14,2.561074e-08,6.212750e-09,6.088375e-15,6.629326e-06
8.829094e+00,1.838340e-14,2.536965e-08,6.134477e-09,6.133329e-15,6.563391e-06
8.830824e+00,1.727178e-14,2.514488e-08,6.055133e-09,6.270696e-15,6.499618e-06
8.832553e+00,1.850127e-14,2.493852e-08,5.974850e-09,6.340984e-15,6.436922e-06
8.834282e+00,1.778986e-14,2.475151e-08,5.893698e-09,6.273284e-15,6.375587e-06
8.836011e+00,1.846212e-14,2.458329e-08,5.811570e-09,6.235545e-15,6.315842e-06
8.837740e+00,1.885773e-14,2.443464e-08,5.728623e-09,6.332250e-15,6.256728e-06
8.839469e+00,1.805258e-14,2.430612e-08,5.644981e-09,6.456931e-15,6.199580e-06
8.841199e+00,1.931758e-14,2.419810e-08,5.560575e-09,6.363407e-15,6.142877e-06
8.842928e+00,1.857991e-14,2.411120e-08,5.475446e-09,6.305996e-15,6.087423e-06
8.844657e+00,1.929718e-14,2.404826e-08,5.389690e-09,6.292607e-15,6.032780e-06
8.846386e+00,1.868846e-14,2.400725e-08,5.303414e-09,6.277104e-15,5.978764e-06
8.848115e+00,1.907984e-14,2.398830e-08,5.216509e-09,6.252593e-15,5.925714e-06
8.849844e+00,1.937560e-14,2.399158e-08,5.129100e-09,6.231153e-15,5.872951e-06
8.851574e+00,1.893206e-14,2.401726e-08,5.041260e-09,6.243415e-15,5.820908e-06
8.853303e+00,1.974504e-14,2.406535e-08,4.953121e-09,6.366127e-15,5.769152e-06
8.855032e+00,1.905955e-14,2.413695e-08,4.864550e-09,6.382108e-15,5.717764e-06
8.856761e+00,1.989420e-14,2.423224e-08,4.775727e-09,6.301217e-15,5.666613e-06
8.858490e+00,1.980664e-14,2.434949e-08,4.686675e-09,6.219934e-15,5.615569e-06
8.860219e+00,1.991346e-14,2.448857e-08,4.597333e-09,6.278671e-15,5.564623e-06
8.861949e+00,2.046329e-14,2.464917e-08,4.507909e-09,6.366336e-15,5.513631e-06
8.863678e+00,2.018212e-14,2.483058e-08,4.418480e-09,6.291592e-15,5.462611e-06
8.865407e+00,2.121690e-14,2.503256e-08,4.328928e-09,6.199899e-15,5.411438e-06
8.867136e+00,2.052495e-14,2.525658e-08,4.239249e-09,6.177772e-15,5.360133e-06
8.868865e+00,2.172355e-14,2.549995e-08,4.149625e-09,6.239789e-15,5.308469e-06
8.870594e+00,2.098865e-14,2.576192e-08,4.060143e-09,6.247184e-15,5.256675e-06
8.872324e+00,2.172160e-14,2.604166e-08,3.970663e-09,6.223209e-15,5.204415e-06
8.874053e+00,2.156757e-14,2.633813e-08,3.881403e-09,6.257117e-15,5.151963e-06
8.875782e+00,2.108236e-14,2.665069e-08,3.792212e-09,6.264904e-15,5.099164e-06
8.877511e+00,2.190616e-14,2.697878e-08,3.703113e-09,6.249453e-15,5.045960e-06
8.879240e+00,2.075807e-14,2.732200e-08,3.614344e-09,6.305079e-15,4.992560e-06
8.880969e+00,2.209174e-14,2.767795e-08,3.525914e-09,6.255378e-15,4.938663e-06
8.882698e+00,2.055871e-14,2.804551e-08,3.437820e-09,6.320797e-15,4.884631e-06
8.884428e+00,2.182690e-14,2.842398e-08,3.349866e-09,6.353322e-15,4.830210e-06
8.886157e+00,2.102232e-14,2.881159e-08,3.262335e-09,6.358437e-15,4.775615e-06
8.887886e+00,2.147710e-14,2.920712e-08,3.175239e-09,6.382564e-15,4.720832e-06
8.889615e+00,2.181041e-14,2.961032e-08,3.088755e-09,6.410607e-15,4.665893e-06
8.891344e+00,2.108388e-14,3.001901e-08,3.002845e-09,6.480076e-15,4.610915e-06
8.893073e+00,2.260780e-14,3.043169e-08,2.917464e-09,6.563048e-15,4.555912e-06
8.894803e+00,2.129537e-14,3.084757e-08,2.832539e-09,6.606426e-15,4.500934e-06
8.896532e+00,2.303066e-14,3.126448e-08,2.748450e-09,6.602020e-15,4.446085e-06
8.898261e+00,2.165241e-14,3.168162e-08,2.665136e-09,6.596579e-15,4.391518e-06
8.899990e+00,2.334355e-14,3.209760e-08,2.582757e-09,6.629117e-15,4.337103e-06
8.901719e+00,2.288139e-14,3.251047e-08,2.501078e-09,6.665992e-15,4.283313e-06
8.903448e+00,2.330598e-14,3.291955e-08,2.420369e-09,6.695092e-15,4.229762e-06
8.905178e+00,2.395543e-14,3.332354e-08,2.340467e-09,6.686903e-15,4.176888e-06
8.906907e+00,2.302203e-14,3.372054e-08,2.261722e-09,6.638543e-15,4.124635e-06
8.908636e+00,2.478687e-14,3.410979e-08,2.184120e-09,6.669096e-15,4.072977e-06
8.910365e+00,2.270643e-14,3.449011e-08,2.107715e-09,6.687397e-15,4.022438e-06
8.912094e+00,2.460100e-14,3.485888e-08,2.032377e-09,6.763537e-15,3.972318e-06
8.913823e+00,2.261440e-14,3.521606e-08,1.958319e-09,6.816781e-15,3.923758e-06
8.915553e+00,2.367736e-14,3.556067e-08,1.885545e-09,6.831279e-15,3.875833e-06
8.917282e+00,2.274168e-14,3.589132e-08,1.814276e-09,6.887265e-15,3.829188e-06
8.919011e+00,2.226848e-14,3.620739e-08,1.744323e-09,6.868274e-15,3.783872e-06
8.920740e+00,2.261912e-14,3.650764e-08,1.675987e-09,6.866136e-15,3.739341e-06
8.922469e+00,2.093143e-14,3.679090e-08,1.609143e-09,6.883702e-15,3.696892e-06
8.924198e+00,2.256078e-14,3.705519e-08,1.543772e-09,6.897607e-15,3.655120e-06
8.925927e+00,2.000097e-14,3.730108e-08,1.480102e-09,6.886236e-15,3.615318e-06
8.927657e+00,2.182191e-14,3.752817e-08,1.418205e-09,6.882922e-15,3.576699e-06
8.929386e+00,1.965400e-14,3.773550e-08,1.357902e-09,6.860789e-15,3.539428e-06
8.931115e+00,2.079659e-14,3.792256e-08,1.299257e-09,6.817819e-15,3.504126e-06
8.932844e+00,1.990395e-14,3.808897e-08,1.242552e-09,6.845010e-15,3.469561e-06
8.934573e+00,1.947409e-14,3.823233e-08,1.187555e-09,6.938084e-15,3.437531e-06
8.936302e+00,2.035645e-14,3.835346e-08,1.134229e-09,6.954697e-15,3.406348e-06
8.938032e+00,1.846771e-14,3.845284e-08,1.082755e-09,6.934130e-15,3.376915e-06
8.939761e+00,2.027254e-14,3.853013e-08,1.033199e-09,6.885372e-15,3.349059e-06
8.941490e+00,1.814690e-14,3.858527e-08,9.853465e-10,6.868193e-15,3.322214e-06
8.943219e+00,1.976847e-14,3.861819e-08,9.393012e-10,6.845752e-15,3.297596e-06
8.944948e+00,1.837872e-14,3.862828e-08,8.952422e-10,6.767863e-15,3.273659e-06
8.946677e+00,1.914119e-14,3.861426e-08,8.528893e-10,6.742578e-15,3.251675e-06
8.948407e+00,1.890706e-14,3.857827e-08,8.122165e-10,6.852827e-15,3.230676e-06
8.950136e+00,1.818488e-14,3.852061e-08,7.737286e-10,6.840448e-15,3.210886e-06
8.951865e+00,1.932408e-14,3.844149e-08,7.370381e-10,6.775886e-15,3.192590e-06
8.953594e+00,1.772669e-14,3.834135e-08,7.020656e-10,6.744465e-15,3.174861e-06
8.955323e+00,1.923551e-14,3.822066e-08,6.689244e-10,6.773935e-15,3.158896e-06
8.957052e+00,1.752919e-14,3.807811e-08,6.378333e-10,6.664220e-15,3.143400e-06
8.958782e+00,1.896595e-14,3.791539e-08,6.085783e-10,6.672530e-15,3.128982e-06
8.960511e+00,1.840042e-14,3.773391e-08,5.812376e-10,6.645752e-15,3.115355e-06
8.962240e+00,1.836902e-14,3.753417e-08,5.558954e-10,6.557883e-15,3.102281e-06
