k_s_per_km,kPk_pi_0,kPk_pi_1,kPk_pi_2,kPk_pi_n1,kPk_pi_n2
1.280404e-01,1.105289e-10,1.623597e-10,1.231341e-10,9.265739e-11,5.486293e-11
1.284835e-01,1.075191e-10,1.581613e-10,1.231434e-10,9.288823e-11,5.368685e-11
1.289265e-01,1.052221e-10,1.551805e-10,1.249264e-10,9.370080e-11,5.255048e-11
1.293695e-01,1.026963e-10,1.508685e-10,1.291758e-10,9.287307e-11,5.107175e-11
1.298126e-01,1.006401e-10,1.462573e-10,1.327006e-10,9.172102e-11,5.015098e-11
1.302556e-01,9.815912e-11,1.403832e-10,1.364858e-10,8.940026e-11,4.914295e-11
1.306987e-01,9.592910e-11,1.348609e-10,1.401224e-10,8.634442e-11,4.786943e-11
1.311417e-01,9.314313e-11,1.312794e-10,1.413518e-10,8.246305e-11,4.616043e-11
1.315848e-01,9.045785e-11,1.272933e-10,1.418170e-10,7.741477e-11,4.487632e-11
1.320278e-01,8.721550e-11,1.247691e-10,1.408597e-10,7.270624e-11,4.271266e-11
1.324709e-01,8.408823e-11,1.219508e-10,1.375596e-10,6.843325e-11,4.134356e-11
1.329139e-01,8.062261e-11,1.185906e-10,1.342903e-10,6.488935e-11,3.955917e-11
1.333570e-01,7.747051e-11,1.154695e-10,1.293706e-10,6.177942e-11,3.772246e-11
1.338000e-01,7.429337e-11,1.113703e-10,1.243669e-10,5.949093e-11,3.673974e-11
1.342431e-01,7.159674e-11,1.078125e-10,1.183955e-10,5.746790e-11,3.590622e-11
1.346861e-01,6.907673e-11,1.043688e-10,1.117192e-10,5.630322e-11,3.455091e-11
1.351291e-01,6.702937e-11,1.009071e-10,1.050233e-10,5.592115e-11,3.417566e-11
1.355722e-01,6.516789e-11,9.812859e-11,9.831355e-11,5.595948e-11,3.333541e-11
1.360152e-01,6.365129e-11,9.606066e-11,9.129163e-11,5.561202e-11,3.280769e-11
1.364583e-01,6.229048e-11,9.413043e-11,8.463162e-11,5.500234e-11,3.228329e-11
1.369013e-01,6.108254e-11,9.202215e-11,7.798350e-11,5.401866e-11,3.151753e-11
1.373444e-01,5.992048e-11,9.005636e-11,7.304509e-11,5.290867e-11,3.084795e-11
1.377874e-01,5.867825e-11,8.778024e-11,6.824383e-11,5.126716e-11,2.973940e-11
1.382305e-01,5.738071e-11,8.479442e-11,6.477612e-11,4.966625e-11,2.859228e-11
1.386735e-01,5.585669e-11,8.151170e-11,6.280641e-11,4.747742e-11,2.780626e-11
1.391166e-01,5.429634e-11,7.855111e-11,6.196172e-11,4.519330e-11,2.651196e-11
1.395596e-01,5.252022e-11,7.567750e-11,6.277069e-11,4.270006e-11,2.547691e-11
1.400027e-01,5.084918e-11,7.333692e-11,6.408307e-11,4.067728e-11,2.460861e-11
1.404457e-01,4.903630e-11,7.145549e-11,6.599577e-11,3.849568e-11,2.382566e-11
1.408888e-01,4.747963e-11,7.014831e-11,6.838576e-11,3.708604e-11,2.312111e-11
1.413318e-01,4.583037e-11,6.853614e-11,7.021682e-11,3.594535e-11,2.252418e-11
1.417748e-01,4.454049e-11,6.763512e-11,7.178327e-11,3.495169e-11,2.199354e-11
1.422179e-01,4.313982e-11,6.570975e-11,7.244040e-11,3.444763e-11,2.163742e-11
1.426609e-01,4.215112e-11,6.403971e-11,7.196073e-11,3.394117e-11,2.111506e-11
1.431040e-01,4.100182e-11,6.205442e-11,7.072819e-11,3.379902e-11,2.066341e-11
1.435470e-01,4.022360e-11,5.989633e-11,6.830570e-11,3.368044e-11,2.017180e-11
1.439901e-01,3.919668e-11,5.804750e-11,6.537994e-11,3.381392e-11,1.959866e-11
1.444331e-01,3.844764e-11,5.623939e-11,6.188317e-11,3.365806e-11,1.906736e-11
1.448762e-01,3.737383e-11,5.488310e-11,5.801587e-11,3.315765e-11,1.833692e-11
1.453192e-01,3.650581e-11,5.388753e-11,5.421451e-11,3.222366e-11,1.798994e-11
1.457623e-01,3.531729e-11,5.251404e-11,5.044294e-11,3.110555e-11,1.718517e-11
1.462053e-01,3.432083e-11,5.169614e-11,4.697210e-11,2.997312e-11,1.686618e-11
1.466484e-01,3.309614e-11,5.053365e-11,4.425259e-11,2.876370e-11,1.639015e-11
1.470914e-01,3.205964e-11,4.932883e-11,4.146625e-11,2.741369e-11,1.586577e-11
1.475344e-01,3.091247e-11,4.783374e-11,3.941418e-11,2.610697e-11,1.542073e-11
1.479775e-01,2.993959e-11,4.651826e-11,3.748973e-11,2.479003e-11,1.528922e-11
1.484205e-01,2.897166e-11,4.505198e-11,3.639863e-11,2.391737e-11,1.487412e-11
1.488636e-01,2.812933e-11,4.393786e-11,3.544993e-11,2.324534e-11,1.467395e-11
1.493066e-01,2.738345e-11,4.269175e-11,3.485103e-11,2.311067e-11,1.422872e-11
1.497497e-01,2.667688e-11,4.159493e-11,3.446479e-11,2.307512e-11,1.379266e-11
1.501927e-01,2.611446e-11,4.076408e-11,3.462580e-11,2.300856e-11,1.339797e-11
1.506358e-01,2.545929e-11,3.952126e-11,3.508389e-11,2.264927e-11,1.304387e-11
1.510788e-01,2.497919e-11,3.846461e-11,3.551127e-11,2.255068e-11,1.276982e-11
1.515219e-01,2.427323e-11,3.753400e-11,3.613190e-11,2.223673e-11,1.225634e-11
1.519649e-01,2.377488e-11,3.650679e-11,3.672520e-11,2.210019e-11,1.203980e-11
1.524080e-01,2.297671e-11,3.571304e-11,3.742974e-11,2.173473e-11,1.158708e-11
1.528510e-01,2.243672e-11,3.501531e-11,3.754941e-11,2.107887e-11,1.136514e-11
1.532940e-01,2.157648e-11,3.447293e-11,3.748460e-11,2.025137e-11,1.100677e-11
1.537371e-01,2.102235e-11,3.413712e-11,3.708731e-11,1.935719e-11,1.079695e-11
1.541801e-01,2.017684e-11,3.336596e-11,3.620076e-11,1.855098e-11,1.063047e-11
1.546232e-01,1.966081e-11,3.294071e-11,3.482584e-11,1.782303e-11,1.044283e-11
1.550662e-01,1.890782e-11,3.209481e-11,3.312846e-11,1.728831e-11,1.015793e-11
1.555093e-01,1.847720e-11,3.124347e-11,3.125956e-11,1.665122e-11,1.007334e-11
1.559523e-01,1.786976e-11,3.022058e-11,2.934674e-11,1.603999e-11,9.792076e-12
1.563954e-01,1.753182e-11,2.922877e-11,2.732493e-11,1.554612e-11,9.653546e-12
1.568384e-01,1.706905e-11,2.819336e-11,2.559469e-11,1.525168e-11,9.333789e-12
1.572815e-01,1.678736e-11,2.733789e-11,2.391004e-11,1.508780e-11,9.001593e-12
1.577245e-01,1.641826e-11,2.655130e-11,2.289324e-11,1.521765e-11,8.873651e-12
1.581676e-01,1.613469e-11,2.585058e-11,2.190689e-11,1.521404e-11,8.529642e-12
1.586106e-01,1.580987e-11,2.530593e-11,2.151995e-11,1.512727e-11,8.321800e-12
1.590537e-01,1.549205e-11,2.468869e-11,2.115218e-11,1.467732e-11,8.086641e-12
1.594967e-01,1.519511e-11,2.413375e-11,2.131919e-11,1.449028e-11,7.975148e-12
1.599397e-01,1.484297e-11,2.354579e-11,2.160015e-11,1.425318e-11,7.739794e-12
1.603828e-01,1.457802e-11,2.272546e-11,2.184988e-11,1.410863e-11,7.599409e-12
1.608258e-01,1.422294e-11,2.217132e-11,2.232430e-11,1.383954e-11,7.459845e-12
1.612689e-01,1.402052e-11,2.143627e-11,2.264941e-11,1.356662e-11,7.326910e-12
1.617119e-01,1.370267e-11,2.082467e-11,2.302311e-11,1.314936e-11,7.218614e-12
1.621550e-01,1.359090e-11,2.036229e-11,2.315777e-11,1.273131e-11,7.124581e-12
1.625980e-01,1.334430e-11,1.978469e-11,2.340623e-11,1.251882e-11,6.931268e-12
1.630411e-01,1.332005e-11,1.933972e-11,2.335873e-11,1.233784e-11,6.802114e-12
1.634841e-01,1.314801e-11,1.888715e-11,2.325525e-11,1.220330e-11,6.630905e-12
1.639272e-01,1.318260e-11,1.837991e-11,2.298125e-11,1.197097e-11,6.464563e-12
1.643702e-01,1.305398e-11,1.802892e-11,2.270246e-11,1.170555e-11,6.312414e-12
1.648133e-01,1.310168e-11,1.749263e-11,2.208859e-11,1.140064e-11,6.058146e-12
1.652563e-01,1.298142e-11,1.703758e-11,2.148396e-11,1.125083e-11,5.954143e-12
1.656993e-01,1.300392e-11,1.663769e-11,2.069039e-11,1.137725e-11,5.791040e-12
1.661424e-01,1.287268e-11,1.623346e-11,1.992536e-11,1.151186e-11,5.666048e-12
1.665854e-01,1.285665e-11,1.603077e-11,1.894042e-11,1.153888e-11,5.627679e-12
1.670285e-01,1.271672e-11,1.573405e-11,1.802320e-11,1.138348e-11,5.516924e-12
1.674715e-01,1.267148e-11,1.554767e-11,1.707703e-11,1.109671e-11,5.357107e-12
1.679146e-01,1.254198e-11,1.534298e-11,1.632249e-11,1.080307e-11,5.379672e-12
1.683576e-01,1.249030e-11,1.522974e-11,1.553740e-11,1.053871e-11,5.206775e-12
1.688007e-01,1.239287e-11,1.499635e-11,1.498235e-11,1.047634e-11,5.155832e-12
1.692437e-01,1.235326e-11,1.488066e-11,1.458359e-11,1.022317e-11,5.057362e-12
1.696868e-01,1.229693e-11,1.465338e-11,1.433949e-11,1.000382e-11,4.953683e-12
1.701298e-01,1.226277e-11,1.452473e-11,1.426230e-11,9.576566e-12,4.826132e-12
1.705729e-01,1.222533e-11,1.442102e-11,1.425749e-11,9.368050e-12,4.789720e-12
1.710159e-01,1.217258e-11,1.421454e-11,1.445608e-11,9.220857e-12,4.714338e-12
1.714590e-01,1.212135e-11,1.421029e-11,1.454749e-11,9.271011e-12,4.571400e-12
1.719020e-01,1.202075e-11,1.411988e-11,1.477713e-11,9.213440e-12,4.519289e-12
1.723450e-01,1.192569e-11,1.394785e-11,1.486062e-11,9.021615e-12,4.471534e-12
1.727881e-01,1.175760e-11,1.393748e-11,1.495265e-11,8.670654e-12,4.402646e-12
1.732311e-01,1.160881e-11,1.372477e-11,1.484920e-11,8.367585e-12,4.334729e-12
1.736742e-01,1.137795e-11,1.356692e-11,1.477592e-11,8.233589e-12,4.281507e-12
1.741172e-01,1.119065e-11,1.342695e-11,1.449100e-11,8.259313e-12,4.230686e-12
1.745603e-01,1.092024e-11,1.318390e-11,1.424846e-11,8.272870e-12,4.194148e-12
1.750033e-01,1.072543e-11,1.303753e-11,1.381795e-11,8.207343e-12,4.101252e-12
1.754464e-01,1.044729e-11,1.286499e-11,1.348129e-11,7.948004e-12,4.078646e-12
1.758894e-01,1.027701e-11,1.266975e-11,1.303948e-11,7.657007e-12,3.992759e-12
1.763325e-01,1.001677e-11,1.251157e-11,1.264090e-11,7.442836e-12,3.894902e-12
1.767755e-01,9.886515e-12,1.223793e-11,1.230632e-11,7.323439e-12,3.849361e-12
1.772186e-01,9.655102e-12,1.201891e-11,1.196775e-11,7.280945e-12,3.800227e-12
1.776616e-01,9.563126e-12,1.179995e-11,1.172478e-11,7.198580e-12,3.721278e-12
1.781046e-01,9.354363e-12,1.156747e-11,1.148144e-11,7.002403e-12,3.638368e-12
1.785477e-01,9.286304e-12,1.130154e-11,1.134353e-11,6.784152e-12,3.595459e-12
1.789907e-01,9.093303e-12,1.113921e-11,1.119931e-11,6.650116e-12,3.542715e-12
1.794338e-01,9.031517e-12,1.090111e-11,1.119271e-11,6.657537e-12,3.539152e-12
1.798768e-01,8.848063e-12,1.076186e-11,1.114748e-11,6.797436e-12,3.515017e-12
1.803199e-01,8.782098e-12,1.061598e-11,1.126010e-11,6.796961e-12,3.450086e-12
1.807629e-01,8.611868e-12,1.041768e-11,1.128573e-11,6.627499e-12,3.434062e-12
1.812060e-01,8.545271e-12,1.031469e-11,1.146547e-11,6.314798e-12,3.501238e-12
1.816490e-01,8.403766e-12,1.004209e-11,1.159147e-11,6.093333e-12,3.437289e-12
1.820921e-01,8.343635e-12,9.891857e-12,1.179524e-11,5.959363e-12,3.470203e-12
1.825351e-01,8.247670e-12,9.684382e-12,1.195257e-11,6.078179e-12,3.486053e-12
1.829782e-01,8.198096e-12,9.487392e-12,1.212447e-11,6.131415e-12,3.497671e-12
1.834212e-01,8.158304e-12,9.338185e-12,1.224526e-11,6.127915e-12,3.522035e-12
1.838643e-01,8.116367e-12,9.159807e-12,1.232523e-11,5.926050e-12,3.540281e-12
1.843073e-01,8.127216e-12,9.012593e-12,1.235796e-11,5.757793e-12,3.569647e-12
1.847503e-01,8.077575e-12,8.960369e-12,1.230343e-11,5.696820e-12,3.598044e-12
1.851934e-01,8.119691e-12,8.799348e-12,1.221264e-11,5.829577e-12,3.697997e-12
1.856364e-01,8.039595e-12,8.766265e-12,1.202039e-11,5.972778e-12,3.685610e-12
1.860795e-01,8.082726e-12,8.683742e-12,1.180084e-11,6.037327e-12,3.782133e-12
1.865225e-01,7.953776e-12,8.620998e-12,1.151685e-11,6.002855e-12,3.861458e-12
1.869656e-01,7.972457e-12,8.575359e-12,1.121937e-11,5.956942e-12,3.930633e-12
1.874086e-01,7.790175e-12,8.521868e-12,1.088606e-11,6.067248e-12,3.965062e-12
1.878517e-01,7.770887e-12,8.466196e-12,1.059278e-11,6.329235e-12,4.068068e-12
1.882947e-01,7.548983e-12,8.459502e-12,1.028765e-11,6.668013e-12,4.099138e-12
1.887378e-01,7.493388e-12,8.433739e-12,1.004718e-11,6.827451e-12,4.164073e-12
1.891808e-01,7.257024e-12,8.406383e-12,9.837792e-12,6.775574e-12,4.256927e-12
1.896239e-01,7.176783e-12,8.445575e-12,9.684501e-12,6.586881e-12,4.306416e-12
1.900669e-01,6.954198e-12,8.421872e-12,9.586023e-12,6.457214e-12,4.370438e-12
1.905099e-01,6.861301e-12,8.442229e-12,9.539052e-12,6.465775e-12,4.415739e-12
1.909530e-01,6.671719e-12,8.441101e-12,9.531747e-12,6.636884e-12,4.461989e-12
1.913960e-01,6.569353e-12,8.440299e-12,9.558637e-12,6.753128e-12,4.526164e-12
1.918391e-01,6.416806e-12,8.463168e-12,9.609649e-12,6.746095e-12,4.547452e-12
1.922821e-01,6.297737e-12,8.454789e-12,9.668931e-12,6.596841e-12,4.569016e-12
1.927252e-01,6.175202e-12,8.429925e-12,9.719511e-12,6.489246e-12,4.558106e-12
1.931682e-01,6.032665e-12,8.462627e-12,9.775984e-12,6.475257e-12,4.576968e-12
1.936113e-01,5.931654e-12,8.403284e-12,9.806057e-12,6.609405e-12,4.554337e-12
1.940543e-01,5.760049e-12,8.425600e-12,9.822694e-12,6.697212e-12,4.541061e-12
1.944974e-01,5.674889e-12,8.359501e-12,9.795650e-12,6.666764e-12,4.479368e-12
1.949404e-01,5.484203e-12,8.319561e-12,9.746503e-12,6.495956e-12,4.429168e-12
1.953835e-01,5.416572e-12,8.279258e-12,9.658694e-12,6.379831e-12,4.346736e-12
1.958265e-01,5.223442e-12,8.235578e-12,9.542893e-12,6.403403e-12,4.267916e-12
1.962695e-01,5.177517e-12,8.171030e-12,9.396168e-12,6.619444e-12,4.153584e-12
1.967126e-01,5.002838e-12,8.139278e-12,9.229422e-12,6.835353e-12,4.038880e-12
1.971556e-01,4.983190e-12,8.059607e-12,9.040832e-12,6.901491e-12,3.923889e-12
1.975987e-01,4.842349e-12,8.028466e-12,8.849638e-12,6.750607e-12,3.781917e-12
1.980417e-01,4.846761e-12,7.981762e-12,8.660550e-12,6.497631e-12,3.651365e-12
1.984848e-01,4.749129e-12,7.924702e-12,8.479211e-12,6.343208e-12,3.500122e-12
1.989278e-01,4.771610e-12,7.875802e-12,8.313987e-12,6.365850e-12,3.361041e-12
1.993709e-01,4.716580e-12,7.835556e-12,8.166192e-12,6.537656e-12,3.202757e-12
1.998139e-01,4.749711e-12,7.762104e-12,8.040277e-12,6.637003e-12,3.062318e-12
2.002570e-01,4.729616e-12,7.729750e-12,7.928356e-12,6.637321e-12,2.923380e-12
2.007000e-01,4.764689e-12,7.661997e-12,7.838338e-12,6.521641e-12,2.768552e-12
2.011431e-01,4.771166e-12,7.598215e-12,7.761468e-12,6.515077e-12,2.653490e-12
2.015861e-01,4.800123e-12,7.581717e-12,7.704161e-12,6.640993e-12,2.515915e-12
2.020292e-01,4.822983e-12,7.482210e-12,7.647212e-12,6.891240e-12,2.408073e-12
2.024722e-01,4.841151e-12,7.469196e-12,7.606633e-12,7.074137e-12,2.294178e-12
2.029152e-01,4.872853e-12,7.384565e-12,7.564338e-12,7.112738e-12,2.188932e-12
2.033583e-01,4.879956e-12,7.333804e-12,7.536748e-12,7.043414e-12,2.117202e-12
2.038013e-01,4.917908e-12,7.269527e-12,7.502910e-12,7.045959e-12,2.046849e-12
2.042444e-01,4.917044e-12,7.208474e-12,7.479201e-12,7.249464e-12,1.998552e-12
2.046874e-01,4.962117e-12,7.136978e-12,7.450297e-12,7.622200e-12,1.948191e-12
2.051305e-01,4.960895e-12,7.097541e-12,7.426889e-12,7.989217e-12,1.927854e-12
2.055735e-01,5.016093e-12,7.022698e-12,7.398910e-12,8.176218e-12,1.895899e-12
2.060166e-01,5.024130e-12,7.002325e-12,7.380200e-12,8.154849e-12,1.912611e-12
2.064596e-01,5.092192e-12,6.956323e-12,7.358223e-12,8.060664e-12,1.911004e-12
2.069027e-01,5.114763e-12,6.940036e-12,7.349449e-12,8.072860e-12,1.937217e-12
2.073457e-01,5.195935e-12,6.927155e-12,7.338402e-12,8.255316e-12,1.964645e-12
2.077888e-01,5.235357e-12,6.929689e-12,7.347490e-12,8.504241e-12,2.011827e-12
2.082318e-01,5.327703e-12,6.935422e-12,7.358661e-12,8.671752e-12,2.071686e-12
2.086748e-01,5.379227e-12,6.965840e-12,7.388590e-12,8.682628e-12,2.125816e-12
2.091179e-01,5.477298e-12,6.997179e-12,7.425873e-12,8.638102e-12,2.201633e-12
2.095609e-01,5.536378e-12,7.033968e-12,7.477058e-12,8.684991e-12,2.267574e-12
2.100040e-01,5.634532e-12,7.109069e-12,7.537782e-12,8.882730e-12,2.368501e-12
2.104470e-01,5.693262e-12,7.147257e-12,7.610186e-12,9.129198e-12,2.444721e-12
2.108901e-01,5.786529e-12,7.249035e-12,7.693982e-12,9.245702e-12,2.543955e-12
2.113331e-01,5.838184e-12,7.315186e-12,7.779392e-12,9.157641e-12,2.634926e-12
2.117762e-01,5.916843e-12,7.404102e-12,7.880350e-12,8.945193e-12,2.735686e-12
2.122192e-01,5.953905e-12,7.505542e-12,7.976633e-12,8.814048e-12,2.823517e-12
2.126623e-01,6.010007e-12,7.585488e-12,8.087143e-12,8.870508e-12,2.926095e-12
2.131053e-01,6.023225e-12,7.681957e-12,8.185058e-12,9.068772e-12,3.000935e-12
2.135484e-01,6.046271e-12,7.774312e-12,8.297717e-12,9.197462e-12,3.085135e-12
2.139914e-01,6.030372e-12,7.848590e-12,8.395109e-12,9.103994e-12,3.150722e-12
2.144345e-01,6.015663e-12,7.941262e-12,8.502939e-12,8.791603e-12,3.217629e-12
2.148775e-01,5.970537e-12,8.009513e-12,8.593773e-12,8.420665e-12,3.257796e-12
2.153205e-01,5.918637e-12,8.070302e-12,8.694230e-12,8.162493e-12,3.293304e-12
2.157636e-01,5.848244e-12,8.131098e-12,8.778782e-12,8.042467e-12,3.307374e-12
2.162066e-01,5.765239e-12,8.161275e-12,8.867671e-12,7.942163e-12,3.316750e-12
2.166497e-01,5.679851e-12,8.196337e-12,8.940552e-12,7.718964e-12,3.312812e-12
2.170927e-01,5.574856e-12,8.209359e-12,9.010750e-12,7.352215e-12,3.297189e-12
2.175358e-01,5.485152e-12,8.209787e-12,9.065010e-12,6.990355e-12,3.269988e-12
2.179788e-01,5.368459e-12,8.195879e-12,9.107512e-12,6.775592e-12,3.232055e-12
2.184219e-01,5.282121e-12,8.173535e-12,9.131977e-12,6.751870e-12,3.191166e-12
2.188649e-01,5.159485e-12,8.123226e-12,9.142542e-12,6.759167e-12,3.129811e-12
2.193080e-01,5.079380e-12,8.072125e-12,9.137205e-12,6.640963e-12,3.079729e-12
2.197510e-01,4.954541e-12,8.001324e-12,9.119709e-12,6.321621e-12,3.005033e-12
2.201941e-01,4.881535e-12,7.906161e-12,9.095700e-12,5.946159e-12,2.947556e-12
2.206371e-01,4.758963e-12,7.826125e-12,9.064796e-12,5.709849e-12,2.871554e-12
2.210801e-01,4.692685e-12,7.696647e-12,9.040681e-12,5.721164e-12,2.808169e-12
2.215232e-01,4.575925e-12,7.593110e-12,9.018348e-12,5.881209e-12,2.743764e-12
2.219662e-01,4.516489e-12,7.459144e-12,9.013138e-12,5.976212e-12,2.677278e-12
2.224093e-01,4.412583e-12,7.325896e-12,9.013460e-12,5.857278e-12,2.620888e-12
2.228523e-01,4.363563e-12,7.195346e-12,9.036095e-12,5.560529e-12,2.560105e-12
2.232954e-01,4.280025e-12,7.059814e-12,9.065533e-12,5.265875e-12,2.517856e-12
2.237384e-01,4.245306e-12,6.924285e-12,9.118785e-12,5.116905e-12,2.463240e-12
2.241815e-01,4.189313e-12,6.809098e-12,9.176278e-12,5.105292e-12,2.432481e-12
2.246245e-01,4.173805e-12,6.679176e-12,9.255972e-12,5.081805e-12,2.388703e-12
2.250676e-01,4.152058e-12,6.582159e-12,9.337841e-12,4.928086e-12,2.360954e-12
2.255106e-01,4.160039e-12,6.481553e-12,9.440544e-12,4.664798e-12,2.325863e-12
2.259537e-01,4.177494e-12,6.397610e-12,9.544128e-12,4.469735e-12,2.304785e-12
2.263967e-01,4.214082e-12,6.330532e-12,9.666512e-12,4.476813e-12,2.279374e-12
2.268398e-01,4.275116e-12,6.276776e-12,9.791399e-12,4.689398e-12,2.251118e-12
2.272828e-01,4.344789e-12,6.237666e-12,9.933156e-12,4.912286e-12,2.229454e-12
2.277258e-01,4.453225e-12,6.218696e-12,1.007790e-11,4.971705e-12,2.196343e-12
2.281689e-01,4.560077e-12,6.208810e-12,1.023608e-11,4.823134e-12,2.183249e-12
2.286119e-01,4.716580e-12,6.211626e-12,1.039667e-11,4.635705e-12,2.146906e-12
2.290550e-01,4.863196e-12,6.235764e-12,1.056155e-11,4.608493e-12,2.131541e-12
2.294980e-01,5.066662e-12,6.253152e-12,1.072399e-11,4.819420e-12,2.099312e-12
2.299411e-01,5.254132e-12,6.294741e-12,1.087749e-11,5.139404e-12,2.082241e-12
2.303841e-01,5.499253e-12,6.329915e-12,1.102042e-11,5.352398e-12,2.056197e-12
2.308272e-01,5.723317e-12,6.369466e-12,1.114007e-11,5.341023e-12,2.043568e-12
2.312702e-01,6.001279e-12,6.414821e-12,1.124025e-11,5.175097e-12,2.025222e-12
2.317133e-01,6.252885e-12,6.457174e-12,1.130584e-11,5.035070e-12,2.017892e-12
2.321563e-01,6.549466e-12,6.487840e-12,1.134898e-11,5.037524e-12,2.008605e-12
2.325994e-01,6.815945e-12,6.538422e-12,1.135525e-11,5.125216e-12,2.008832e-12
2.330424e-01,7.113505e-12,6.547045e-12,1.134185e-11,5.141954e-12,2.009332e-12
2.334854e-01,7.375222e-12,6.591812e-12,1.129540e-11,4.983193e-12,2.016787e-12
2.339285e-01,7.654825e-12,6.590423e-12,1.123448e-11,4.726968e-12,2.024868e-12
2.343715e-01,7.893875e-12,6.612990e-12,1.114839e-11,4.561224e-12,2.035778e-12
2.348146e-01,8.136835e-12,6.608910e-12,1.105024e-11,4.624428e-12,2.048420e-12
2.352576e-01,8.337728e-12,6.615082e-12,1.093163e-11,4.864859e-12,2.058893e-12
2.357007e-01,8.530898e-12,6.603380e-12,1.080136e-11,5.075953e-12,2.072397e-12
2.361437e-01,8.685164e-12,6.604041e-12,1.065278e-11,5.085207e-12,2.081794e-12
2.365868e-01,8.821856e-12,6.587532e-12,1.049066e-11,4.889416e-12,2.091180e-12
2.370298e-01,8.926838e-12,6.583292e-12,1.031220e-11,4.685551e-12,2.091044e-12
2.374729e-01,9.008291e-12,6.576219e-12,1.012156e-11,4.666621e-12,2.098276e-12
2.379159e-01,9.068126e-12,6.568049e-12,9.920251e-12,4.888143e-12,2.087809e-12
2.383590e-01,9.099651e-12,6.576853e-12,9.712530e-12,5.190631e-12,2.089913e-12
2.388020e-01,9.120059e-12,6.578342e-12,9.501440e-12,5.377745e-12,2.069151e-12
2.392450e-01,9.108237e-12,6.601156e-12,9.292104e-12,5.363458e-12,2.065625e-12
2.396881e-01,9.094398e-12,6.619310e-12,9.088226e-12,5.255966e-12,2.039366e-12
2.401311e-01,9.045800e-12,6.661044e-12,8.893761e-12,5.230046e-12,2.030579e-12
2.405742e-01,9.001682e-12,6.693767e-12,8.709479e-12,5.353782e-12,2.002610e-12
2.410172e-01,8.920780e-12,6.764607e-12,8.540956e-12,5.530287e-12,1.988438e-12
2.414603e-01,8.848654e-12,6.813384e-12,8.386353e-12,5.578650e-12,1.964497e-12
2.419033e-01,8.738531e-12,6.909545e-12,8.249941e-12,5.435268e-12,1.951461e-12
2.423464e-01,8.640199e-12,6.985777e-12,8.128814e-12,5.208666e-12,1.934733e-12
2.427894e-01,8.504767e-12,7.094936e-12,8.025879e-12,5.109542e-12,1.925111e-12
2.432325e-01,8.384813e-12,7.200568e-12,7.937546e-12,5.245625e-12,1.921372e-12
2.436755e-01,8.230622e-12,7.321489e-12,7.866240e-12,5.519434e-12,1.918862e-12
2.441186e-01,8.095205e-12,7.448107e-12,7.810228e-12,5.711162e-12,1.929450e-12
2.445616e-01,7.931191e-12,7.587772e-12,7.768547e-12,5.652709e-12,1.939006e-12
2.450047e-01,7.787849e-12,7.726784e-12,7.742900e-12,5.400885e-12,1.966213e-12
2.454477e-01,7.622529e-12,7.880432e-12,7.730067e-12,5.153367e-12,1.987557e-12
2.458907e-01,7.478518e-12,8.030719e-12,7.733780e-12,5.114760e-12,2.029763e-12
2.463338e-01,7.318458e-12,8.185702e-12,7.746519e-12,5.282386e-12,2.065400e-12
2.467768e-01,7.177124e-12,8.341627e-12,7.773631e-12,5.499261e-12,2.119733e-12
2.472199e-01,7.026112e-12,8.494498e-12,7.802194e-12,5.574979e-12,2.168999e-12
2.476629e-01,6.887543e-12,8.646345e-12,7.837249e-12,5.482938e-12,2.233510e-12
2.481060e-01,6.743205e-12,8.795124e-12,7.863872e-12,5.361454e-12,2.292665e-12
2.485490e-01,6.603234e-12,8.936329e-12,7.887115e-12,5.372401e-12,2.365958e-12
2.489921e-01,6.460977e-12,9.069203e-12,7.893881e-12,5.542753e-12,2.433594e-12
2.494351e-01,6.315354e-12,9.194813e-12,7.893901e-12,5.718452e-12,2.512734e-12
2.498782e-01,6.171425e-12,9.299037e-12,7.879800e-12,5.726846e-12,2.590068e-12
2.503212e-01,6.019274e-12,9.400915e-12,7.865188e-12,5.528488e-12,2.674879e-12
2.507643e-01,5.874413e-12,9.476991e-12,7.850225e-12,5.289161e-12,2.758944e-12
2.512073e-01,5.720233e-12,9.543613e-12,7.850280e-12,5.221922e-12,2.849952e-12
2.516503e-01,5.581047e-12,9.589953e-12,7.867906e-12,5.413943e-12,2.944079e-12
2.520934e-01,5.433678e-12,9.618289e-12,7.913271e-12,5.724837e-12,3.041784e-12
2.525364e-01,5.310903e-12,9.624854e-12,7.987596e-12,5.922140e-12,3.144561e-12
2.529795e-01,5.183387e-12,9.618011e-12,8.093108e-12,5.864695e-12,3.249675e-12
2.534225e-01,5.089747e-12,9.579298e-12,8.223949e-12,5.645487e-12,3.357777e-12
2.538656e-01,4.994772e-12,9.539312e-12,8.373803e-12,5.480527e-12,3.468740e-12
2.543086e-01,4.941015e-12,9.463466e-12,8.534633e-12,5.544697e-12,3.581244e-12
2.547517e-01,4.889523e-12,9.385987e-12,8.694501e-12,5.793307e-12,3.693646e-12
2.551947e-01,4.884096e-12,9.279861e-12,8.844528e-12,6.048018e-12,3.804175e-12
