k_s_per_km,kPk_pi_p8_0,kPk_pi_p8_1,kPk_pi_p8_2,kPk_pi_p8_n1,kPk_pi_p8_n2
1.275974e-01,1.135027e-10,2.068406e-10,1.770110e-10,1.495462e-10,7.304241e-11
1.280404e-01,1.105289e-10,2.019666e-10,1.739383e-10,1.475171e-10,8.062101e-11
1.284835e-01,1.075191e-10,1.983539e-10,1.725741e-10,1.423645e-10,8.774962e-11
1.289265e-01,1.052221e-10,1.936103e-10,1.737061e-10,1.357191e-10,9.603516e-11
1.293695e-01,1.026963e-10,1.904619e-10,1.722343e-10,1.267922e-10,1.017566e-10
1.298126e-01,1.006401e-10,1.873867e-10,1.728426e-10,1.175547e-10,1.037669e-10
1.302556e-01,9.815912e-11,1.841158e-10,1.675296e-10,1.076089e-10,1.027607e-10
1.306987e-01,9.592910e-11,1.815982e-10,1.658826e-10,9.974810e-11,9.757782e-11
1.311417e-01,9.314313e-11,1.778790e-10,1.605470e-10,9.171137e-11,9.001795e-11
1.315848e-01,9.045785e-11,1.728283e-10,1.578882e-10,8.623118e-11,7.945351e-11
1.320278e-01,8.721550e-11,1.664200e-10,1.517323e-10,8.307155e-11,6.897981e-11
1.324709e-01,8.408823e-11,1.603651e-10,1.449821e-10,8.204229e-11,5.914054e-11
1.329139e-01,8.062261e-11,1.522239e-10,1.401228e-10,8.242750e-11,5.149076e-11
1.333570e-01,7.747051e-11,1.445300e-10,1.324990e-10,8.453358e-11,4.604478e-11
1.338000e-01,7.429337e-11,1.370269e-10,1.275082e-10,8.717685e-11,4.406488e-11
1.342431e-01,7.159674e-11,1.301903e-10,1.217518e-10,8.957176e-11,4.476823e-11
1.346861e-01,6.907673e-11,1.235417e-10,1.181869e-10,9.157634e-11,4.819562e-11
1.351291e-01,6.702937e-11,1.180889e-10,1.122674e-10,9.229843e-11,5.272146e-11
1.355722e-01,6.516789e-11,1.145306e-10,1.084564e-10,9.170884e-11,5.794638e-11
1.360152e-01,6.365129e-11,1.125244e-10,1.040062e-10,8.923910e-11,6.241911e-11
1.364583e-01,6.229048e-11,1.107837e-10,1.018640e-10,8.544991e-11,6.561459e-11
1.369013e-01,6.108254e-11,1.112381e-10,9.824007e-11,8.018981e-11,6.651778e-11
1.373444e-01,5.992048e-11,1.113438e-10,9.562246e-11,7.452245e-11,6.525846e-11
1.377874e-01,5.867825e-11,1.113239e-10,9.318241e-11,6.876649e-11,6.168575e-11
1.382305e-01,5.738071e-11,1.111533e-10,9.208335e-11,6.321697e-11,5.647752e-11
1.386735e-01,5.585669e-11,1.100309e-10,9.068445e-11,5.823784e-11,5.043709e-11
1.391166e-01,5.429634e-11,1.078899e-10,8.857456e-11,5.480505e-11,4.401156e-11
1.395596e-01,5.252022e-11,1.047764e-10,8.802151e-11,5.271710e-11,3.824393e-11
1.400027e-01,5.084918e-11,1.012270e-10,8.504943e-11,5.171074e-11,3.381168e-11
1.404457e-01,4.903630e-11,9.684151e-11,8.427522e-11,5.166600e-11,3.120663e-11
1.408888e-01,4.747963e-11,9.244329e-11,8.194867e-11,5.273956e-11,3.028218e-11
1.413318e-01,4.583037e-11,8.761769e-11,8.098570e-11,5.444657e-11,3.100082e-11
1.417748e-01,4.454049e-11,8.354006e-11,7.827543e-11,5.597162e-11,3.299316e-11
1.422179e-01,4.313982e-11,7.998178e-11,7.533429e-11,5.729177e-11,3.570434e-11
1.426609e-01,4.215112e-11,7.729395e-11,7.210032e-11,5.806148e-11,3.846426e-11
1.431040e-01,4.100182e-11,7.474587e-11,6.931414e-11,5.792505e-11,4.084278e-11
1.435470e-01,4.022360e-11,7.311506e-11,6.643190e-11,5.682274e-11,4.200531e-11
1.439901e-01,3.919668e-11,7.163208e-11,6.379900e-11,5.452689e-11,4.210007e-11
1.444331e-01,3.844764e-11,7.069639e-11,6.097954e-11,5.162272e-11,4.088842e-11
1.448762e-01,3.737383e-11,6.951215e-11,5.816422e-11,4.846013e-11,3.835738e-11
1.453192e-01,3.650581e-11,6.830948e-11,5.646670e-11,4.481503e-11,3.520010e-11
1.457623e-01,3.531729e-11,6.698117e-11,5.436780e-11,4.141922e-11,3.160777e-11
1.462053e-01,3.432083e-11,6.545402e-11,5.289144e-11,3.844064e-11,2.806505e-11
1.466484e-01,3.309614e-11,6.383520e-11,5.133794e-11,3.619974e-11,2.506076e-11
1.470914e-01,3.205964e-11,6.214341e-11,5.094667e-11,3.469670e-11,2.295054e-11
1.475344e-01,3.091247e-11,6.084897e-11,4.989850e-11,3.368858e-11,2.192037e-11
1.479775e-01,2.993959e-11,5.952293e-11,4.963268e-11,3.370522e-11,2.171975e-11
1.484205e-01,2.897166e-11,5.786948e-11,4.925837e-11,3.416350e-11,2.247141e-11
1.488636e-01,2.812933e-11,5.679850e-11,4.858880e-11,3.513071e-11,2.383355e-11
1.493066e-01,2.738345e-11,5.570528e-11,4.777974e-11,3.590717e-11,2.527703e-11
1.497497e-01,2.667688e-11,5.478375e-11,4.682650e-11,3.658410e-11,2.659617e-11
1.501927e-01,2.611446e-11,5.370487e-11,4.607575e-11,3.699852e-11,2.756501e-11
1.506358e-01,2.545929e-11,5.243573e-11,4.490619e-11,3.703781e-11,2.775638e-11
1.510788e-01,2.497919e-11,5.069957e-11,4.351970e-11,3.633050e-11,2.725485e-11
1.515219e-01,2.427323e-11,4.889414e-11,4.164292e-11,3.503042e-11,2.610305e-11
1.519649e-01,2.377488e-11,4.678666e-11,3.973409e-11,3.334451e-11,2.429679e-11
1.524080e-01,2.297671e-11,4.508689e-11,3.799198e-11,3.144416e-11,2.217699e-11
1.528510e-01,2.243672e-11,4.294013e-11,3.653656e-11,2.931593e-11,1.996993e-11
1.532940e-01,2.157648e-11,4.119132e-11,3.495731e-11,2.722217e-11,1.804344e-11
1.537371e-01,2.102235e-11,3.938975e-11,3.397507e-11,2.533542e-11,1.648915e-11
1.541801e-01,2.017684e-11,3.818564e-11,3.253151e-11,2.384044e-11,1.556159e-11
1.546232e-01,1.966081e-11,3.735092e-11,3.135886e-11,2.268620e-11,1.519454e-11
1.550662e-01,1.890782e-11,3.676612e-11,3.098858e-11,2.203071e-11,1.541493e-11
1.555093e-01,1.847720e-11,3.662225e-11,3.023544e-11,2.172190e-11,1.610896e-11
1.559523e-01,1.786976e-11,3.638910e-11,2.994243e-11,2.172769e-11,1.701999e-11
1.563954e-01,1.753182e-11,3.664251e-11,2.938082e-11,2.208347e-11,1.787099e-11
1.568384e-01,1.706905e-11,3.654802e-11,2.917717e-11,2.240167e-11,1.858355e-11
1.572815e-01,1.678736e-11,3.634667e-11,2.844977e-11,2.276918e-11,1.886762e-11
1.577245e-01,1.641826e-11,3.576192e-11,2.815264e-11,2.296055e-11,1.873746e-11
1.581676e-01,1.613469e-11,3.512975e-11,2.751884e-11,2.292253e-11,1.806533e-11
1.586106e-01,1.580987e-11,3.403457e-11,2.661943e-11,2.258093e-11,1.707603e-11
1.590537e-01,1.549205e-11,3.307704e-11,2.588037e-11,2.201687e-11,1.566201e-11
1.594967e-01,1.519511e-11,3.185221e-11,2.488176e-11,2.102062e-11,1.426822e-11
1.599397e-01,1.484297e-11,3.071109e-11,2.412907e-11,1.997970e-11,1.283289e-11
1.603828e-01,1.457802e-11,2.949875e-11,2.330718e-11,1.874169e-11,1.169251e-11
1.608258e-01,1.422294e-11,2.852650e-11,2.241016e-11,1.756099e-11,1.080687e-11
1.612689e-01,1.402052e-11,2.797162e-11,2.156271e-11,1.640887e-11,1.041195e-11
1.617119e-01,1.370267e-11,2.734851e-11,2.088842e-11,1.537738e-11,1.031257e-11
1.621550e-01,1.359090e-11,2.716556e-11,2.003545e-11,1.462579e-11,1.061228e-11
1.625980e-01,1.334430e-11,2.694123e-11,1.987846e-11,1.410174e-11,1.114807e-11
1.630411e-01,1.332005e-11,2.702212e-11,1.914940e-11,1.377948e-11,1.177779e-11
1.634841e-01,1.314801e-11,2.692812e-11,1.885095e-11,1.378630e-11,1.229992e-11
1.639272e-01,1.318260e-11,2.674572e-11,1.821442e-11,1.390412e-11,1.265181e-11
1.643702e-01,1.305398e-11,2.630786e-11,1.797824e-11,1.414516e-11,1.276526e-11
1.648133e-01,1.310168e-11,2.580175e-11,1.755038e-11,1.435590e-11,1.257260e-11
1.652563e-01,1.298142e-11,2.521206e-11,1.740192e-11,1.454583e-11,1.209392e-11
1.656993e-01,1.300392e-11,2.458930e-11,1.717321e-11,1.459406e-11,1.134307e-11
1.661424e-01,1.287268e-11,2.376634e-11,1.672225e-11,1.452368e-11,1.054295e-11
1.665854e-01,1.285665e-11,2.300955e-11,1.645612e-11,1.428004e-11,9.580751e-12
1.670285e-01,1.271672e-11,2.228761e-11,1.620556e-11,1.377460e-11,8.850357e-12
1.674715e-01,1.267148e-11,2.173274e-11,1.578773e-11,1.318961e-11,8.146162e-12
1.679146e-01,1.254198e-11,2.135555e-11,1.551413e-11,1.247536e-11,7.833248e-12
1.683576e-01,1.249030e-11,2.105612e-11,1.526073e-11,1.174288e-11,7.640166e-12
1.688007e-01,1.239287e-11,2.075846e-11,1.488017e-11,1.108218e-11,7.815927e-12
1.692437e-01,1.235326e-11,2.062769e-11,1.462066e-11,1.043291e-11,8.056021e-12
1.696868e-01,1.229693e-11,2.045214e-11,1.418770e-11,9.949521e-12,8.529045e-12
1.701298e-01,1.226277e-11,2.027532e-11,1.386985e-11,9.616396e-12,8.932816e-12
1.705729e-01,1.222533e-11,1.996991e-11,1.345597e-11,9.445697e-12,9.311067e-12
1.710159e-01,1.217258e-11,1.958259e-11,1.324589e-11,9.397100e-12,9.527022e-12
1.714590e-01,1.212135e-11,1.903851e-11,1.293284e-11,9.487087e-12,9.557404e-12
1.719020e-01,1.202075e-11,1.856140e-11,1.262111e-11,9.660219e-12,9.391017e-12
1.723450e-01,1.192569e-11,1.790544e-11,1.233460e-11,9.843141e-12,9.013891e-12
1.727881e-01,1.175760e-11,1.737253e-11,1.209698e-11,1.004878e-11,8.521378e-12
1.732311e-01,1.160881e-11,1.676968e-11,1.184239e-11,1.014836e-11,7.950453e-12
1.736742e-01,1.137795e-11,1.634566e-11,1.154889e-11,1.020122e-11,7.382033e-12
1.741172e-01,1.119065e-11,1.594873e-11,1.122605e-11,1.009885e-11,6.902314e-12
1.745603e-01,1.092024e-11,1.571159e-11,1.111362e-11,9.955834e-12,6.560484e-12
1.750033e-01,1.072543e-11,1.563257e-11,1.083471e-11,9.661340e-12,6.376583e-12
1.754464e-01,1.044729e-11,1.554149e-11,1.066803e-11,9.313251e-12,6.388831e-12
1.758894e-01,1.027701e-11,1.551101e-11,1.036464e-11,8.965851e-12,6.543503e-12
1.763325e-01,1.001677e-11,1.551665e-11,1.023997e-11,8.597644e-12,6.840843e-12
1.767755e-01,9.886515e-12,1.543115e-11,1.008256e-11,8.280941e-12,7.167668e-12
1.772186e-01,9.655102e-12,1.529432e-11,9.926549e-12,7.969480e-12,7.522438e-12
1.776616e-01,9.563126e-12,1.516531e-11,9.816267e-12,7.776847e-12,7.783605e-12
1.781046e-01,9.354363e-12,1.482520e-11,9.670894e-12,7.706409e-12,7.950051e-12
1.785477e-01,9.286304e-12,1.450042e-11,9.478816e-12,7.669004e-12,7.945488e-12
1.789907e-01,9.093303e-12,1.407723e-11,9.342959e-12,7.721151e-12,7.819125e-12
1.794338e-01,9.031517e-12,1.371126e-11,9.190938e-12,7.801682e-12,7.532302e-12
1.798768e-01,8.848063e-12,1.324475e-11,9.070642e-12,7.968625e-12,7.160139e-12
1.803199e-01,8.782098e-12,1.288134e-11,8.953453e-12,8.116544e-12,6.743926e-12
1.807629e-01,8.611868e-12,1.253188e-11,8.785226e-12,8.231106e-12,6.339933e-12
1.812060e-01,8.545271e-12,1.222327e-11,8.736808e-12,8.282453e-12,5.981064e-12
1.816490e-01,8.403766e-12,1.192776e-11,8.619316e-12,8.310692e-12,5.739228e-12
1.820921e-01,8.343635e-12,1.172576e-11,8.593433e-12,8.302894e-12,5.606206e-12
1.825351e-01,8.247670e-12,1.146846e-11,8.502619e-12,8.207126e-12,5.621123e-12
1.829782e-01,8.198096e-12,1.129471e-11,8.508861e-12,8.047903e-12,5.706109e-12
1.834212e-01,8.158304e-12,1.109469e-11,8.476980e-12,7.893103e-12,5.891089e-12
1.838643e-01,8.116367e-12,1.090457e-11,8.475979e-12,7.760618e-12,6.048217e-12
1.843073e-01,8.127216e-12,1.069658e-11,8.435728e-12,7.617138e-12,6.240849e-12
1.847503e-01,8.077575e-12,1.047351e-11,8.391262e-12,7.450190e-12,6.327677e-12
1.851934e-01,8.119691e-12,1.026677e-11,8.397776e-12,7.329870e-12,6.353205e-12
1.856364e-01,8.039595e-12,1.003588e-11,8.336013e-12,7.302844e-12,6.251788e-12
1.860795e-01,8.082726e-12,9.847547e-12,8.319750e-12,7.298431e-12,6.072629e-12
1.865225e-01,7.953776e-12,9.641014e-12,8.310714e-12,7.321298e-12,5.806613e-12
1.869656e-01,7.972457e-12,9.554199e-12,8.245133e-12,7.327949e-12,5.506269e-12
1.874086e-01,7.790175e-12,9.416427e-12,8.201639e-12,7.419271e-12,5.188001e-12
1.878517e-01,7.770887e-12,9.370321e-12,8.133102e-12,7.485976e-12,4.912121e-12
1.882947e-01,7.548983e-12,9.282460e-12,8.092316e-12,7.552070e-12,4.692674e-12
1.887378e-01,7.493388e-12,9.294325e-12,8.031600e-12,7.498560e-12,4.540463e-12
1.891808e-01,7.257024e-12,9.286579e-12,7.978010e-12,7.474767e-12,4.476766e-12
1.896239e-01,7.176783e-12,9.339554e-12,7.902753e-12,7.403305e-12,4.474881e-12
1.900669e-01,6.954198e-12,9.333392e-12,7.849988e-12,7.314417e-12,4.534204e-12
1.905099e-01,6.861301e-12,9.415775e-12,7.770907e-12,7.165229e-12,4.590779e-12
1.909530e-01,6.671719e-12,9.454153e-12,7.737973e-12,6.991628e-12,4.663479e-12
1.913960e-01,6.569353e-12,9.554975e-12,7.656595e-12,6.837537e-12,4.678017e-12
1.918391e-01,6.416806e-12,9.652736e-12,7.622892e-12,6.678649e-12,4.661071e-12
1.922821e-01,6.297737e-12,9.771364e-12,7.545309e-12,6.520365e-12,4.554067e-12
1.927252e-01,6.175202e-12,9.938787e-12,7.502332e-12,6.387509e-12,4.408455e-12
1.931682e-01,6.032665e-12,1.009057e-11,7.483213e-12,6.322855e-12,4.187948e-12
1.936113e-01,5.931654e-12,1.029704e-11,7.437579e-12,6.282084e-12,3.957746e-12
1.940543e-01,5.760049e-12,1.048391e-11,7.468032e-12,6.241730e-12,3.695534e-12
1.944974e-01,5.674889e-12,1.070367e-11,7.414946e-12,6.205241e-12,3.465890e-12
1.949404e-01,5.484203e-12,1.086399e-11,7.463109e-12,6.235129e-12,3.242354e-12
1.953835e-01,5.416572e-12,1.107444e-11,7.436121e-12,6.299584e-12,3.079926e-12
1.958265e-01,5.223442e-12,1.117883e-11,7.490630e-12,6.335840e-12,2.957115e-12
1.962695e-01,5.177517e-12,1.129169e-11,7.465356e-12,6.301836e-12,2.895088e-12
1.967126e-01,5.002838e-12,1.128853e-11,7.545927e-12,6.280805e-12,2.872264e-12
1.971556e-01,4.983190e-12,1.127183e-11,7.535232e-12,6.283352e-12,2.902083e-12
1.975987e-01,4.842349e-12,1.116062e-11,7.580899e-12,6.270423e-12,2.949365e-12
1.980417e-01,4.846761e-12,1.098107e-11,7.573070e-12,6.158033e-12,3.029715e-12
1.984848e-01,4.749129e-12,1.076192e-11,7.621888e-12,6.034509e-12,3.095174e-12
1.989278e-01,4.771610e-12,1.049713e-11,7.612254e-12,5.960482e-12,3.169203e-12
1.993709e-01,4.716580e-12,1.023738e-11,7.637181e-12,5.912883e-12,3.213363e-12
1.998139e-01,4.749711e-12,9.929622e-12,7.641265e-12,5.803744e-12,3.245182e-12
2.002570e-01,4.729616e-12,9.667586e-12,7.640725e-12,5.673103e-12,3.250032e-12
2.007000e-01,4.764689e-12,9.369804e-12,7.651929e-12,5.614669e-12,3.228140e-12
2.011431e-01,4.771166e-12,9.133074e-12,7.621796e-12,5.626753e-12,3.191821e-12
2.015861e-01,4.800123e-12,8.869604e-12,7.632390e-12,5.612923e-12,3.133174e-12
2.020292e-01,4.822983e-12,8.659482e-12,7.583315e-12,5.559454e-12,3.084648e-12
2.024722e-01,4.841151e-12,8.419727e-12,7.593924e-12,5.559480e-12,3.027987e-12
2.029152e-01,4.872853e-12,8.231126e-12,7.531042e-12,5.640575e-12,3.000780e-12
2.033583e-01,4.879956e-12,8.013498e-12,7.535583e-12,5.699282e-12,2.986094e-12
2.038013e-01,4.917908e-12,7.847354e-12,7.454431e-12,5.667516e-12,3.010022e-12
2.042444e-01,4.917044e-12,7.670443e-12,7.443723e-12,5.620887e-12,3.057149e-12
2.046874e-01,4.962117e-12,7.531447e-12,7.342350e-12,5.654750e-12,3.143188e-12
2.051305e-01,4.960895e-12,7.404023e-12,7.319309e-12,5.691297e-12,3.245558e-12
2.055735e-01,5.016093e-12,7.305781e-12,7.197995e-12,5.635971e-12,3.361612e-12
2.060166e-01,5.024130e-12,7.233602e-12,7.149323e-12,5.505350e-12,3.479804e-12
2.064596e-01,5.092192e-12,7.179699e-12,7.015627e-12,5.435840e-12,3.583032e-12
2.069027e-01,5.114763e-12,7.156732e-12,6.933944e-12,5.419085e-12,3.667269e-12
2.073457e-01,5.195935e-12,7.131234e-12,6.803920e-12,5.360266e-12,3.725768e-12
2.077888e-01,5.235357e-12,7.147592e-12,6.700351e-12,5.231581e-12,3.749214e-12
2.082318e-01,5.327703e-12,7.141242e-12,6.590415e-12,5.132876e-12,3.756833e-12
2.086748e-01,5.379227e-12,7.174714e-12,6.473277e-12,5.134826e-12,3.742008e-12
2.091179e-01,5.477298e-12,7.165061e-12,6.385589e-12,5.133506e-12,3.738632e-12
2.095609e-01,5.536378e-12,7.190352e-12,6.281348e-12,5.084992e-12,3.737577e-12
2.100040e-01,5.634532e-12,7.180040e-12,6.212785e-12,5.028821e-12,3.777438e-12
2.104470e-01,5.693262e-12,7.193371e-12,6.137819e-12,5.087833e-12,3.838744e-12
2.108901e-01,5.786529e-12,7.171408e-12,6.104611e-12,5.153863e-12,3.955165e-12
2.113331e-01,5.838184e-12,7.172770e-12,6.048720e-12,5.163000e-12,4.084264e-12
2.117762e-01,5.916843e-12,7.148899e-12,6.051123e-12,5.102483e-12,4.257795e-12
2.122192e-01,5.953905e-12,7.131233e-12,6.022578e-12,5.134456e-12,4.420980e-12
2.126623e-01,6.010007e-12,7.107673e-12,6.057133e-12,5.194888e-12,4.597372e-12
2.131053e-01,6.023225e-12,7.084269e-12,6.053837e-12,5.195023e-12,4.731942e-12
2.135484e-01,6.046271e-12,7.052531e-12,6.113677e-12,5.071279e-12,4.840485e-12
2.139914e-01,6.030372e-12,7.022015e-12,6.132728e-12,4.975592e-12,4.891925e-12
2.144345e-01,6.015663e-12,6.986782e-12,6.205222e-12,4.949636e-12,4.905422e-12
2.148775e-01,5.970537e-12,6.953139e-12,6.242221e-12,4.909712e-12,4.877807e-12
2.153205e-01,5.918637e-12,6.920326e-12,6.316081e-12,4.764157e-12,4.821605e-12
2.157636e-01,5.848244e-12,6.887110e-12,6.354214e-12,4.587623e-12,4.754651e-12
2.162066e-01,5.765239e-12,6.857270e-12,6.423840e-12,4.497634e-12,4.678697e-12
2.166497e-01,5.679851e-12,6.827201e-12,6.453068e-12,4.449992e-12,4.624469e-12
2.170927e-01,5.574856e-12,6.806615e-12,6.516406e-12,4.358306e-12,4.572324e-12
2.175358e-01,5.485152e-12,6.782851e-12,6.539117e-12,4.222556e-12,4.559065e-12
2.179788e-01,5.368459e-12,6.771717e-12,6.585565e-12,4.160041e-12,4.543371e-12
2.184219e-01,5.282121e-12,6.761611e-12,6.606584e-12,4.158819e-12,4.555583e-12
2.188649e-01,5.159485e-12,6.769315e-12,6.632080e-12,4.158200e-12,4.541151e-12
2.193080e-01,5.079380e-12,6.776920e-12,6.661125e-12,4.101307e-12,4.535156e-12
2.197510e-01,4.954541e-12,6.808768e-12,6.668389e-12,4.098531e-12,4.488993e-12
2.201941e-01,4.881535e-12,6.836553e-12,6.706846e-12,4.152535e-12,4.440350e-12
2.206371e-01,4.758963e-12,6.887711e-12,6.710286e-12,4.217057e-12,4.352795e-12
2.210801e-01,4.692685e-12,6.928994e-12,6.757084e-12,4.202210e-12,4.263617e-12
2.215232e-01,4.575925e-12,6.984015e-12,6.768822e-12,4.204740e-12,4.153066e-12
2.219662e-01,4.516489e-12,7.022551e-12,6.822698e-12,4.258394e-12,4.048617e-12
2.224093e-01,4.412583e-12,7.068984e-12,6.848363e-12,4.344129e-12,3.944113e-12
2.228523e-01,4.363563e-12,7.089675e-12,6.908347e-12,4.349244e-12,3.854915e-12
2.232954e-01,4.280025e-12,7.118119e-12,6.942167e-12,4.324322e-12,3.770817e-12
2.237384e-01,4.245306e-12,7.119568e-12,7.006252e-12,4.334949e-12,3.696708e-12
2.241815e-01,4.189313e-12,7.131900e-12,7.042705e-12,4.401181e-12,3.617341e-12
2.246245e-01,4.173805e-12,7.127620e-12,7.107811e-12,4.426991e-12,3.531978e-12
2.250676e-01,4.152058e-12,7.137637e-12,7.138531e-12,4.397160e-12,3.430095e-12
2.255106e-01,4.160039e-12,7.145846e-12,7.191606e-12,4.379148e-12,3.314024e-12
2.259537e-01,4.177494e-12,7.167858e-12,7.211274e-12,4.411651e-12,3.175264e-12
2.263967e-01,4.214082e-12,7.199967e-12,7.241995e-12,4.448816e-12,3.026519e-12
2.268398e-01,4.275116e-12,7.239720e-12,7.241633e-12,4.429821e-12,2.861710e-12
2.272828e-01,4.344789e-12,7.294119e-12,7.247181e-12,4.408591e-12,2.705637e-12
2.277258e-01,4.453225e-12,7.345979e-12,7.223780e-12,4.414488e-12,2.548935e-12
2.281689e-01,4.560077e-12,7.409921e-12,7.200260e-12,4.448348e-12,2.415214e-12
2.286119e-01,4.716580e-12,7.458430e-12,7.151582e-12,4.428318e-12,2.293962e-12
2.290550e-01,4.863196e-12,7.520154e-12,7.102638e-12,4.394796e-12,2.198391e-12
2.294980e-01,5.066662e-12,7.558746e-12,7.036311e-12,4.373738e-12,2.120375e-12
2.299411e-01,5.254132e-12,7.612908e-12,6.964955e-12,4.395781e-12,2.057454e-12
2.303841e-01,5.499253e-12,7.647632e-12,6.891769e-12,4.381443e-12,2.014362e-12
2.308272e-01,5.723317e-12,7.701605e-12,6.806873e-12,4.337208e-12,1.976338e-12
2.312702e-01,6.001279e-12,7.742696e-12,6.737075e-12,4.286830e-12,1.966419e-12
2.317133e-01,6.252885e-12,7.799749e-12,6.651024e-12,4.282143e-12,1.959773e-12
2.321563e-01,6.549466e-12,7.842506e-12,6.594301e-12,4.280735e-12,1.998506e-12
2.325994e-01,6.815945e-12,7.889452e-12,6.517544e-12,4.253994e-12,2.046469e-12
2.330424e-01,7.113505e-12,7.909952e-12,6.478479e-12,4.202055e-12,2.155984e-12
2.334854e-01,7.375222e-12,7.918352e-12,6.419778e-12,4.168980e-12,2.278828e-12
2.339285e-01,7.654825e-12,7.891993e-12,6.404228e-12,4.161906e-12,2.464062e-12
2.343715e-01,7.893875e-12,7.845839e-12,6.371031e-12,4.154132e-12,2.650263e-12
2.348146e-01,8.136835e-12,7.769933e-12,6.384395e-12,4.130079e-12,2.875621e-12
2.352576e-01,8.337728e-12,7.680884e-12,6.382765e-12,4.094485e-12,3.077936e-12
2.357007e-01,8.530898e-12,7.581776e-12,6.428818e-12,4.072877e-12,3.283404e-12
2.361437e-01,8.685164e-12,7.485186e-12,6.465325e-12,4.058216e-12,3.442911e-12
2.365868e-01,8.821856e-12,7.396983e-12,6.545625e-12,4.050055e-12,3.576153e-12
2.370298e-01,8.926838e-12,7.320323e-12,6.621470e-12,4.032036e-12,3.659838e-12
2.374729e-01,9.008291e-12,7.263065e-12,6.733216e-12,4.019892e-12,3.710485e-12
2.379159e-01,9.068126e-12,7.215134e-12,6.846294e-12,4.007567e-12,3.732463e-12
2.383590e-01,9.099651e-12,7.188275e-12,6.983870e-12,4.007937e-12,3.736406e-12
2.388020e-01,9.120059e-12,7.161155e-12,7.126474e-12,4.007491e-12,3.746455e-12
2.392450e-01,9.108237e-12,7.155438e-12,7.280781e-12,4.019245e-12,3.758610e-12
2.396881e-01,9.094398e-12,7.143124e-12,7.442151e-12,4.039798e-12,3.802329e-12
2.401311e-01,9.045800e-12,7.155349e-12,7.600944e-12,4.075751e-12,3.854990e-12
2.405742e-01,9.001682e-12,7.159673e-12,7.768805e-12,4.112957e-12,3.940062e-12
2.410172e-01,8.920780e-12,7.189825e-12,7.921027e-12,4.152556e-12,4.021027e-12
2.414603e-01,8.848654e-12,7.208243e-12,8.083052e-12,4.208522e-12,4.115721e-12
2.419033e-01,8.738531e-12,7.246605e-12,8.218487e-12,4.291314e-12,4.184488e-12
2.423464e-01,8.640199e-12,7.265603e-12,8.365414e-12,4.387871e-12,4.244528e-12
2.427894e-01,8.504767e-12,7.289003e-12,8.475075e-12,4.470460e-12,4.265155e-12
2.432325e-01,8.384813e-12,7.284221e-12,8.596883e-12,4.549266e-12,4.268279e-12
2.436755e-01,8.230622e-12,7.268933e-12,8.676097e-12,4.649336e-12,4.238408e-12
2.441186e-01,8.095205e-12,7.221558e-12,8.767216e-12,4.779669e-12,4.200917e-12
2.445616e-01,7.931191e-12,7.152728e-12,8.815028e-12,4.903181e-12,4.150780e-12
2.450047e-01,7.787849e-12,7.056214e-12,8.870289e-12,4.999411e-12,4.111094e-12
2.454477e-01,7.622529e-12,6.932676e-12,8.888046e-12,5.090719e-12,4.078509e-12
2.458907e-01,7.478518e-12,6.791082e-12,8.906694e-12,5.207220e-12,4.068118e-12
2.463338e-01,7.318458e-12,6.619436e-12,8.897214e-12,5.337073e-12,4.071943e-12
2.467768e-01,7.177124e-12,6.441490e-12,8.882737e-12,5.438533e-12,4.096206e-12
2.472199e-01,7.026112e-12,6.232085e-12,8.849236e-12,5.519532e-12,4.127096e-12
2.476629e-01,6.887543e-12,6.027211e-12,8.809160e-12,5.607266e-12,4.169288e-12
2.481060e-01,6.743205e-12,5.796995e-12,8.756782e-12,5.718196e-12,4.205529e-12
2.485490e-01,6.603234e-12,5.584482e-12,8.700359e-12,5.812689e-12,4.243210e-12
2.489921e-01,6.460977e-12,5.362185e-12,8.636866e-12,5.884932e-12,4.267250e-12
2.494351e-01,6.315354e-12,5.171432e-12,8.572081e-12,5.955880e-12,4.290491e-12
2.498782e-01,6.171425e-12,4.991925e-12,8.507062e-12,6.050967e-12,4.300594e-12
2.503212e-01,6.019274e-12,4.856494e-12,8.438273e-12,6.141692e-12,4.311500e-12
2.507643e-01,5.874413e-12,4.750872e-12,8.377053e-12,6.204598e-12,4.313797e-12
2.512073e-01,5.720233e-12,4.691090e-12,8.310674e-12,6.261447e-12,4.317370e-12
2.516503e-01,5.581047e-12,4.668628e-12,8.254679e-12,6.340252e-12,4.314347e-12
2.520934e-01,5.433678e-12,4.682237e-12,8.193239e-12,6.430185e-12,4.309098e-12
2.525364e-01,5.310903e-12,4.729426e-12,8.142316e-12,6.483545e-12,4.296917e-12
2.529795e-01,5.183387e-12,4.796372e-12,8.086207e-12,6.517144e-12,4.275235e-12
2.534225e-01,5.089747e-12,4.885799e-12,8.039870e-12,6.562819e-12,4.247091e-12
2.538656e-01,4.994772e-12,4.980877e-12,7.986346e-12,6.636815e-12,4.205711e-12
2.543086e-01,4.941015e-12,5.089280e-12,7.945789e-12,6.682588e-12,4.162533e-12
2.547517e-01,4.889523e-12,5.197764e-12,7.893260e-12,6.695418e-12,4.106994e-12
