k_s_per_km,kPk_pi_p1_n1,kPk_pi_p2_n1,kPk_pi_p7_n1,kPk_pi_p8_n1,kPk_pi_p9_n1
1.316154e-01,7.347178e-11,1.306717e-10,7.708953e-11,8.601293e-11,1.194996e-10
1.320772e-01,7.174841e-11,1.201220e-10,7.222985e-11,8.295680e-11,1.144824e-10
1.325390e-01,6.987597e-11,1.109089e-10,6.788847e-11,8.210151e-11,1.104827e-10
1.330008e-01,6.779814e-11,1.035100e-10,6.427943e-11,8.284054e-11,1.056504e-10
1.334626e-01,6.538472e-11,9.889526e-11,6.123390e-11,8.516367e-11,1.013761e-10
1.339244e-01,6.270623e-11,9.670773e-11,5.892296e-11,8.784922e-11,9.751252e-11
1.343863e-01,5.986993e-11,9.674997e-11,5.709141e-11,9.021974e-11,9.483379e-11
1.348481e-01,5.716584e-11,9.815978e-11,5.616350e-11,9.184040e-11,9.211143e-11
1.353099e-01,5.522764e-11,9.999420e-11,5.593679e-11,9.205786e-11,8.997367e-11
1.357717e-01,5.354144e-11,1.009843e-10,5.580300e-11,9.059662e-11,8.821507e-11
1.362335e-01,5.195081e-11,1.007862e-10,5.531165e-11,8.737230e-11,8.639415e-11
1.366953e-01,5.009188e-11,9.884360e-11,5.447609e-11,8.263582e-11,8.474843e-11
1.371571e-01,4.815755e-11,9.511456e-11,5.337787e-11,7.691807e-11,8.233295e-11
1.376189e-01,4.637995e-11,9.006226e-11,5.189152e-11,7.095584e-11,7.947781e-11
1.380807e-01,4.488200e-11,8.442655e-11,5.020747e-11,6.509311e-11,7.683340e-11
1.385425e-01,4.371909e-11,7.860262e-11,4.812468e-11,5.971023e-11,7.454427e-11
1.390043e-01,4.279244e-11,7.367417e-11,4.577219e-11,5.567507e-11,7.204983e-11
1.394661e-01,4.156626e-11,6.994402e-11,4.322628e-11,5.315779e-11,6.950713e-11
1.399280e-01,4.039678e-11,6.761077e-11,4.101829e-11,5.188040e-11,6.749753e-11
1.403898e-01,3.923837e-11,6.659647e-11,3.877097e-11,5.167164e-11,6.582063e-11
1.408516e-01,3.811308e-11,6.690386e-11,3.720438e-11,5.264943e-11,6.352527e-11
1.413134e-01,3.719474e-11,6.791728e-11,3.599273e-11,5.437567e-11,6.180047e-11
1.417752e-01,3.639509e-11,6.926996e-11,3.495124e-11,5.597281e-11,5.996891e-11
1.422370e-01,3.576684e-11,7.033669e-11,3.442580e-11,5.732496e-11,5.818599e-11
1.426988e-01,3.472077e-11,7.010945e-11,3.392901e-11,5.804981e-11,5.610162e-11
1.431606e-01,3.357215e-11,6.905574e-11,3.378387e-11,5.778421e-11,5.447138e-11
1.436224e-01,3.223562e-11,6.626047e-11,3.370315e-11,5.643207e-11,5.289652e-11
1.440842e-01,3.068628e-11,6.236311e-11,3.378081e-11,5.391000e-11,5.180872e-11
1.445460e-01,2.943454e-11,5.773811e-11,3.353056e-11,5.081691e-11,5.089971e-11
1.450079e-01,2.830515e-11,5.263866e-11,3.287998e-11,4.737647e-11,4.978210e-11
1.454697e-01,2.723784e-11,4.816810e-11,3.184389e-11,4.366163e-11,4.897946e-11
1.459315e-01,2.624759e-11,4.432868e-11,3.067303e-11,4.028158e-11,4.827598e-11
1.463933e-01,2.508778e-11,4.196554e-11,2.945999e-11,3.748987e-11,4.730494e-11
1.468551e-01,2.402464e-11,4.091048e-11,2.813380e-11,3.549844e-11,4.582213e-11
1.473169e-01,2.316117e-11,4.122750e-11,2.674853e-11,3.418354e-11,4.428287e-11
1.477787e-01,2.238044e-11,4.232486e-11,2.538088e-11,3.369776e-11,4.273459e-11
1.482405e-01,2.187558e-11,4.398792e-11,2.427195e-11,3.397729e-11,4.104746e-11
1.487023e-01,2.149704e-11,4.566823e-11,2.348998e-11,3.477862e-11,3.914659e-11
1.491641e-01,2.114993e-11,4.693360e-11,2.315399e-11,3.565741e-11,3.743231e-11
1.496259e-01,2.073858e-11,4.744662e-11,2.308505e-11,3.639497e-11,3.607800e-11
1.500877e-01,2.029940e-11,4.682027e-11,2.302434e-11,3.690029e-11,3.493429e-11
1.505496e-01,1.991669e-11,4.521747e-11,2.271917e-11,3.703016e-11,3.409437e-11
1.510114e-01,1.955770e-11,4.261893e-11,2.256568e-11,3.643811e-11,3.360922e-11
1.514732e-01,1.917711e-11,3.929082e-11,2.227123e-11,3.517331e-11,3.341481e-11
1.519350e-01,1.872399e-11,3.577397e-11,2.210940e-11,3.345830e-11,3.327251e-11
1.523968e-01,1.811532e-11,3.207956e-11,2.174397e-11,3.149220e-11,3.298547e-11
1.528586e-01,1.734537e-11,2.921079e-11,2.106467e-11,2.928001e-11,3.290811e-11
1.533204e-01,1.649582e-11,2.689015e-11,2.019809e-11,2.710975e-11,3.246416e-11
1.537822e-01,1.567186e-11,2.587256e-11,1.927511e-11,2.518322e-11,3.204726e-11
1.542440e-01,1.491537e-11,2.575171e-11,1.844600e-11,2.367399e-11,3.092602e-11
1.547058e-01,1.423902e-11,2.643485e-11,1.772333e-11,2.256398e-11,2.994595e-11
1.551676e-01,1.370705e-11,2.765195e-11,1.714251e-11,2.196004e-11,2.864998e-11
1.556294e-01,1.318131e-11,2.897662e-11,1.648551e-11,2.172347e-11,2.745518e-11
1.560913e-01,1.261401e-11,3.016366e-11,1.588506e-11,2.183930e-11,2.612483e-11
1.565531e-01,1.214785e-11,3.083249e-11,1.544131e-11,2.219675e-11,2.497054e-11
1.570149e-01,1.176148e-11,3.094836e-11,1.518640e-11,2.254806e-11,2.407280e-11
1.574767e-01,1.151401e-11,3.034746e-11,1.514502e-11,2.285350e-11,2.326309e-11
1.579385e-01,1.136103e-11,2.921812e-11,1.521591e-11,2.294219e-11,2.258157e-11
1.584003e-01,1.127276e-11,2.766830e-11,1.516846e-11,2.274310e-11,2.213496e-11
1.588621e-01,1.114819e-11,2.583278e-11,1.487188e-11,2.226078e-11,2.187559e-11
1.593239e-01,1.096571e-11,2.404097e-11,1.456324e-11,2.140923e-11,2.155421e-11
1.597857e-01,1.080983e-11,2.236457e-11,1.433560e-11,2.034155e-11,2.130917e-11
1.602475e-01,1.058529e-11,2.110143e-11,1.415277e-11,1.911972e-11,2.096678e-11
1.607093e-01,1.035860e-11,2.026130e-11,1.391031e-11,1.787149e-11,2.065480e-11
1.611711e-01,1.007879e-11,1.997446e-11,1.362686e-11,1.666316e-11,2.018868e-11
1.616330e-01,9.763637e-12,2.009587e-11,1.322367e-11,1.556110e-11,1.965196e-11
1.620948e-01,9.347293e-12,2.056887e-11,1.278811e-11,1.472791e-11,1.914559e-11
1.625566e-01,8.906261e-12,2.110503e-11,1.253868e-11,1.415071e-11,1.840507e-11
1.630184e-01,8.401487e-12,2.164895e-11,1.234711e-11,1.379599e-11,1.774379e-11
1.634802e-01,7.942171e-12,2.186469e-11,1.220448e-11,1.378624e-11,1.687021e-11
1.639420e-01,7.557083e-12,2.196033e-11,1.196210e-11,1.391217e-11,1.627644e-11
1.644038e-01,7.225982e-12,2.148435e-11,1.168243e-11,1.416114e-11,1.554104e-11
1.648656e-01,6.943190e-12,2.095477e-11,1.138295e-11,1.437833e-11,1.494978e-11
1.653274e-01,6.705016e-12,2.005693e-11,1.127112e-11,1.455357e-11,1.430800e-11
1.657892e-01,6.485921e-12,1.923556e-11,1.140456e-11,1.457978e-11,1.386026e-11
1.662510e-01,6.301989e-12,1.839615e-11,1.151848e-11,1.446395e-11,1.352953e-11
1.667128e-01,6.190517e-12,1.768100e-11,1.149420e-11,1.413472e-11,1.321145e-11
1.671747e-01,6.128434e-12,1.719333e-11,1.128884e-11,1.358154e-11,1.299848e-11
1.676365e-01,6.095460e-12,1.682750e-11,1.098737e-11,1.292364e-11,1.282358e-11
1.680983e-01,6.074978e-12,1.672433e-11,1.069345e-11,1.217162e-11,1.265617e-11
1.685601e-01,6.024090e-12,1.670811e-11,1.051021e-11,1.144094e-11,1.246048e-11
1.690219e-01,5.936133e-12,1.679993e-11,1.034992e-11,1.075798e-11,1.224467e-11
1.694837e-01,5.798637e-12,1.685500e-11,1.010436e-11,1.017109e-11,1.197636e-11
1.699455e-01,5.637994e-12,1.687701e-11,9.754313e-12,9.754985e-12,1.165030e-11
1.704073e-01,5.443153e-12,1.672090e-11,9.445979e-12,9.509493e-12,1.126455e-11
1.708691e-01,5.238335e-12,1.641874e-11,9.269634e-12,9.413204e-12,1.085575e-11
1.713309e-01,5.021100e-12,1.590632e-11,9.256512e-12,9.461072e-12,1.049393e-11
1.717927e-01,4.753599e-12,1.525542e-11,9.227644e-12,9.617503e-12,1.009127e-11
1.722545e-01,4.502180e-12,1.453048e-11,9.060803e-12,9.805772e-12,9.808257e-12
1.727164e-01,4.247795e-12,1.386937e-11,8.727445e-12,1.001550e-11,9.417029e-12
1.731782e-01,4.035197e-12,1.325714e-11,8.403775e-12,1.013647e-11,9.289604e-12
1.736400e-01,3.851440e-12,1.288900e-11,8.243932e-12,1.019714e-11,9.069674e-12
1.741018e-01,3.721645e-12,1.259796e-11,8.258419e-12,1.010241e-11,8.979879e-12
1.745636e-01,3.612524e-12,1.257154e-11,8.272381e-12,9.953640e-12,8.818943e-12
1.750254e-01,3.526349e-12,1.259294e-11,8.194408e-12,9.643979e-12,8.747238e-12
1.754872e-01,3.466923e-12,1.272810e-11,7.921203e-12,9.281256e-12,8.679373e-12
1.759490e-01,3.412643e-12,1.287113e-11,7.628200e-12,8.916325e-12,8.633086e-12
1.764108e-01,3.372974e-12,1.291870e-11,7.421733e-12,8.541667e-12,8.496474e-12
1.768726e-01,3.360817e-12,1.296057e-11,7.314127e-12,8.212688e-12,8.372440e-12
1.773344e-01,3.336657e-12,1.277744e-11,7.259415e-12,7.919126e-12,8.206307e-12
1.777963e-01,3.303955e-12,1.255590e-11,7.138930e-12,7.755430e-12,8.102128e-12
1.782581e-01,3.248835e-12,1.216351e-11,6.926796e-12,7.693451e-12,7.889468e-12
1.787199e-01,3.163833e-12,1.171872e-11,6.732051e-12,7.689275e-12,7.757063e-12
1.791817e-01,3.055883e-12,1.120657e-11,6.653315e-12,7.755864e-12,7.564990e-12
1.796435e-01,2.938822e-12,1.069390e-11,6.723760e-12,7.880707e-12,7.421671e-12
1.801053e-01,2.812507e-12,1.026660e-11,6.797191e-12,8.044905e-12,7.258853e-12
1.805671e-01,2.678353e-12,9.944395e-12,6.702399e-12,8.180471e-12,7.150412e-12
1.810289e-01,2.552438e-12,9.806460e-12,6.439780e-12,8.261931e-12,7.025894e-12
1.814907e-01,2.421079e-12,9.753350e-12,6.172471e-12,8.300602e-12,6.953873e-12
1.819525e-01,2.293002e-12,9.905777e-12,6.001571e-12,8.305351e-12,6.849591e-12
1.824143e-01,2.183344e-12,1.003952e-11,6.045779e-12,8.233241e-12,6.800447e-12
1.828761e-01,2.095341e-12,1.029663e-11,6.119148e-12,8.084591e-12,6.718802e-12
1.833380e-01,2.023219e-12,1.046023e-11,6.128572e-12,7.922176e-12,6.688558e-12
1.837998e-01,1.978305e-12,1.062422e-11,5.955434e-12,7.779903e-12,6.619664e-12
1.842616e-01,1.937775e-12,1.064899e-11,5.775150e-12,7.631939e-12,6.560117e-12
1.847234e-01,1.912958e-12,1.061121e-11,5.700523e-12,7.460327e-12,6.477648e-12
1.851852e-01,1.889861e-12,1.045366e-11,5.827120e-12,7.332097e-12,6.438488e-12
1.856470e-01,1.866745e-12,1.021910e-11,5.974322e-12,7.302739e-12,6.344671e-12
1.861088e-01,1.849293e-12,9.937331e-12,6.035047e-12,7.299943e-12,6.302347e-12
1.865706e-01,1.833495e-12,9.622719e-12,5.997871e-12,7.322020e-12,6.205790e-12
1.870324e-01,1.811767e-12,9.342358e-12,5.973575e-12,7.341719e-12,6.218056e-12
1.874942e-01,1.772846e-12,9.089416e-12,6.117860e-12,7.432157e-12,6.133752e-12
1.879560e-01,1.726141e-12,8.923135e-12,6.408997e-12,7.501537e-12,6.168733e-12
1.884178e-01,1.658457e-12,8.839249e-12,6.712307e-12,7.537204e-12,6.134261e-12
1.888797e-01,1.588918e-12,8.879297e-12,6.810834e-12,7.490939e-12,6.172762e-12
1.893415e-01,1.514211e-12,8.936053e-12,6.707140e-12,7.448849e-12,6.161849e-12
1.898033e-01,1.439237e-12,9.097376e-12,6.534370e-12,7.367308e-12,6.214432e-12
1.902651e-01,1.365806e-12,9.249181e-12,6.461044e-12,7.247669e-12,6.236471e-12
1.907269e-01,1.301732e-12,9.443669e-12,6.549573e-12,7.080211e-12,6.266903e-12
1.911887e-01,1.239048e-12,9.581586e-12,6.698732e-12,6.909643e-12,6.277305e-12
1.916505e-01,1.185618e-12,9.708381e-12,6.749088e-12,6.746278e-12,6.298948e-12
1.921123e-01,1.141190e-12,9.784558e-12,6.654049e-12,6.581035e-12,6.301149e-12
1.925741e-01,1.104764e-12,9.826969e-12,6.525937e-12,6.432814e-12,6.313489e-12
1.930359e-01,1.084745e-12,9.851417e-12,6.479435e-12,6.342163e-12,6.274103e-12
1.934977e-01,1.070738e-12,9.828539e-12,6.575012e-12,6.292536e-12,6.273205e-12
1.939595e-01,1.061850e-12,9.849047e-12,6.678421e-12,6.250366e-12,6.227176e-12
1.944214e-01,1.050768e-12,9.802882e-12,6.671987e-12,6.211499e-12,6.257452e-12
1.948832e-01,1.041348e-12,9.851750e-12,6.518011e-12,6.231270e-12,6.209412e-12
1.953450e-01,1.027238e-12,9.834774e-12,6.389921e-12,6.293984e-12,6.257176e-12
1.958068e-01,1.012544e-12,9.908272e-12,6.402355e-12,6.334228e-12,6.223536e-12
1.962686e-01,9.934553e-13,9.961430e-12,6.619005e-12,6.301905e-12,6.297334e-12
1.967304e-01,9.683359e-13,1.002712e-11,6.838011e-12,6.280907e-12,6.280308e-12
1.971922e-01,9.378979e-13,1.011774e-11,6.889028e-12,6.282284e-12,6.338684e-12
1.976540e-01,8.993096e-13,1.017136e-11,6.719027e-12,6.256394e-12,6.342651e-12
1.981158e-01,8.593041e-13,1.024538e-11,6.471807e-12,6.137376e-12,6.378263e-12
1.985776e-01,8.139943e-13,1.025655e-11,6.347951e-12,6.019002e-12,6.395585e-12
1.990394e-01,7.707796e-13,1.025889e-11,6.409121e-12,5.948494e-12,6.411415e-12
1.995012e-01,7.327070e-13,1.021180e-11,6.566877e-12,5.880782e-12,6.427725e-12
1.999631e-01,7.001124e-13,1.014909e-11,6.637110e-12,5.759755e-12,6.427788e-12
2.004249e-01,6.720942e-13,1.005505e-11,6.593478e-12,5.650956e-12,6.427570e-12
2.008867e-01,6.475139e-13,9.952725e-12,6.518875e-12,5.619761e-12,6.415157e-12
2.013485e-01,6.288671e-13,9.835518e-12,6.573459e-12,5.620341e-12,6.402092e-12
2.018103e-01,6.132924e-13,9.712984e-12,6.767613e-12,5.585869e-12,6.387135e-12
2.022721e-01,6.033455e-13,9.584167e-12,6.991524e-12,5.559468e-12,6.362371e-12
2.027339e-01,5.964534e-13,9.447103e-12,7.096941e-12,5.607386e-12,6.326276e-12
2.031957e-01,5.914590e-13,9.303892e-12,7.068853e-12,5.677739e-12,6.274621e-12
2.036575e-01,5.878495e-13,9.152694e-12,7.045133e-12,5.677827e-12,6.234756e-12
2.041193e-01,5.812812e-13,8.978989e-12,7.192009e-12,5.634051e-12,6.165190e-12
2.045811e-01,5.723191e-13,8.808919e-12,7.532760e-12,5.646624e-12,6.115803e-12
2.050429e-01,5.600844e-13,8.606386e-12,7.916658e-12,5.684072e-12,6.031092e-12
2.055048e-01,5.452968e-13,8.414599e-12,8.147218e-12,5.644551e-12,5.971368e-12
2.059666e-01,5.288201e-13,8.191018e-12,8.157261e-12,5.520090e-12,5.881170e-12
2.064284e-01,5.086988e-13,7.970335e-12,8.067297e-12,5.440735e-12,5.812725e-12
2.068902e-01,4.865170e-13,7.743123e-12,8.072516e-12,5.419557e-12,5.723965e-12
2.073520e-01,4.633956e-13,7.523889e-12,8.258856e-12,5.358437e-12,5.646019e-12
2.078138e-01,4.403020e-13,7.311159e-12,8.513694e-12,5.226011e-12,5.554858e-12
2.082756e-01,4.170810e-13,7.133446e-12,8.672827e-12,5.133069e-12,5.471633e-12
2.087374e-01,3.968401e-13,6.952309e-12,8.676338e-12,5.134639e-12,5.372288e-12
2.091992e-01,3.797787e-13,6.835245e-12,8.646707e-12,5.124602e-12,5.293458e-12
2.096610e-01,3.662781e-13,6.702077e-12,8.729662e-12,5.072302e-12,5.187411e-12
2.101228e-01,3.560718e-13,6.629496e-12,8.948826e-12,5.044646e-12,5.109147e-12
2.105846e-01,3.485634e-13,6.540601e-12,9.165377e-12,5.108338e-12,4.997974e-12
2.110465e-01,3.422563e-13,6.489274e-12,9.214613e-12,5.157089e-12,4.915362e-12
2.115083e-01,3.377968e-13,6.428902e-12,9.073640e-12,5.139072e-12,4.805446e-12
2.119701e-01,3.346776e-13,6.380871e-12,8.887791e-12,5.116478e-12,4.713014e-12
2.124319e-01,3.324461e-13,6.332131e-12,8.841150e-12,5.163465e-12,4.602412e-12
2.128937e-01,3.291294e-13,6.278956e-12,8.974071e-12,5.194958e-12,4.507858e-12
2.133555e-01,3.244642e-13,6.233527e-12,9.141438e-12,5.125150e-12,4.398620e-12
2.138173e-01,3.192351e-13,6.178892e-12,9.140727e-12,5.013197e-12,4.310089e-12
2.142791e-01,3.106891e-13,6.141277e-12,8.901162e-12,4.958739e-12,4.203052e-12
2.147409e-01,3.012233e-13,6.104354e-12,8.535045e-12,4.922023e-12,4.131594e-12
2.152027e-01,2.895951e-13,6.086639e-12,8.231145e-12,4.802862e-12,4.035000e-12
2.156645e-01,2.774780e-13,6.097272e-12,8.069311e-12,4.627105e-12,3.981911e-12
2.161264e-01,2.641037e-13,6.112035e-12,7.960322e-12,4.513925e-12,3.912786e-12
2.165882e-01,2.514396e-13,6.184594e-12,7.749943e-12,4.456605e-12,3.881103e-12
2.170500e-01,2.386777e-13,6.240420e-12,7.387565e-12,4.367144e-12,3.846194e-12
2.175118e-01,2.267594e-13,6.359578e-12,7.009955e-12,4.229909e-12,3.840475e-12
2.179736e-01,2.165694e-13,6.457928e-12,6.778112e-12,4.160775e-12,3.840337e-12
2.184354e-01,2.084016e-13,6.589548e-12,6.752092e-12,4.158801e-12,3.864969e-12
2.188972e-01,2.020844e-13,6.723143e-12,6.750550e-12,4.154053e-12,3.889717e-12
2.193590e-01,1.977806e-13,6.849025e-12,6.604199e-12,4.100987e-12,3.941761e-12
2.198208e-01,1.946801e-13,6.988458e-12,6.262475e-12,4.107038e-12,3.984877e-12
2.202826e-01,1.921045e-13,7.111238e-12,5.898950e-12,4.165425e-12,4.053213e-12
2.207444e-01,1.904465e-13,7.235628e-12,5.712589e-12,4.213461e-12,4.113474e-12
2.212062e-01,1.887961e-13,7.355450e-12,5.766711e-12,4.202930e-12,4.187292e-12
2.216681e-01,1.868163e-13,7.462332e-12,5.912283e-12,4.222289e-12,4.258765e-12
2.221299e-01,1.845708e-13,7.578004e-12,5.932272e-12,4.290068e-12,4.334077e-12
2.225917e-01,1.815404e-13,7.680321e-12,5.735095e-12,4.346235e-12,4.414470e-12
2.230535e-01,1.772621e-13,7.796712e-12,5.426734e-12,4.337928e-12,4.493309e-12
2.235153e-01,1.719964e-13,7.908580e-12,5.191928e-12,4.329597e-12,4.578448e-12
2.239771e-01,1.655189e-13,8.032007e-12,5.110649e-12,4.370629e-12,4.663964e-12
2.244389e-01,1.586624e-13,8.154844e-12,5.091645e-12,4.416178e-12,4.755955e-12
2.249007e-01,1.507612e-13,8.278998e-12,4.985987e-12,4.408396e-12,4.847290e-12
2.253625e-01,1.439016e-13,8.401629e-12,4.752818e-12,4.385170e-12,4.947616e-12
2.258243e-01,1.364013e-13,8.510489e-12,4.526700e-12,4.402159e-12,5.043922e-12
2.262861e-01,1.304311e-13,8.619918e-12,4.475046e-12,4.439537e-12,5.152942e-12
2.267479e-01,1.243000e-13,8.702716e-12,4.645307e-12,4.433760e-12,5.253487e-12
2.272098e-01,1.195094e-13,8.788566e-12,4.875557e-12,4.412090e-12,5.363019e-12
2.276716e-01,1.153287e-13,8.846414e-12,4.964435e-12,4.413766e-12,5.469864e-12
2.281334e-01,1.126021e-13,8.900234e-12,4.835037e-12,4.445635e-12,5.565557e-12
2.285952e-01,1.106653e-13,8.937020e-12,4.642771e-12,4.429073e-12,5.676728e-12
2.290570e-01,1.093493e-13,8.956374e-12,4.609445e-12,4.394701e-12,5.747917e-12
2.295188e-01,1.085486e-13,8.970800e-12,4.834441e-12,4.374772e-12,5.852161e-12
2.299806e-01,1.076549e-13,8.968092e-12,5.158396e-12,4.394503e-12,5.900312e-12
2.304424e-01,1.065756e-13,8.961729e-12,5.350901e-12,4.375623e-12,5.975042e-12
2.309042e-01,1.052056e-13,8.957064e-12,5.312183e-12,4.328452e-12,6.003884e-12
2.313660e-01,1.034525e-13,8.947156e-12,5.144823e-12,4.285817e-12,6.040448e-12
2.318278e-01,1.013253e-13,8.953437e-12,5.035704e-12,4.281780e-12,6.049340e-12
2.322896e-01,9.873307e-14,8.957412e-12,5.063905e-12,4.272691e-12,6.048909e-12
2.327515e-01,9.524549e-14,8.976519e-12,5.130963e-12,4.236161e-12,6.035268e-12
2.332133e-01,9.169240e-14,8.997748e-12,5.080708e-12,4.189296e-12,6.006811e-12
2.336751e-01,8.752624e-14,9.026150e-12,4.873498e-12,4.165952e-12,5.972435e-12
2.341369e-01,8.343718e-14,9.058057e-12,4.648997e-12,4.158249e-12,5.926153e-12
2.345987e-01,7.907793e-14,9.092929e-12,4.593632e-12,4.141799e-12,5.877656e-12
2.350605e-01,7.543428e-14,9.129613e-12,4.757886e-12,4.110321e-12,5.824704e-12
2.355223e-01,7.203071e-14,9.167227e-12,4.990963e-12,4.081577e-12,5.772742e-12
2.359841e-01,6.938502e-14,9.201257e-12,5.081873e-12,4.063498e-12,5.722561e-12
2.364459e-01,6.702390e-14,9.232130e-12,4.951675e-12,4.052650e-12,5.672909e-12
2.369077e-01,6.524557e-14,9.250976e-12,4.741741e-12,4.037002e-12,5.633508e-12
2.373695e-01,6.388401e-14,9.264970e-12,4.671038e-12,4.022726e-12,5.589344e-12
2.378313e-01,6.300892e-14,9.257483e-12,4.845839e-12,4.009921e-12,5.564423e-12
2.382932e-01,6.218173e-14,9.253051e-12,5.145711e-12,4.007882e-12,5.523807e-12
2.387550e-01,6.174911e-14,9.220660e-12,5.357893e-12,4.007538e-12,5.510399e-12
2.392168e-01,6.136461e-14,9.201233e-12,5.364367e-12,4.018496e-12,5.471796e-12
2.396786e-01,6.057267e-14,9.157080e-12,5.258270e-12,4.039358e-12,5.462233e-12
2.401404e-01,5.975498e-14,9.123504e-12,5.232643e-12,4.076532e-12,5.426074e-12
2.406022e-01,5.852850e-14,9.080000e-12,5.364938e-12,4.115460e-12,5.408140e-12
2.410640e-01,5.692371e-14,9.029074e-12,5.535395e-12,4.158467e-12,5.374141e-12
2.415258e-01,5.522292e-14,8.984187e-12,5.557450e-12,4.220764e-12,5.341324e-12
2.419876e-01,5.315683e-14,8.921779e-12,5.392157e-12,4.309684e-12,5.303034e-12
2.424494e-01,5.093725e-14,8.870355e-12,5.185619e-12,4.407073e-12,5.256363e-12
2.429112e-01,4.862738e-14,8.805584e-12,5.146949e-12,4.492122e-12,5.208711e-12
2.433730e-01,4.640155e-14,8.746645e-12,5.332465e-12,4.581004e-12,5.150850e-12
2.438349e-01,4.419726e-14,8.682570e-12,5.588406e-12,4.696222e-12,5.093010e-12
2.442967e-01,4.224637e-14,8.615892e-12,5.687662e-12,4.829325e-12,5.028766e-12
2.447585e-01,4.056208e-14,8.545835e-12,5.540806e-12,4.945943e-12,4.965452e-12
2.452203e-01,3.903264e-14,8.466552e-12,5.280422e-12,5.043849e-12,4.900955e-12
2.456821e-01,3.793958e-14,8.383667e-12,5.132939e-12,5.152362e-12,4.837284e-12
2.461439e-01,3.714852e-14,8.287211e-12,5.210546e-12,5.281422e-12,4.776862e-12
2.466057e-01,3.660321e-14,8.189093e-12,5.415497e-12,5.399346e-12,4.717462e-12
2.470675e-01,3.596305e-14,8.076166e-12,5.548937e-12,5.491673e-12,4.664168e-12
2.475293e-01,3.575785e-14,7.964672e-12,5.510696e-12,5.580807e-12,4.609887e-12
2.479911e-01,3.519497e-14,7.839983e-12,5.392956e-12,5.689430e-12,4.563247e-12
2.484529e-01,3.488471e-14,7.717108e-12,5.370026e-12,5.792191e-12,4.514677e-12
2.489148e-01,3.431848e-14,7.588614e-12,5.513034e-12,5.872329e-12,4.474062e-12
2.493766e-01,3.368490e-14,7.463031e-12,5.695250e-12,5.946511e-12,4.430653e-12
2.498384e-01,3.280379e-14,7.340517e-12,5.726092e-12,6.042426e-12,4.394385e-12
2.503002e-01,3.188957e-14,7.232556e-12,5.537891e-12,6.137391e-12,4.353904e-12
2.507620e-01,3.072160e-14,7.136314e-12,5.290403e-12,6.204272e-12,4.320081e-12
2.512238e-01,2.957638e-14,7.073315e-12,5.229074e-12,6.264382e-12,4.280236e-12
2.516856e-01,2.821943e-14,7.029212e-12,5.438710e-12,6.347416e-12,4.247698e-12
2.521474e-01,2.705086e-14,7.026592e-12,5.748887e-12,6.436689e-12,4.207884e-12
2.526092e-01,2.573904e-14,7.052386e-12,5.912702e-12,6.489065e-12,4.173908e-12
2.530710e-01,2.467130e-14,7.116916e-12,5.819418e-12,6.526578e-12,4.134793e-12
2.535328e-01,2.364431e-14,7.218532e-12,5.604424e-12,6.581239e-12,4.100928e-12
2.539946e-01,2.278077e-14,7.353669e-12,5.499213e-12,6.650144e-12,4.066743e-12
2.544565e-01,2.219728e-14,7.528514e-12,5.627679e-12,6.686871e-12,4.036787e-12
2.549183e-01,2.158545e-14,7.731252e-12,5.889097e-12,6.698818e-12,4.010749e-12
2.553801e-01,2.123307e-14,7.965955e-12,6.087341e-12,6.723360e-12,3.988870e-12
2.558419e-01,2.088901e-14,8.221228e-12,6.121984e-12,6.769433e-12,3.973365e-12
2.563037e-01,2.064884e-14,8.494257e-12,6.089114e-12,6.797901e-12,3.963384e-12
2.567655e-01,2.033402e-14,8.776946e-12,6.163584e-12,6.802207e-12,3.960525e-12
2.572273e-01,2.015278e-14,9.061670e-12,6.408501e-12,6.820112e-12,3.965652e-12
2.576891e-01,1.979189e-14,9.348775e-12,6.689795e-12,6.866204e-12,3.978520e-12
2.581509e-01,1.943303e-14,9.623253e-12,6.804701e-12,6.902547e-12,4.001278e-12
2.586127e-01,1.896709e-14,9.897838e-12,6.684520e-12,6.916166e-12,4.033053e-12
2.590745e-01,1.847180e-14,1.014595e-11,6.485832e-12,6.943364e-12,4.076037e-12
2.595363e-01,1.777669e-14,1.039319e-11,6.450895e-12,7.006613e-12,4.128566e-12
2.599982e-01,1.718465e-14,1.060348e-11,6.687850e-12,7.055825e-12,4.193966e-12
2.604600e-01,1.641752e-14,1.081017e-11,7.052737e-12,7.065374e-12,4.266875e-12
2.609218e-01,1.577097e-14,1.097745e-11,7.288981e-12,7.071724e-12,4.354042e-12
2.613836e-01,1.503774e-14,1.113711e-11,7.251141e-12,7.122168e-12,4.445413e-12
2.618454e-01,1.447684e-14,1.126440e-11,7.052270e-12,7.160777e-12,4.553912e-12
2.623072e-01,1.384903e-14,1.138172e-11,6.941690e-12,7.134747e-12,4.665101e-12
2.627690e-01,1.344314e-14,1.147511e-11,7.056889e-12,7.077155e-12,4.792169e-12
2.632308e-01,1.301227e-14,1.155663e-11,7.287813e-12,7.057316e-12,4.924591e-12
2.636926e-01,1.263282e-14,1.161958e-11,7.428691e-12,7.044954e-12,5.066466e-12
2.641544e-01,1.240500e-14,1.166931e-11,7.376452e-12,6.977322e-12,5.217811e-12
2.646162e-01,1.221011e-14,1.170518e-11,7.240815e-12,6.865041e-12,5.373610e-12
2.650780e-01,1.212578e-14,1.172814e-11,7.212275e-12,6.776955e-12,5.539709e-12
